graphid,repeatid,vertices, edges, ticks, min-degree, d-bound, nodes-deleted
335,4,10000,3,3,1,10000,26
336,0,10000,3,10,1,10000,25
336,1,10000,3,1,1,10000,25
336,2,10000,3,1,1,10000,25
336,3,10000,3,1,1,10000,25
336,4,10000,3,1,1,10000,25
337,0,10000,3,9,1,10000,23
337,1,10000,3,1,1,10000,23
337,2,10000,3,1,1,10000,23
337,3,10000,3,1,1,10000,23
337,4,10000,3,1,1,10000,23
338,0,10000,3,9,1,10000,20
338,1,10000,3,1,1,10000,20
338,2,10000,3,1,1,10000,20
338,3,10000,3,1,1,10000,20
338,4,10000,3,4,1,10000,20
339,0,10000,3,10,1,10000,26
339,1,10000,3,1,1,10000,26
339,2,10000,3,1,1,10000,26
339,3,10000,3,1,1,10000,26
339,4,10000,3,1,1,10000,26
340,0,10000,3,9,1,10000,26
340,1,10000,3,2,1,10000,26
340,2,10000,3,1,1,10000,26
340,3,10000,3,3,1,10000,26
340,4,10000,3,1,1,10000,26
341,0,10000,3,9,1,10000,21
341,1,10000,3,1,1,10000,21
341,2,10000,3,1,1,10000,21
341,3,10000,3,1,1,10000,21
341,4,10000,3,1,1,10000,21
342,0,10000,3,8,1,10000,27
342,1,10000,3,1,1,10000,27
342,2,10000,3,1,1,10000,27
342,3,10000,3,1,1,10000,27
342,4,10000,3,1,1,10000,27
343,0,10000,3,9,1,10000,25
343,1,10000,3,1,1,10000,25
343,2,10000,3,1,1,10000,25
343,3,10000,3,2,1,10000,25
343,4,10000,3,1,1,10000,25
344,0,10000,3,10,1,10000,18
344,1,10000,3,1,1,10000,18
344,2,10000,3,1,1,10000,18
344,3,10000,3,1,1,10000,18
344,4,10000,3,1,1,10000,18
345,0,10000,3,10,1,10000,33
345,1,10000,3,1,1,10000,33
345,2,10000,3,1,1,10000,33
345,3,10000,3,1,1,10000,33
345,4,10000,3,1,1,10000,33
346,0,10000,3,10,1,10000,25
346,1,10000,3,1,1,10000,25
346,2,10000,3,3,1,10000,25
346,3,10000,3,1,1,10000,25
346,4,10000,3,1,1,10000,25
347,0,10000,3,10,1,10000,27
347,1,10000,3,1,1,10000,27
347,2,10000,3,1,1,10000,27
347,3,10000,3,2,1,10000,27
347,4,10000,3,1,1,10000,27
348,0,10000,3,9,1,10000,36
348,1,10000,3,1,1,10000,36
348,2,10000,3,1,1,10000,36
348,3,10000,3,1,1,10000,36
348,4,10000,3,3,1,10000,36
349,0,10000,3,10,1,10000,21
349,1,10000,3,1,1,10000,21
349,2,10000,3,1,1,10000,21
349,3,10000,3,2,1,10000,21
349,4,10000,3,2,1,10000,21
350,0,10000,3,8,1,10000,27
350,1,10000,3,2,1,10000,27
350,2,10000,3,1,1,10000,27
350,3,10000,3,1,1,10000,27
350,4,10000,3,1,1,10000,27
351,0,10000,3,9,1,10000,23
351,1,10000,3,1,1,10000,23
351,2,10000,3,1,1,10000,23
351,3,10000,3,1,1,10000,23
351,4,10000,3,1,1,10000,23
352,0,10000,3,10,1,10000,28
352,1,10000,3,1,1,10000,28
352,2,10000,3,1,1,10000,28
352,3,10000,3,1,1,10000,28
352,4,10000,3,1,1,10000,28
353,0,10000,3,11,1,10000,26
353,1,10000,3,1,1,10000,26
353,2,10000,3,1,1,10000,26
353,3,10000,3,1,1,10000,26
353,4,10000,3,1,1,10000,26
354,0,10000,3,10,1,10000,18
354,1,10000,3,1,1,10000,18
354,2,10000,3,1,1,10000,18
354,3,10000,3,1,1,10000,18
354,4,10000,3,4,1,10000,18
355,0,10000,3,11,1,10000,15
355,1,10000,3,3,1,10000,15
355,2,10000,3,2,1,10000,15
355,3,10000,3,1,1,10000,15
355,4,10000,3,1,1,10000,15
356,0,10000,3,9,1,10000,26
356,1,10000,3,1,1,10000,26
356,2,10000,3,2,1,10000,26
356,3,10000,3,3,1,10000,26
356,4,10000,3,1,1,10000,26
357,0,10000,3,8,1,10000,22
357,1,10000,3,1,1,10000,22
357,2,10000,3,1,1,10000,22
357,3,10000,3,1,1,10000,22
357,4,10000,3,1,1,10000,22
358,0,10000,3,10,1,10000,31
358,1,10000,3,1,1,10000,31
358,2,10000,3,1,1,10000,31
358,3,10000,3,1,1,10000,31
358,4,10000,3,1,1,10000,31
359,0,10000,3,10,1,10000,33
359,1,10000,3,1,1,10000,33
359,2,10000,3,3,1,10000,33
359,3,10000,3,1,1,10000,33
359,4,10000,3,1,1,10000,33
360,0,10000,3,9,1,10000,24
360,1,10000,3,1,1,10000,24
360,2,10000,3,2,1,10000,24
360,3,10000,3,2,1,10000,24
360,4,10000,3,3,1,10000,24
361,0,10000,3,10,1,10000,30
361,1,10000,3,3,1,10000,30
361,2,10000,3,1,1,10000,30
361,3,10000,3,1,1,10000,30
361,4,10000,3,1,1,10000,30
362,0,10000,3,10,1,10000,30
362,1,10000,3,1,1,10000,30
362,2,10000,3,1,1,10000,30
362,3,10000,3,3,1,10000,30
362,4,10000,3,2,1,10000,30
363,0,10000,3,10,1,10000,24
363,1,10000,3,1,1,10000,24
363,2,10000,3,1,1,10000,24
363,3,10000,3,4,1,10000,24
363,4,10000,3,1,1,10000,24
364,0,10000,3,10,1,10000,24
364,1,10000,3,1,1,10000,24
364,2,10000,3,1,1,10000,24
364,3,10000,3,1,1,10000,24
364,4,10000,3,1,1,10000,24
365,0,10000,3,8,1,10000,26
365,1,10000,3,1,1,10000,26
365,2,10000,3,3,1,10000,26
365,3,10000,3,1,1,10000,26
365,4,10000,3,1,1,10000,26
366,0,10000,3,10,1,10000,25
366,1,10000,3,1,1,10000,25
366,2,10000,3,1,1,10000,25
366,3,10000,3,1,1,10000,25
366,4,10000,3,3,1,10000,25
367,0,10000,3,9,1,10000,19
367,1,10000,3,1,1,10000,19
367,2,10000,3,1,1,10000,19
367,3,10000,3,1,1,10000,19
367,4,10000,3,1,1,10000,19
368,0,10000,3,10,1,10000,23
368,1,10000,3,1,1,10000,23
368,2,10000,3,3,1,10000,23
368,3,10000,3,1,1,10000,23
368,4,10000,3,3,1,10000,23
369,0,10000,3,11,1,10000,26
369,1,10000,3,1,1,10000,26
369,2,10000,3,1,1,10000,26
369,3,10000,3,1,1,10000,26
369,4,10000,3,1,1,10000,26
370,0,10000,3,10,1,10000,21
370,1,10000,3,2,1,10000,21
370,2,10000,3,3,1,10000,21
370,3,10000,3,1,1,10000,21
370,4,10000,3,1,1,10000,21
371,0,10000,3,10,1,10000,23
371,1,10000,3,1,1,10000,23
371,2,10000,3,1,1,10000,23
371,3,10000,3,4,1,10000,23
371,4,10000,3,1,1,10000,23
372,0,10000,3,8,1,10000,25
372,1,10000,3,1,1,10000,25
372,2,10000,3,2,1,10000,25
372,3,10000,3,1,1,10000,25
372,4,10000,3,1,1,10000,25
373,0,10000,3,11,1,10000,25
373,1,10000,3,1,1,10000,25
373,2,10000,3,1,1,10000,25
373,3,10000,3,1,1,10000,25
373,4,10000,3,1,1,10000,25
374,0,10000,3,10,1,10000,31
374,1,10000,3,1,1,10000,31
374,2,10000,3,1,1,10000,31
374,3,10000,3,1,1,10000,31
374,4,10000,3,2,1,10000,31
375,0,10000,3,8,1,10000,24
375,1,10000,3,2,1,10000,24
375,2,10000,3,3,1,10000,24
375,3,10000,3,3,1,10000,24
375,4,10000,3,1,1,10000,24
376,0,10000,3,12,1,10000,24
376,1,10000,3,2,1,10000,24
376,2,10000,3,1,1,10000,24
376,3,10000,3,1,1,10000,24
376,4,10000,3,1,1,10000,24
377,0,10000,3,10,1,10000,32
377,1,10000,3,1,1,10000,32
377,2,10000,3,1,1,10000,32
377,3,10000,3,1,1,10000,32
377,4,10000,3,2,1,10000,32
378,0,10000,3,9,1,10000,22
378,1,10000,3,3,1,10000,22
378,2,10000,3,1,1,10000,22
378,3,10000,3,1,1,10000,22
378,4,10000,3,1,1,10000,22
379,0,10000,3,9,1,10000,21
379,1,10000,3,1,1,10000,21
379,2,10000,3,1,1,10000,21
379,3,10000,3,1,1,10000,21
379,4,10000,3,1,1,10000,21
380,0,10000,3,10,1,10000,28
380,1,10000,3,1,1,10000,28
380,2,10000,3,1,1,10000,28
380,3,10000,3,1,1,10000,28
380,4,10000,3,1,1,10000,28
381,0,10000,3,9,1,10000,15
381,1,10000,3,1,1,10000,15
381,2,10000,3,1,1,10000,15
381,3,10000,3,2,1,10000,15
381,4,10000,3,1,1,10000,15
382,0,10000,3,9,1,10000,16
382,1,10000,3,2,1,10000,16
382,2,10000,3,1,1,10000,16
382,3,10000,3,1,1,10000,16
382,4,10000,3,2,1,10000,16
383,0,10000,3,10,1,10000,23
383,1,10000,3,1,1,10000,23
383,2,10000,3,1,1,10000,23
383,3,10000,3,1,1,10000,23
383,4,10000,3,1,1,10000,23
384,0,10000,3,10,1,10000,37
384,1,10000,3,1,1,10000,37
384,2,10000,3,2,1,10000,37
384,3,10000,3,1,1,10000,37
384,4,10000,3,1,1,10000,37
385,0,10000,3,9,1,10000,19
385,1,10000,3,1,1,10000,19
385,2,10000,3,1,1,10000,19
385,3,10000,3,1,1,10000,19
385,4,10000,3,1,1,10000,19
386,0,10000,3,10,1,10000,26
386,1,10000,3,1,1,10000,26
386,2,10000,3,1,1,10000,26
386,3,10000,3,2,1,10000,26
386,4,10000,3,1,1,10000,26
387,0,10000,3,10,1,10000,13
387,1,10000,3,4,1,10000,13
387,2,10000,3,1,1,10000,13
387,3,10000,3,2,1,10000,13
387,4,10000,3,3,1,10000,13
388,0,10000,3,10,1,10000,19
388,1,10000,3,1,1,10000,19
388,2,10000,3,1,1,10000,19
388,3,10000,3,1,1,10000,19
388,4,10000,3,1,1,10000,19
389,0,10000,3,9,1,10000,29
389,1,10000,3,2,1,10000,29
389,2,10000,3,1,1,10000,29
389,3,10000,3,1,1,10000,29
389,4,10000,3,1,1,10000,29
390,0,10000,3,9,1,10000,24
390,1,10000,3,1,1,10000,24
390,2,10000,3,1,1,10000,24
390,3,10000,3,1,1,10000,24
390,4,10000,3,1,1,10000,24
391,0,10000,3,9,1,10000,21
391,1,10000,3,1,1,10000,21
391,2,10000,3,1,1,10000,21
391,3,10000,3,1,1,10000,21
391,4,10000,3,1,1,10000,21
392,0,10000,3,9,1,10000,32
392,1,10000,3,1,1,10000,32
392,2,10000,3,1,1,10000,32
392,3,10000,3,1,1,10000,32
392,4,10000,3,1,1,10000,32
393,0,10000,3,8,1,10000,23
393,1,10000,3,1,1,10000,23
393,2,10000,3,1,1,10000,23
393,3,10000,3,1,1,10000,23
393,4,10000,3,1,1,10000,23
394,0,10000,3,10,1,10000,27
394,1,10000,3,1,1,10000,27
394,2,10000,3,1,1,10000,27
394,3,10000,3,5,1,10000,27
394,4,10000,3,2,1,10000,27
395,0,10000,3,9,1,10000,30
395,1,10000,3,1,1,10000,30
395,2,10000,3,1,1,10000,30
395,3,10000,3,1,1,10000,30
395,4,10000,3,1,1,10000,30
396,0,10000,3,10,1,10000,27
396,1,10000,3,1,1,10000,27
396,2,10000,3,2,1,10000,27
396,3,10000,3,3,1,10000,27
396,4,10000,3,1,1,10000,27
397,0,10000,3,10,1,10000,30
397,1,10000,3,3,1,10000,30
397,2,10000,3,2,1,10000,30
397,3,10000,3,1,1,10000,30
397,4,10000,3,1,1,10000,30
398,0,10000,3,9,1,10000,23
398,1,10000,3,1,1,10000,23
398,2,10000,3,1,1,10000,23
398,3,10000,3,1,1,10000,23
398,4,10000,3,1,1,10000,23
399,0,10000,3,10,1,10000,26
399,1,10000,3,1,1,10000,26
399,2,10000,3,2,1,10000,26
399,3,10000,3,2,1,10000,26
399,4,10000,3,4,1,10000,26
400,0,10000,4,8,1,10000,6
400,1,10000,4,1,1,10000,6
400,2,10000,4,1,1,10000,6
400,3,10000,4,1,1,10000,6
400,4,10000,4,1,1,10000,6
401,0,10000,4,8,1,10000,5
401,1,10000,4,1,1,10000,5
401,2,10000,4,1,1,10000,5
401,3,10000,4,1,1,10000,5
401,4,10000,4,1,1,10000,5
402,0,10000,4,8,1,10000,4
402,1,10000,4,1,1,10000,4
402,2,10000,4,1,1,10000,4
402,3,10000,4,3,1,10000,4
402,4,10000,4,1,1,10000,4
403,0,10000,4,9,1,10000,4
403,1,10000,4,2,1,10000,4
403,2,10000,4,1,1,10000,4
403,3,10000,4,1,1,10000,4
403,4,10000,4,1,1,10000,4
404,0,10000,4,8,1,10000,1
404,1,10000,4,1,1,10000,1
404,2,10000,4,1,1,10000,1
404,3,10000,4,1,1,10000,1
404,4,10000,4,2,1,10000,1
405,0,10000,4,8,1,10000,1
405,1,10000,4,1,1,10000,1
405,2,10000,4,1,1,10000,1
405,3,10000,4,1,1,10000,1
405,4,10000,4,1,1,10000,1
406,0,10000,4,8,1,10000,4
406,1,10000,4,1,1,10000,4
406,2,10000,4,1,1,10000,4
406,3,10000,4,1,1,10000,4
406,4,10000,4,1,1,10000,4
407,0,10000,4,9,1,10000,2
407,1,10000,4,1,1,10000,2
407,2,10000,4,2,1,10000,2
407,3,10000,4,1,1,10000,2
407,4,10000,4,1,1,10000,2
408,0,10000,4,9,1,10000,2
408,1,10000,4,1,1,10000,2
408,2,10000,4,1,1,10000,2
408,3,10000,4,1,1,10000,2
408,4,10000,4,1,1,10000,2
409,0,10000,4,9,1,10000,3
409,1,10000,4,1,1,10000,3
409,2,10000,4,1,1,10000,3
409,3,10000,4,1,1,10000,3
409,4,10000,4,1,1,10000,3
410,0,10000,4,9,1,10000,3
410,1,10000,4,1,1,10000,3
410,2,10000,4,1,1,10000,3
410,3,10000,4,1,1,10000,3
410,4,10000,4,1,1,10000,3
411,0,10000,4,9,1,10000,3
411,1,10000,4,1,1,10000,3
411,2,10000,4,1,1,10000,3
411,3,10000,4,1,1,10000,3
411,4,10000,4,1,1,10000,3
412,0,10000,4,9,1,10000,4
412,1,10000,4,1,1,10000,4
412,2,10000,4,1,1,10000,4
412,3,10000,4,1,1,10000,4
412,4,10000,4,1,1,10000,4
413,0,10000,4,7,1,10000,1
413,1,10000,4,3,1,10000,1
413,2,10000,4,1,1,10000,1
413,3,10000,4,1,1,10000,1
413,4,10000,4,1,1,10000,1
414,0,10000,4,8,1,10000,6
414,1,10000,4,1,1,10000,6
414,2,10000,4,1,1,10000,6
414,3,10000,4,1,1,10000,6
414,4,10000,4,1,1,10000,6
415,0,10000,4,8,1,10000,3
415,1,10000,4,1,1,10000,3
415,2,10000,4,2,1,10000,3
415,3,10000,4,1,1,10000,3
415,4,10000,4,1,1,10000,3
416,0,10000,4,9,1,10000,0
416,1,10000,4,2,1,10000,0
416,2,10000,4,1,1,10000,0
416,3,10000,4,1,1,10000,0
416,4,10000,4,2,1,10000,0
417,0,10000,4,8,1,10000,3
417,1,10000,4,1,1,10000,3
417,2,10000,4,2,1,10000,3
417,3,10000,4,1,1,10000,3
417,4,10000,4,1,1,10000,3
418,0,10000,4,7,1,10000,5
418,1,10000,4,1,1,10000,5
418,2,10000,4,4,1,10000,5
418,3,10000,4,1,1,10000,5
418,4,10000,4,4,1,10000,5
419,0,10000,4,7,1,10000,1
419,1,10000,4,1,1,10000,1
419,2,10000,4,1,1,10000,1
419,3,10000,4,1,1,10000,1
419,4,10000,4,2,1,10000,1
420,0,10000,4,8,1,10000,6
420,1,10000,4,1,1,10000,6
420,2,10000,4,1,1,10000,6
420,3,10000,4,1,1,10000,6
420,4,10000,4,1,1,10000,6
421,0,10000,4,9,1,10000,5
421,1,10000,4,2,1,10000,5
421,2,10000,4,1,1,10000,5
421,3,10000,4,1,1,10000,5
421,4,10000,4,1,1,10000,5
422,0,10000,4,7,1,10000,6
422,1,10000,4,1,1,10000,6
422,2,10000,4,2,1,10000,6
422,3,10000,4,1,1,10000,6
422,4,10000,4,1,1,10000,6
423,0,10000,4,7,1,10000,1
423,1,10000,4,2,1,10000,1
423,2,10000,4,1,1,10000,1
423,3,10000,4,2,1,10000,1
423,4,10000,4,1,1,10000,1
424,0,10000,4,8,1,10000,2
424,1,10000,4,1,1,10000,2
424,2,10000,4,1,1,10000,2
424,3,10000,4,1,1,10000,2
424,4,10000,4,1,1,10000,2
425,0,10000,4,8,1,10000,2
425,1,10000,4,1,1,10000,2
425,2,10000,4,1,1,10000,2
425,3,10000,4,1,1,10000,2
425,4,10000,4,1,1,10000,2
426,0,10000,4,9,1,10000,3
426,1,10000,4,1,1,10000,3
426,2,10000,4,3,1,10000,3
426,3,10000,4,2,1,10000,3
426,4,10000,4,1,1,10000,3
427,0,10000,4,9,1,10000,1
427,1,10000,4,1,1,10000,1
427,2,10000,4,1,1,10000,1
427,3,10000,4,1,1,10000,1
427,4,10000,4,1,1,10000,1
428,0,10000,4,9,1,10000,3
428,1,10000,4,1,1,10000,3
428,2,10000,4,1,1,10000,3
428,3,10000,4,2,1,10000,3
428,4,10000,4,1,1,10000,3
429,0,10000,4,8,1,10000,2
429,1,10000,4,1,1,10000,2
429,2,10000,4,1,1,10000,2
429,3,10000,4,1,1,10000,2
429,4,10000,4,2,1,10000,2
430,0,10000,4,8,1,10000,1
430,1,10000,4,2,1,10000,1
430,2,10000,4,1,1,10000,1
430,3,10000,4,1,1,10000,1
430,4,10000,4,1,1,10000,1
431,0,10000,4,9,1,10000,2
431,1,10000,4,1,1,10000,2
431,2,10000,4,1,1,10000,2
431,3,10000,4,1,1,10000,2
431,4,10000,4,1,1,10000,2
432,0,10000,4,8,1,10000,4
432,1,10000,4,1,1,10000,4
432,2,10000,4,2,1,10000,4
432,3,10000,4,1,1,10000,4
432,4,10000,4,1,1,10000,4
433,0,10000,4,9,1,10000,4
433,1,10000,4,1,1,10000,4
433,2,10000,4,1,1,10000,4
433,3,10000,4,1,1,10000,4
433,4,10000,4,1,1,10000,4
434,0,10000,4,8,1,10000,0
434,1,10000,4,2,1,10000,0
434,2,10000,4,4,1,10000,0
434,3,10000,4,1,1,10000,0
434,4,10000,4,1,1,10000,0
435,0,10000,4,9,1,10000,2
435,1,10000,4,1,1,10000,2
435,2,10000,4,1,1,10000,2
435,3,10000,4,1,1,10000,2
435,4,10000,4,1,1,10000,2
436,0,10000,4,9,1,10000,1
436,1,10000,4,1,1,10000,1
436,2,10000,4,2,1,10000,1
436,3,10000,4,1,1,10000,1
436,4,10000,4,1,1,10000,1
437,0,10000,4,9,1,10000,8
437,1,10000,4,1,1,10000,8
437,2,10000,4,3,1,10000,8
437,3,10000,4,1,1,10000,8
437,4,10000,4,1,1,10000,8
438,0,10000,4,9,1,10000,5
438,1,10000,4,1,1,10000,5
438,2,10000,4,1,1,10000,5
438,3,10000,4,1,1,10000,5
438,4,10000,4,1,1,10000,5
439,0,10000,4,9,1,10000,6
439,1,10000,4,1,1,10000,6
439,2,10000,4,1,1,10000,6
439,3,10000,4,1,1,10000,6
439,4,10000,4,1,1,10000,6
440,0,10000,4,9,1,10000,6
440,1,10000,4,1,1,10000,6
440,2,10000,4,1,1,10000,6
440,3,10000,4,4,1,10000,6
440,4,10000,4,1,1,10000,6
441,0,10000,4,7,1,10000,3
441,1,10000,4,1,1,10000,3
441,2,10000,4,1,1,10000,3
441,3,10000,4,1,1,10000,3
441,4,10000,4,1,1,10000,3
442,0,10000,4,7,1,10000,3
442,1,10000,4,1,1,10000,3
442,2,10000,4,1,1,10000,3
442,3,10000,4,1,1,10000,3
442,4,10000,4,1,1,10000,3
443,0,10000,4,9,1,10000,5
443,1,10000,4,1,1,10000,5
443,2,10000,4,1,1,10000,5
443,3,10000,4,2,1,10000,5
443,4,10000,4,1,1,10000,5
444,0,10000,4,7,1,10000,7
444,1,10000,4,1,1,10000,7
444,2,10000,4,2,1,10000,7
444,3,10000,4,1,1,10000,7
444,4,10000,4,1,1,10000,7
445,0,10000,4,9,1,10000,2
445,1,10000,4,1,1,10000,2
445,2,10000,4,1,1,10000,2
445,3,10000,4,1,1,10000,2
445,4,10000,4,1,1,10000,2
446,0,10000,4,9,1,10000,4
446,1,10000,4,2,1,10000,4
446,2,10000,4,2,1,10000,4
446,3,10000,4,2,1,10000,4
446,4,10000,4,2,1,10000,4
447,0,10000,4,9,1,10000,4
447,1,10000,4,1,1,10000,4
447,2,10000,4,1,1,10000,4
447,3,10000,4,1,1,10000,4
447,4,10000,4,1,1,10000,4
448,0,10000,4,9,1,10000,3
448,1,10000,4,2,1,10000,3
448,2,10000,4,1,1,10000,3
448,3,10000,4,1,1,10000,3
448,4,10000,4,1,1,10000,3
449,0,10000,4,9,1,10000,0
449,1,10000,4,1,1,10000,0
449,2,10000,4,2,1,10000,0
449,3,10000,4,1,1,10000,0
449,4,10000,4,1,1,10000,0
450,0,10000,4,8,1,10000,1
450,1,10000,4,1,1,10000,1
450,2,10000,4,1,1,10000,1
450,3,10000,4,1,1,10000,1
450,4,10000,4,2,1,10000,1
451,0,10000,4,9,1,10000,4
451,1,10000,4,1,1,10000,4
451,2,10000,4,1,1,10000,4
451,3,10000,4,1,1,10000,4
451,4,10000,4,1,1,10000,4
452,0,10000,4,9,1,10000,2
452,1,10000,4,3,1,10000,2
452,2,10000,4,1,1,10000,2
452,3,10000,4,1,1,10000,2
452,4,10000,4,1,1,10000,2
453,0,10000,4,7,1,10000,1
453,1,10000,4,2,1,10000,1
453,2,10000,4,1,1,10000,1
453,3,10000,4,2,1,10000,1
453,4,10000,4,1,1,10000,1
454,0,10000,4,9,1,10000,5
454,1,10000,4,1,1,10000,5
454,2,10000,4,1,1,10000,5
454,3,10000,4,1,1,10000,5
454,4,10000,4,2,1,10000,5
455,0,10000,4,9,1,10000,2
455,1,10000,4,1,1,10000,2
455,2,10000,4,1,1,10000,2
455,3,10000,4,1,1,10000,2
455,4,10000,4,1,1,10000,2
456,0,10000,4,8,1,10000,1
456,1,10000,4,1,1,10000,1
456,2,10000,4,1,1,10000,1
456,3,10000,4,1,1,10000,1
456,4,10000,4,1,1,10000,1
457,0,10000,4,9,1,10000,6
457,1,10000,4,1,1,10000,6
457,2,10000,4,1,1,10000,6
457,3,10000,4,1,1,10000,6
457,4,10000,4,2,1,10000,6
458,0,10000,4,8,1,10000,1
458,1,10000,4,1,1,10000,1
458,2,10000,4,1,1,10000,1
458,3,10000,4,1,1,10000,1
458,4,10000,4,2,1,10000,1
459,0,10000,4,9,1,10000,2
459,1,10000,4,1,1,10000,2
459,2,10000,4,2,1,10000,2
459,3,10000,4,1,1,10000,2
459,4,10000,4,1,1,10000,2
460,0,10000,4,9,1,10000,4
460,1,10000,4,1,1,10000,4
460,2,10000,4,1,1,10000,4
460,3,10000,4,1,1,10000,4
460,4,10000,4,1,1,10000,4
461,0,10000,4,7,1,10000,5
461,1,10000,4,1,1,10000,5
461,2,10000,4,1,1,10000,5
461,3,10000,4,1,1,10000,5
461,4,10000,4,1,1,10000,5
462,0,10000,4,8,1,10000,4
462,1,10000,4,1,1,10000,4
462,2,10000,4,1,1,10000,4
462,3,10000,4,1,1,10000,4
462,4,10000,4,1,1,10000,4
463,0,10000,4,7,1,10000,2
463,1,10000,4,1,1,10000,2
463,2,10000,4,1,1,10000,2
463,3,10000,4,2,1,10000,2
463,4,10000,4,1,1,10000,2
464,0,10000,4,9,1,10000,3
464,1,10000,4,2,1,10000,3
464,2,10000,4,1,1,10000,3
464,3,10000,4,1,1,10000,3
464,4,10000,4,2,1,10000,3
465,0,10000,4,9,1,10000,3
465,1,10000,4,1,1,10000,3
465,2,10000,4,1,1,10000,3
465,3,10000,4,1,1,10000,3
465,4,10000,4,2,1,10000,3
466,0,10000,4,7,1,10000,2
466,1,10000,4,1,1,10000,2
466,2,10000,4,1,1,10000,2
466,3,10000,4,1,1,10000,2
466,4,10000,4,1,1,10000,2
467,0,10000,4,9,1,10000,4
467,1,10000,4,1,1,10000,4
467,2,10000,4,2,1,10000,4
467,3,10000,4,1,1,10000,4
467,4,10000,4,1,1,10000,4
468,0,10000,4,8,1,10000,3
468,1,10000,4,1,1,10000,3
468,2,10000,4,1,1,10000,3
468,3,10000,4,3,1,10000,3
468,4,10000,4,1,1,10000,3
469,0,10000,4,9,1,10000,3
469,1,10000,4,1,1,10000,3
469,2,10000,4,1,1,10000,3
469,3,10000,4,1,1,10000,3
469,4,10000,4,1,1,10000,3
470,0,10000,4,9,1,10000,5
470,1,10000,4,1,1,10000,5
470,2,10000,4,1,1,10000,5
470,3,10000,4,1,1,10000,5
470,4,10000,4,1,1,10000,5
471,0,10000,4,8,1,10000,5
471,1,10000,4,1,1,10000,5
471,2,10000,4,2,1,10000,5
471,3,10000,4,3,1,10000,5
471,4,10000,4,1,1,10000,5
472,0,10000,4,8,1,10000,3
472,1,10000,4,1,1,10000,3
472,2,10000,4,1,1,10000,3
472,3,10000,4,1,1,10000,3
472,4,10000,4,1,1,10000,3
473,0,10000,4,9,1,10000,2
473,1,10000,4,1,1,10000,2
473,2,10000,4,1,1,10000,2
473,3,10000,4,1,1,10000,2
473,4,10000,4,1,1,10000,2
474,0,10000,4,9,1,10000,6
474,1,10000,4,1,1,10000,6
474,2,10000,4,2,1,10000,6
474,3,10000,4,1,1,10000,6
474,4,10000,4,1,1,10000,6
475,0,10000,4,9,1,10000,3
475,1,10000,4,1,1,10000,3
475,2,10000,4,1,1,10000,3
475,3,10000,4,1,1,10000,3
475,4,10000,4,1,1,10000,3
476,0,10000,4,8,1,10000,2
476,1,10000,4,1,1,10000,2
476,2,10000,4,1,1,10000,2
476,3,10000,4,1,1,10000,2
476,4,10000,4,1,1,10000,2
477,0,10000,4,9,1,10000,4
477,1,10000,4,2,1,10000,4
477,2,10000,4,1,1,10000,4
477,3,10000,4,1,1,10000,4
477,4,10000,4,1,1,10000,4
478,0,10000,4,9,1,10000,4
478,1,10000,4,1,1,10000,4
478,2,10000,4,1,1,10000,4
478,3,10000,4,1,1,10000,4
478,4,10000,4,3,1,10000,4
479,0,10000,4,8,1,10000,4
479,1,10000,4,2,1,10000,4
479,2,10000,4,1,1,10000,4
479,3,10000,4,1,1,10000,4
479,4,10000,4,1,1,10000,4
480,0,10000,4,8,1,10000,2
480,1,10000,4,1,1,10000,2
480,2,10000,4,1,1,10000,2
480,3,10000,4,1,1,10000,2
480,4,10000,4,1,1,10000,2
481,0,10000,4,7,1,10000,4
481,1,10000,4,1,1,10000,4
481,2,10000,4,1,1,10000,4
481,3,10000,4,1,1,10000,4
481,4,10000,4,2,1,10000,4
482,0,10000,4,9,1,10000,5
482,1,10000,4,1,1,10000,5
482,2,10000,4,1,1,10000,5
482,3,10000,4,1,1,10000,5
482,4,10000,4,2,1,10000,5
483,0,10000,4,8,1,10000,3
483,1,10000,4,1,1,10000,3
483,2,10000,4,1,1,10000,3
483,3,10000,4,3,1,10000,3
483,4,10000,4,1,1,10000,3
484,0,10000,4,8,1,10000,1
484,1,10000,4,1,1,10000,1
484,2,10000,4,1,1,10000,1
484,3,10000,4,1,1,10000,1
484,4,10000,4,1,1,10000,1
485,0,10000,4,7,1,10000,6
485,1,10000,4,1,1,10000,6
485,2,10000,4,1,1,10000,6
485,3,10000,4,1,1,10000,6
485,4,10000,4,1,1,10000,6
486,0,10000,4,8,1,10000,4
486,1,10000,4,1,1,10000,4
486,2,10000,4,1,1,10000,4
486,3,10000,4,1,1,10000,4
486,4,10000,4,2,1,10000,4
487,0,10000,4,9,1,10000,0
487,1,10000,4,1,1,10000,0
487,2,10000,4,2,1,10000,0
487,3,10000,4,1,1,10000,0
487,4,10000,4,1,1,10000,0
488,0,10000,4,8,1,10000,2
488,1,10000,4,1,1,10000,2
488,2,10000,4,1,1,10000,2
488,3,10000,4,2,1,10000,2
488,4,10000,4,1,1,10000,2
489,0,10000,4,7,1,10000,2
489,1,10000,4,1,1,10000,2
489,2,10000,4,1,1,10000,2
489,3,10000,4,3,1,10000,2
489,4,10000,4,1,1,10000,2
490,0,10000,4,9,1,10000,4
490,1,10000,4,1,1,10000,4
490,2,10000,4,1,1,10000,4
490,3,10000,4,1,1,10000,4
