graphid,repeatid,vertices, edges, ticks, num-messages-sent,num-bits-sent,num-broadcasts-sent
1067,4,1000,15,42,23982,23982,811
1068,0,1000,15,66,23421,23421,797
1068,1,1000,15,132,23668,23668,795
1068,2,1000,15,84,25497,25497,867
1068,3,1000,15,63,23552,23552,808
1068,4,1000,15,102,24391,24391,831
1069,0,1000,15,36,23136,23136,786
1069,1,1000,15,57,23626,23626,799
1069,2,1000,15,63,25022,25022,853
1069,3,1000,15,60,24393,24393,831
1069,4,1000,15,42,23648,23648,808
1070,0,1000,15,51,25453,25453,863
1070,1,1000,15,57,24868,24868,840
1070,2,1000,15,45,25340,25340,868
1070,3,1000,15,36,22761,22761,773
1070,4,1000,15,201,23132,23132,791
1071,0,1000,15,54,23647,23647,805
1071,1,1000,15,51,22743,22743,774
1071,2,1000,15,42,22012,22012,750
1071,3,1000,15,75,24332,24332,825
1071,4,1000,15,54,24282,24282,826
1072,0,1000,15,51,24058,24058,815
1072,1,1000,15,36,23161,23161,794
1072,2,1000,15,33,22271,22271,761
1072,3,1000,15,27,23111,23111,789
1072,4,1000,15,72,24978,24978,843
1073,0,1000,15,30,23949,23949,813
1073,1,1000,15,30,24266,24266,820
1073,2,1000,15,51,24171,24171,825
1073,3,1000,15,84,24671,24671,839
1073,4,1000,15,48,24568,24568,827
1074,0,1000,15,51,23720,23720,802
1074,1,1000,15,33,21891,21891,753
1074,2,1000,15,54,23535,23535,794
1074,3,1000,15,39,24634,24634,829
1074,4,1000,15,45,22722,22722,779
1075,0,1000,15,96,25546,25546,869
1075,1,1000,15,48,23787,23787,810
1075,2,1000,15,57,24614,24614,845
1075,3,1000,15,42,22368,22368,756
1075,4,1000,15,51,23482,23482,797
1076,0,1000,15,48,22968,22968,789
1076,1,1000,15,93,25107,25107,854
1076,2,1000,15,57,23534,23534,798
1076,3,1000,15,45,22374,22374,755
1076,4,1000,15,57,23802,23802,808
1077,0,1000,15,78,24915,24915,845
1077,1,1000,15,69,25804,25804,875
1077,2,1000,15,51,23463,23463,802
1077,3,1000,15,33,25518,25518,858
1077,4,1000,15,45,24392,24392,839
1078,0,1000,15,21,23483,23483,791
1078,1,1000,15,60,25380,25380,865
1078,2,1000,15,78,22264,22264,757
1078,3,1000,15,30,24010,24010,817
1078,4,1000,15,117,23355,23355,804
1079,0,1000,15,51,24243,24243,819
1079,1,1000,15,45,23057,23057,781
1079,2,1000,15,54,24589,24589,839
1079,3,1000,15,36,26588,26588,895
1079,4,1000,15,60,25919,25919,879
1080,0,1000,15,42,23385,23385,794
1080,1,1000,15,66,25143,25143,850
1080,2,1000,15,39,24993,24993,844
1080,3,1000,15,42,23683,23683,805
1080,4,1000,15,48,24561,24561,835
1081,0,1000,15,33,22328,22328,764
1081,1,1000,15,60,25043,25043,854
1081,2,1000,15,33,23059,23059,786
1081,3,1000,15,45,24691,24691,842
1081,4,1000,15,45,24111,24111,818
1082,0,1000,15,33,23300,23300,796
1082,1,1000,15,45,23170,23170,794
1082,2,1000,15,72,22631,22631,770
1082,3,1000,15,54,23399,23399,803
1082,4,1000,15,42,21844,21844,744
1083,0,1000,15,42,22838,22838,769
1083,1,1000,15,42,23031,23031,790
1083,2,1000,15,78,23236,23236,798
1083,3,1000,15,51,24530,24530,837
1083,4,1000,15,57,24749,24749,840
1084,0,1000,15,72,24874,24874,849
1084,1,1000,15,60,24325,24325,826
1084,2,1000,15,90,23333,23333,797
1084,3,1000,15,45,23998,23998,817
1084,4,1000,15,48,23048,23048,786
1085,0,1000,15,45,23784,23784,812
1085,1,1000,15,57,24906,24906,853
1085,2,1000,15,39,23753,23753,805
1085,3,1000,15,27,23391,23391,799
1085,4,1000,15,36,23356,23356,792
1086,0,1000,15,42,23839,23839,804
1086,1,1000,15,54,22616,22616,769
1086,2,1000,15,48,22565,22565,772
1086,3,1000,15,51,22899,22899,773
1086,4,1000,15,54,24714,24714,835
1087,0,1000,15,60,22600,22600,771
1087,1,1000,15,60,23774,23774,806
1087,2,1000,15,36,23718,23718,802
1087,3,1000,15,45,22995,22995,782
1087,4,1000,15,48,23259,23259,787
1088,0,1000,15,60,26336,26336,894
1088,1,1000,15,54,24599,24599,834
1088,2,1000,15,57,24089,24089,815
1088,3,1000,15,60,25246,25246,853
1088,4,1000,15,60,22542,22542,768
1089,0,1000,15,36,24552,24552,836
1089,1,1000,15,48,24370,24370,826
1089,2,1000,15,51,21908,21908,755
1089,3,1000,15,39,24370,24370,825
1089,4,1000,15,54,26286,26286,897
1090,0,1000,15,45,24874,24874,842
1090,1,1000,15,36,23864,23864,812
1090,2,1000,15,36,24211,24211,819
1090,3,1000,15,39,23681,23681,807
1090,4,1000,15,39,25653,25653,872
1091,0,1000,15,57,24822,24822,848
1091,1,1000,15,60,22882,22882,784
1091,2,1000,15,30,22410,22410,756
1091,3,1000,15,57,23570,23570,799
1091,4,1000,15,60,24589,24589,830
1092,0,1000,15,54,23544,23544,801
1092,1,1000,15,81,24514,24514,830
1092,2,1000,15,120,23501,23501,792
1092,3,1000,15,84,24830,24830,845
1092,4,1000,15,90,24930,24930,849
1093,0,1000,15,48,21573,21573,734
1093,1,1000,15,36,22755,22755,779
1093,2,1000,15,57,25912,25912,877
1093,3,1000,15,45,23891,23891,819
1093,4,1000,15,66,24075,24075,821
1094,0,1000,15,54,23923,23923,815
1094,1,1000,15,42,25834,25834,879
1094,2,1000,15,63,24641,24641,842
1094,3,1000,15,60,24070,24070,812
1094,4,1000,15,36,23238,23238,782
1095,0,1000,15,48,22818,22818,773
1095,1,1000,15,81,23420,23420,801
1095,2,1000,15,48,23009,23009,780
1095,3,1000,15,63,23697,23697,804
1095,4,1000,15,30,24763,24763,842
1096,0,1000,15,45,24086,24086,818
1096,1,1000,15,66,23573,23573,797
1096,2,1000,15,66,22445,22445,773
1096,3,1000,15,54,25146,25146,862
1096,4,1000,15,39,24023,24023,821
1097,0,1000,15,60,24583,24583,842
1097,1,1000,15,33,24632,24632,833
1097,2,1000,15,33,25053,25053,844
1097,3,1000,15,126,23637,23637,805
1097,4,1000,15,66,25418,25418,868
1098,0,1000,15,60,25336,25336,861
1098,1,1000,15,48,23411,23411,794
1098,2,1000,15,36,23515,23515,794
1098,3,1000,15,87,22872,22872,776
1098,4,1000,15,54,24120,24120,813
1099,0,1000,15,42,23180,23180,785
1099,1,1000,15,42,23238,23238,790
1099,2,1000,15,60,22504,22504,770
1099,3,1000,15,54,23482,23482,792
1099,4,1000,15,39,22984,22984,780
1100,0,1000,15,105,24986,24986,859
1100,1,1000,15,51,24414,24414,831
1100,2,1000,15,36,24617,24617,837
1100,3,1000,15,48,26250,26250,899
1100,4,1000,15,189,24865,24865,840
1101,0,1000,15,42,23403,23403,801
1101,1,1000,15,159,23585,23585,802
1101,2,1000,15,39,25034,25034,858
1101,3,1000,15,90,25024,25024,851
1101,4,1000,15,45,23602,23602,804
1102,0,1000,15,48,23452,23452,807
1102,1,1000,15,57,23326,23326,789
1102,2,1000,15,60,23016,23016,782
1102,3,1000,15,45,24429,24429,830
1102,4,1000,15,39,23601,23601,792
1103,0,1000,15,33,23270,23270,789
1103,1,1000,15,57,24398,24398,832
1103,2,1000,15,69,25037,25037,852
1103,3,1000,15,63,24221,24221,828
1103,4,1000,15,45,25661,25661,875
1104,0,1000,15,36,24507,24507,831
1104,1,1000,15,36,25379,25379,862
1104,2,1000,15,69,23822,23822,815
1104,3,1000,15,69,23442,23442,803
1104,4,1000,15,57,22573,22573,769
1105,0,1000,15,60,23596,23596,794
1105,1,1000,15,48,24584,24584,841
1105,2,1000,15,39,23648,23648,807
1105,3,1000,15,33,23291,23291,793
1105,4,1000,15,33,23275,23275,790
1106,0,1000,15,90,23175,23175,800
1106,1,1000,15,36,24062,24062,821
1106,2,1000,15,66,24181,24181,818
1106,3,1000,15,36,25150,25150,855
1106,4,1000,15,42,24446,24446,832
1107,0,1000,15,54,23512,23512,792
1107,1,1000,15,69,24715,24715,834
1107,2,1000,15,39,23696,23696,805
1107,3,1000,15,78,22505,22505,759
1107,4,1000,15,39,23613,23613,804
1108,0,1000,15,57,23103,23103,783
1108,1,1000,15,39,24129,24129,826
1108,2,1000,15,66,23279,23279,796
1108,3,1000,15,33,24497,24497,832
1108,4,1000,15,45,24529,24529,831
1109,0,1000,15,57,24258,24258,826
1109,1,1000,15,39,23859,23859,810
1109,2,1000,15,57,22200,22200,753
1109,3,1000,15,66,24370,24370,831
1109,4,1000,15,54,24325,24325,826
1110,0,1000,15,57,25489,25489,858
1110,1,1000,15,45,24678,24678,843
1110,2,1000,15,66,23459,23459,798
1110,3,1000,15,144,24085,24085,815
1110,4,1000,15,54,23072,23072,782
1111,0,1000,15,123,24061,24061,821
1111,1,1000,15,39,25870,25870,877
1111,2,1000,15,63,25107,25107,853
1111,3,1000,15,69,24581,24581,832
1111,4,1000,15,48,24421,24421,834
1112,0,1000,15,39,23170,23170,790
1112,1,1000,15,45,23967,23967,816
1112,2,1000,15,57,23313,23313,802
1112,3,1000,15,45,23614,23614,800
1112,4,1000,15,60,25036,25036,856
1113,0,1000,15,39,23304,23304,794
1113,1,1000,15,36,23305,23305,786
1113,2,1000,15,54,22993,22993,783
1113,3,1000,15,48,21991,21991,750
1113,4,1000,15,63,26139,26139,893
1114,0,1000,15,54,23606,23606,805
1114,1,1000,15,60,23523,23523,799
1114,2,1000,15,84,24763,24763,843
1114,3,1000,15,72,24632,24632,831
1114,4,1000,15,45,24282,24282,828
1115,0,1000,15,90,23779,23779,811
1115,1,1000,15,63,23169,23169,798
1115,2,1000,15,72,23073,23073,779
1115,3,1000,15,93,23616,23616,804
1115,4,1000,15,57,24599,24599,834
1116,0,1000,15,42,23834,23834,813
1116,1,1000,15,57,24460,24460,828
1116,2,1000,15,75,25618,25618,875
1116,3,1000,15,36,22638,22638,772
1116,4,1000,15,42,24255,24255,822
1117,0,1000,15,141,24039,24039,815
1117,1,1000,15,36,23529,23529,807
1117,2,1000,15,42,24423,24423,828
1117,3,1000,15,42,23486,23486,796
1117,4,1000,15,36,23938,23938,817
1118,0,1000,15,51,23246,23246,782
1118,1,1000,15,48,24899,24899,838
1118,2,1000,15,42,23817,23817,811
1118,3,1000,15,39,24781,24781,842
1118,4,1000,15,42,24333,24333,828
1119,0,1000,15,114,25043,25043,845
1119,1,1000,15,69,23307,23307,793
1119,2,1000,15,84,23506,23506,802
1119,3,1000,15,114,24030,24030,819
1119,4,1000,15,51,24564,24564,834
1120,0,1000,15,54,23996,23996,815
1120,1,1000,15,45,23560,23560,806
1120,2,1000,15,57,24436,24436,821
1120,3,1000,15,135,24109,24109,831
