epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751275306349,2025-06-30T12.21.46.349,8.280,-0.125,0.374,1.105
1751275306359,2025-06-30T12.21.46.359,8.290,-0.123,0.368,1.094
1751275306369,2025-06-30T12.21.46.369,8.300,-0.097,0.359,1.092
1751275306379,2025-06-30T12.21.46.379,8.310,-0.064,0.348,1.094
1751275306389,2025-06-30T12.21.46.389,8.320,-0.058,0.333,1.085
1751275306399,2025-06-30T12.21.46.399,8.330,-0.062,0.321,1.090
1751275306409,2025-06-30T12.21.46.409,8.340,-0.046,0.307,1.080
1751275306419,2025-06-30T12.21.46.419,8.350,-0.042,0.295,1.067
1751275306429,2025-06-30T12.21.46.429,8.360,-0.055,0.289,1.049
1751275306439,2025-06-30T12.21.46.439,8.370,-0.068,0.285,1.027
1751275306449,2025-06-30T12.21.46.449,8.380,-0.064,0.272,1.027
1751275306459,2025-06-30T12.21.46.459,8.390,-0.057,0.258,1.030
1751275306469,2025-06-30T12.21.46.469,8.400,-0.048,0.250,1.027
1751275306479,2025-06-30T12.21.46.479,8.410,-0.045,0.243,1.022
1751275306489,2025-06-30T12.21.46.489,8.420,-0.036,0.239,1.022
1751275306499,2025-06-30T12.21.46.499,8.430,-0.030,0.234,1.015
1751275306509,2025-06-30T12.21.46.509,8.440,-0.045,0.218,1.004
1751275306519,2025-06-30T12.21.46.519,8.450,-0.066,0.203,0.985
1751275306529,2025-06-30T12.21.46.529,8.460,-0.079,0.187,0.965
1751275306539,2025-06-30T12.21.46.539,8.470,-0.083,0.175,0.952
1751275306549,2025-06-30T12.21.46.549,8.480,-0.083,0.163,0.958
1751275306559,2025-06-30T12.21.46.559,8.490,-0.083,0.149,0.951
1751275306569,2025-06-30T12.21.46.569,8.500,-0.078,0.133,0.936
1751275306579,2025-06-30T12.21.46.579,8.510,-0.083,0.113,0.921
1751275306589,2025-06-30T12.21.46.589,8.520,-0.087,0.101,0.905
1751275306599,2025-06-30T12.21.46.599,8.530,-0.076,0.090,0.891
1751275306609,2025-06-30T12.21.46.609,8.540,-0.062,0.083,0.873
1751275306619,2025-06-30T12.21.46.619,8.550,-0.072,0.074,0.842
1751275306629,2025-06-30T12.21.46.629,8.560,-0.093,0.062,0.821
1751275306639,2025-06-30T12.21.46.639,8.570,-0.090,0.046,0.803
1751275306649,2025-06-30T12.21.46.649,8.580,-0.077,0.033,0.790
1751275306659,2025-06-30T12.21.46.659,8.590,-0.050,0.016,0.790
1751275306669,2025-06-30T12.21.46.669,8.600,-0.017,-0.000,0.790
1751275306679,2025-06-30T12.21.46.679,8.610,0.012,-0.009,0.772
1751275306689,2025-06-30T12.21.46.689,8.620,0.038,-0.016,0.753
1751275306699,2025-06-30T12.21.46.699,8.630,0.051,-0.028,0.730
1751275306709,2025-06-30T12.21.46.709,8.640,0.052,-0.033,0.717
1751275306719,2025-06-30T12.21.46.719,8.650,0.049,-0.043,0.708
1751275306729,2025-06-30T12.21.46.729,8.660,0.047,-0.056,0.710
1751275306739,2025-06-30T12.21.46.739,8.670,0.039,-0.073,0.722
1751275306749,2025-06-30T12.21.46.749,8.680,0.033,-0.086,0.739
1751275306759,2025-06-30T12.21.46.759,8.690,0.033,-0.090,0.753
1751275306769,2025-06-30T12.21.46.769,8.700,0.020,-0.086,0.761
1751275306779,2025-06-30T12.21.46.779,8.710,-0.004,-0.083,0.766
1751275306789,2025-06-30T12.21.46.789,8.720,-0.012,-0.084,0.779
1751275306799,2025-06-30T12.21.46.799,8.730,-0.016,-0.095,0.796
1751275306809,2025-06-30T12.21.46.809,8.740,-0.027,-0.095,0.811
1751275306819,2025-06-30T12.21.46.819,8.750,-0.038,-0.086,0.824
1751275306829,2025-06-30T12.21.46.829,8.760,-0.062,-0.087,0.837
1751275306839,2025-06-30T12.21.46.839,8.770,-0.084,-0.093,0.862
1751275306849,2025-06-30T12.21.46.849,8.780,-0.083,-0.092,0.901
1751275306859,2025-06-30T12.21.46.859,8.790,-0.086,-0.083,0.931
1751275306869,2025-06-30T12.21.46.869,8.800,-0.118,-0.069,0.957
1751275306879,2025-06-30T12.21.46.879,8.810,-0.154,-0.057,0.970
1751275306889,2025-06-30T12.21.46.889,8.820,-0.168,-0.057,0.991
1751275306899,2025-06-30T12.21.46.899,8.830,-0.156,-0.057,1.015
1751275306909,2025-06-30T12.21.46.909,8.840,-0.121,-0.035,1.040
1751275306919,2025-06-30T12.21.46.919,8.850,-0.072,-0.029,1.051
1751275306929,2025-06-30T12.21.46.929,8.860,-0.035,-0.032,1.048
1751275306939,2025-06-30T12.21.46.939,8.870,-0.008,-0.035,1.045
1751275306949,2025-06-30T12.21.46.949,8.880,0.011,-0.038,1.055
1751275306959,2025-06-30T12.21.46.959,8.890,0.024,-0.040,1.069
1751275306969,2025-06-30T12.21.46.969,8.900,0.027,-0.042,1.087
1751275306979,2025-06-30T12.21.46.979,8.910,0.014,-0.040,1.098
1751275306989,2025-06-30T12.21.46.989,8.920,-0.009,-0.037,1.091
1751275306999,2025-06-30T12.21.46.999,8.930,-0.027,-0.037,1.081
1751275307009,2025-06-30T12.21.47.009,8.940,-0.042,-0.035,1.071
1751275307019,2025-06-30T12.21.47.019,8.950,-0.039,-0.029,1.059
1751275307029,2025-06-30T12.21.47.029,8.960,-0.031,-0.028,1.049
1751275307039,2025-06-30T12.21.47.039,8.970,-0.025,-0.035,1.043
1751275307049,2025-06-30T12.21.47.049,8.980,-0.016,-0.042,1.038
1751275307059,2025-06-30T12.21.47.059,8.990,-0.015,-0.042,1.033
1751275307069,2025-06-30T12.21.47.069,9.000,-0.011,-0.047,1.033
1751275307079,2025-06-30T12.21.47.079,9.010,-0.015,-0.052,1.027
1751275307089,2025-06-30T12.21.47.089,9.020,-0.020,-0.046,1.014
1751275307099,2025-06-30T12.21.47.099,9.030,-0.027,-0.047,1.006
1751275307109,2025-06-30T12.21.47.109,9.040,-0.025,-0.051,0.998
1751275307119,2025-06-30T12.21.47.119,9.050,-0.028,-0.051,0.993
1751275307129,2025-06-30T12.21.47.129,9.060,-0.033,-0.049,0.984
1751275307139,2025-06-30T12.21.47.139,9.070,-0.032,-0.046,0.973
1751275307149,2025-06-30T12.21.47.149,9.080,-0.030,-0.048,0.959
1751275307159,2025-06-30T12.21.47.159,9.090,-0.026,-0.046,0.945
1751275307169,2025-06-30T12.21.47.169,9.100,-0.021,-0.044,0.931
1751275307179,2025-06-30T12.21.47.179,9.110,-0.012,-0.048,0.917
1751275307189,2025-06-30T12.21.47.189,9.120,-0.006,-0.051,0.904
1751275307199,2025-06-30T12.21.47.199,9.130,0.003,-0.052,0.895
1751275307209,2025-06-30T12.21.47.209,9.140,0.008,-0.052,0.883
1751275307219,2025-06-30T12.21.47.219,9.150,0.000,-0.047,0.863
1751275307229,2025-06-30T12.21.47.229,9.160,-0.003,-0.045,0.843
1751275307239,2025-06-30T12.21.47.239,9.170,-0.001,-0.047,0.835
1751275307249,2025-06-30T12.21.47.249,9.180,0.008,-0.046,0.833
1751275307259,2025-06-30T12.21.47.259,9.190,0.016,-0.042,0.847
1751275307269,2025-06-30T12.21.47.269,9.200,0.023,-0.037,0.857
1751275307279,2025-06-30T12.21.47.279,9.210,0.019,-0.039,0.852
1751275307289,2025-06-30T12.21.47.289,9.220,0.021,-0.034,0.835
1751275307299,2025-06-30T12.21.47.299,9.230,0.020,-0.022,0.827
1751275307309,2025-06-30T12.21.47.309,9.240,0.011,-0.018,0.833
1751275307319,2025-06-30T12.21.47.319,9.250,0.010,-0.023,0.844
1751275307329,2025-06-30T12.21.47.329,9.260,0.018,-0.027,0.857
1751275307339,2025-06-30T12.21.47.339,9.270,0.034,-0.024,0.874
1751275307349,2025-06-30T12.21.47.349,9.280,0.050,-0.023,0.882
1751275307359,2025-06-30T12.21.47.359,9.290,0.059,-0.013,0.882
1751275307369,2025-06-30T12.21.47.369,9.300,0.053,-0.002,0.879
1751275307379,2025-06-30T12.21.47.379,9.310,0.042,0.007,0.873
1751275307389,2025-06-30T12.21.47.389,9.320,0.026,0.021,0.863
1751275307399,2025-06-30T12.21.47.399,9.330,0.021,0.038,0.852
1751275307409,2025-06-30T12.21.47.409,9.340,0.023,0.050,0.839
1751275307419,2025-06-30T12.21.47.419,9.350,0.023,0.057,0.838
1751275307429,2025-06-30T12.21.47.429,9.360,0.046,0.062,0.843
1751275307439,2025-06-30T12.21.47.439,9.370,0.074,0.071,0.844
1751275307449,2025-06-30T12.21.47.449,9.380,0.101,0.082,0.833
1751275307459,2025-06-30T12.21.47.459,9.390,0.112,0.095,0.834
1751275307469,2025-06-30T12.21.47.469,9.400,0.098,0.109,0.837
1751275307479,2025-06-30T12.21.47.479,9.410,0.057,0.126,0.837
1751275307489,2025-06-30T12.21.47.489,9.420,0.001,0.140,0.814
1751275307499,2025-06-30T12.21.47.499,9.430,-0.058,0.156,0.794
1751275307509,2025-06-30T12.21.47.509,9.440,-0.098,0.178,0.785
1751275307519,2025-06-30T12.21.47.519,9.450,-0.116,0.185,0.791
1751275307529,2025-06-30T12.21.47.529,9.460,-0.111,0.178,0.821
1751275307539,2025-06-30T12.21.47.539,9.470,-0.084,0.173,0.870
1751275307549,2025-06-30T12.21.47.549,9.480,-0.050,0.185,0.920
1751275307559,2025-06-30T12.21.47.559,9.490,-0.030,0.209,0.963
1751275307569,2025-06-30T12.21.47.569,9.500,-0.038,0.226,0.982
1751275307579,2025-06-30T12.21.47.579,9.510,-0.068,0.232,0.990
1751275307589,2025-06-30T12.21.47.589,9.520,-0.093,0.235,0.997
1751275307599,2025-06-30T12.21.47.599,9.530,-0.116,0.243,1.014
1751275307609,2025-06-30T12.21.47.609,9.540,-0.108,0.260,1.044
1751275307619,2025-06-30T12.21.47.619,9.550,-0.102,0.284,1.063
1751275307629,2025-06-30T12.21.47.629,9.560,-0.110,0.301,1.061
1751275307639,2025-06-30T12.21.47.639,9.570,-0.117,0.312,1.062
1751275307649,2025-06-30T12.21.47.649,9.580,-0.110,0.309,1.085
1751275307659,2025-06-30T12.21.47.659,9.590,-0.076,0.311,1.122
1751275307669,2025-06-30T12.21.47.669,9.600,-0.052,0.317,1.158
1751275307679,2025-06-30T12.21.47.679,9.610,-0.053,0.328,1.192
1751275307689,2025-06-30T12.21.47.689,9.620,-0.056,0.344,1.227
1751275307699,2025-06-30T12.21.47.699,9.630,-0.056,0.352,1.267
1751275307709,2025-06-30T12.21.47.709,9.640,-0.062,0.356,1.312
1751275307719,2025-06-30T12.21.47.719,9.650,-0.069,0.358,1.359
1751275307729,2025-06-30T12.21.47.729,9.660,-0.051,0.373,1.397
1751275307739,2025-06-30T12.21.47.739,9.670,-0.035,0.385,1.411
1751275307749,2025-06-30T12.21.47.749,9.680,-0.046,0.403,1.406
1751275307759,2025-06-30T12.21.47.759,9.690,-0.050,0.418,1.406
1751275307769,2025-06-30T12.21.47.769,9.700,-0.018,0.420,1.415
1751275307779,2025-06-30T12.21.47.779,9.710,-0.010,0.418,1.422
1751275307789,2025-06-30T12.21.47.789,9.720,-0.012,0.419,1.416
1751275307799,2025-06-30T12.21.47.799,9.730,-0.023,0.419,1.410
1751275307809,2025-06-30T12.21.47.809,9.740,-0.019,0.412,1.388
1751275307819,2025-06-30T12.21.47.819,9.750,-0.019,0.411,1.366
1751275307829,2025-06-30T12.21.47.829,9.760,-0.019,0.411,1.336
1751275307839,2025-06-30T12.21.47.839,9.770,-0.014,0.409,1.307
1751275307849,2025-06-30T12.21.47.849,9.780,-0.018,0.405,1.299
1751275307859,2025-06-30T12.21.47.859,9.790,-0.024,0.401,1.295
1751275307869,2025-06-30T12.21.47.869,9.800,-0.031,0.392,1.283
1751275307879,2025-06-30T12.21.47.879,9.810,-0.034,0.390,1.271
1751275307889,2025-06-30T12.21.47.889,9.820,-0.033,0.396,1.269
1751275307899,2025-06-30T12.21.47.899,9.830,-0.035,0.390,1.275
1751275307909,2025-06-30T12.21.47.909,9.840,-0.043,0.383,1.269
1751275307919,2025-06-30T12.21.47.919,9.850,-0.056,0.386,1.253
1751275307929,2025-06-30T12.21.47.929,9.860,-0.054,0.388,1.238
1751275307939,2025-06-30T12.21.47.939,9.870,-0.047,0.381,1.231
1751275307949,2025-06-30T12.21.47.949,9.880,-0.046,0.368,1.232
1751275307959,2025-06-30T12.21.47.959,9.890,-0.039,0.371,1.226
1751275307969,2025-06-30T12.21.47.969,9.900,-0.032,0.365,1.212
1751275307979,2025-06-30T12.21.47.979,9.910,-0.037,0.352,1.196
1751275307989,2025-06-30T12.21.47.989,9.920,-0.033,0.340,1.178
1751275307999,2025-06-30T12.21.47.999,9.930,-0.027,0.331,1.166
1751275308009,2025-06-30T12.21.48.009,9.940,-0.015,0.321,1.151
1751275308019,2025-06-30T12.21.48.019,9.950,-0.003,0.314,1.131
1751275308029,2025-06-30T12.21.48.029,9.960,0.000,0.301,1.104
1751275308039,2025-06-30T12.21.48.039,9.970,-0.002,0.285,1.072
1751275308049,2025-06-30T12.21.48.049,9.980,0.002,0.275,1.048
1751275308059,2025-06-30T12.21.48.059,9.990,0.009,0.261,1.025
1751275308069,2025-06-30T12.21.48.069,10.000,0.009,0.240,1.011
1751275308079,2025-06-30T12.21.48.079,10.010,0.011,0.217,0.991
1751275308089,2025-06-30T12.21.48.089,10.020,0.020,0.204,0.979
1751275308099,2025-06-30T12.21.48.099,10.030,0.037,0.194,0.964
1751275308109,2025-06-30T12.21.48.109,10.040,0.035,0.182,0.947
1751275308119,2025-06-30T12.21.48.119,10.050,0.025,0.159,0.923
1751275308129,2025-06-30T12.21.48.129,10.060,0.016,0.139,0.893
1751275308139,2025-06-30T12.21.48.139,10.070,0.002,0.123,0.882
1751275308149,2025-06-30T12.21.48.149,10.080,0.003,0.107,0.882
1751275308159,2025-06-30T12.21.48.159,10.090,0.006,0.103,0.873
1751275308169,2025-06-30T12.21.48.169,10.100,0.005,0.097,0.854
1751275308179,2025-06-30T12.21.48.179,10.110,0.014,0.082,0.833
1751275308189,2025-06-30T12.21.48.189,10.120,0.032,0.069,0.830
1751275308199,2025-06-30T12.21.48.199,10.130,0.047,0.046,0.832
1751275308209,2025-06-30T12.21.48.209,10.140,0.055,0.023,0.826
1751275308219,2025-06-30T12.21.48.219,10.150,0.073,0.007,0.823
1751275308229,2025-06-30T12.21.48.229,10.160,0.104,-0.015,0.832
1751275308239,2025-06-30T12.21.48.239,10.170,0.117,-0.032,0.826
1751275308249,2025-06-30T12.21.48.249,10.180,0.108,-0.040,0.806
1751275308259,2025-06-30T12.21.48.259,10.190,0.080,-0.045,0.770
1751275308269,2025-06-30T12.21.48.269,10.200,0.059,-0.047,0.740
1751275308279,2025-06-30T12.21.48.279,10.210,0.045,-0.062,0.723
1751275308289,2025-06-30T12.21.48.289,10.220,0.039,-0.081,0.721
1751275308299,2025-06-30T12.21.48.299,10.230,0.042,-0.096,0.728
1751275308309,2025-06-30T12.21.48.309,10.240,0.057,-0.101,0.729
1751275308319,2025-06-30T12.21.48.319,10.250,0.065,-0.107,0.724
1751275308329,2025-06-30T12.21.48.329,10.260,0.070,-0.119,0.719
1751275308339,2025-06-30T12.21.48.339,10.270,0.063,-0.122,0.716
1751275308349,2025-06-30T12.21.48.349,10.280,0.048,-0.127,0.722
1751275308359,2025-06-30T12.21.48.359,10.290,0.021,-0.130,0.722
1751275308369,2025-06-30T12.21.48.369,10.300,0.003,-0.134,0.722
1751275308379,2025-06-30T12.21.48.379,10.310,-0.001,-0.139,0.730
1751275308389,2025-06-30T12.21.48.389,10.320,0.001,-0.140,0.752
1751275308399,2025-06-30T12.21.48.399,10.330,0.008,-0.137,0.773
1751275308409,2025-06-30T12.21.48.409,10.340,0.001,-0.138,0.796
1751275308419,2025-06-30T12.21.48.419,10.350,-0.009,-0.142,0.819
1751275308429,2025-06-30T12.21.48.429,10.360,-0.013,-0.146,0.835
1751275308439,2025-06-30T12.21.48.439,10.370,-0.020,-0.143,0.850
1751275308449,2025-06-30T12.21.48.449,10.380,-0.028,-0.133,0.867
1751275308459,2025-06-30T12.21.48.459,10.390,-0.038,-0.120,0.881
1751275308469,2025-06-30T12.21.48.469,10.400,-0.034,-0.111,0.903
1751275308479,2025-06-30T12.21.48.479,10.410,-0.021,-0.110,0.922
1751275308489,2025-06-30T12.21.48.489,10.420,-0.003,-0.104,0.939
1751275308499,2025-06-30T12.21.48.499,10.430,0.010,-0.103,0.954
1751275308509,2025-06-30T12.21.48.509,10.440,0.021,-0.111,0.977
1751275308519,2025-06-30T12.21.48.519,10.450,0.038,-0.120,0.998
1751275308529,2025-06-30T12.21.48.529,10.460,0.050,-0.118,1.019
1751275308539,2025-06-30T12.21.48.539,10.470,0.052,-0.111,1.038
1751275308549,2025-06-30T12.21.48.549,10.480,0.043,-0.113,1.048
1751275308559,2025-06-30T12.21.48.559,10.490,0.023,-0.109,1.047
1751275308569,2025-06-30T12.21.48.569,10.500,0.007,-0.104,1.035
1751275308579,2025-06-30T12.21.48.579,10.510,-0.003,-0.099,1.028
1751275308589,2025-06-30T12.21.48.589,10.520,-0.009,-0.089,1.026
1751275308599,2025-06-30T12.21.48.599,10.530,-0.016,-0.086,1.032
1751275308609,2025-06-30T12.21.48.609,10.540,-0.030,-0.085,1.030
1751275308619,2025-06-30T12.21.48.619,10.550,-0.026,-0.080,1.032
1751275308629,2025-06-30T12.21.48.629,10.560,-0.003,-0.076,1.044
1751275308639,2025-06-30T12.21.48.639,10.570,-0.002,-0.079,1.057
1751275308649,2025-06-30T12.21.48.649,10.580,-0.005,-0.078,1.059
1751275308659,2025-06-30T12.21.48.659,10.590,-0.004,-0.072,1.063
1751275308669,2025-06-30T12.21.48.669,10.600,0.004,-0.073,1.061
1751275308679,2025-06-30T12.21.48.679,10.610,-0.000,-0.072,1.051
1751275308689,2025-06-30T12.21.48.689,10.620,-0.006,-0.069,1.044
1751275308699,2025-06-30T12.21.48.699,10.630,-0.007,-0.069,1.040
1751275308709,2025-06-30T12.21.48.709,10.640,-0.008,-0.070,1.039
1751275308719,2025-06-30T12.21.48.719,10.650,-0.009,-0.073,1.047
1751275308729,2025-06-30T12.21.48.729,10.660,-0.008,-0.078,1.046
1751275308739,2025-06-30T12.21.48.739,10.670,-0.011,-0.076,1.036
1751275308749,2025-06-30T12.21.48.749,10.680,-0.011,-0.072,1.028
1751275308759,2025-06-30T12.21.48.759,10.690,-0.015,-0.071,1.026
1751275308769,2025-06-30T12.21.48.769,10.700,-0.013,-0.071,1.019
1751275308779,2025-06-30T12.21.48.779,10.710,-0.014,-0.068,1.010
1751275308789,2025-06-30T12.21.48.789,10.720,-0.018,-0.076,1.006
1751275308799,2025-06-30T12.21.48.799,10.730,-0.011,-0.077,0.993
1751275308809,2025-06-30T12.21.48.809,10.740,-0.009,-0.076,0.984
1751275308819,2025-06-30T12.21.48.819,10.750,-0.007,-0.080,0.973
1751275308829,2025-06-30T12.21.48.829,10.760,-0.008,-0.082,0.958
1751275308839,2025-06-30T12.21.48.839,10.770,-0.011,-0.081,0.941
1751275308849,2025-06-30T12.21.48.849,10.780,-0.011,-0.078,0.925
1751275308859,2025-06-30T12.21.48.859,10.790,-0.007,-0.078,0.911
1751275308869,2025-06-30T12.21.48.869,10.800,0.000,-0.076,0.899
1751275308879,2025-06-30T12.21.48.879,10.810,0.003,-0.075,0.881
1751275308889,2025-06-30T12.21.48.889,10.820,0.008,-0.079,0.860
1751275308899,2025-06-30T12.21.48.899,10.830,0.004,-0.082,0.838
1751275308909,2025-06-30T12.21.48.909,10.840,0.009,-0.079,0.821
1751275308919,2025-06-30T12.21.48.919,10.850,0.019,-0.070,0.802
1751275308929,2025-06-30T12.21.48.929,10.860,0.010,-0.063,0.787
1751275308939,2025-06-30T12.21.48.939,10.870,-0.007,-0.058,0.771
1751275308949,2025-06-30T12.21.48.949,10.880,-0.009,-0.057,0.773
1751275308959,2025-06-30T12.21.48.959,10.890,0.008,-0.055,0.783
1751275308969,2025-06-30T12.21.48.969,10.900,0.021,-0.051,0.802
1751275308979,2025-06-30T12.21.48.979,10.910,0.027,-0.044,0.830
1751275308989,2025-06-30T12.21.48.989,10.920,0.043,-0.036,0.866
1751275308999,2025-06-30T12.21.48.999,10.930,0.070,-0.023,0.885
1751275309009,2025-06-30T12.21.49.009,10.940,0.079,-0.015,0.872
1751275309019,2025-06-30T12.21.49.019,10.950,0.043,0.001,0.843
1751275309029,2025-06-30T12.21.49.029,10.960,0.003,0.015,0.831
1751275309039,2025-06-30T12.21.49.039,10.970,-0.025,0.024,0.830
1751275309049,2025-06-30T12.21.49.049,10.980,-0.039,0.039,0.839
1751275309059,2025-06-30T12.21.49.059,10.990,-0.024,0.050,0.853
1751275309069,2025-06-30T12.21.49.069,11.000,-0.005,0.054,0.872
1751275309079,2025-06-30T12.21.49.079,11.010,0.003,0.060,0.884
1751275309089,2025-06-30T12.21.49.089,11.020,0.012,0.069,0.886
1751275309099,2025-06-30T12.21.49.099,11.030,0.023,0.078,0.906
1751275309109,2025-06-30T12.21.49.109,11.040,0.055,0.086,0.928
1751275309119,2025-06-30T12.21.49.119,11.050,0.062,0.095,0.939
1751275309129,2025-06-30T12.21.49.129,11.060,0.050,0.106,0.938
1751275309139,2025-06-30T12.21.49.139,11.070,0.026,0.123,0.929
1751275309149,2025-06-30T12.21.49.149,11.080,0.010,0.131,0.946
1751275309159,2025-06-30T12.21.49.159,11.090,0.014,0.133,0.976
1751275309169,2025-06-30T12.21.49.169,11.100,0.017,0.141,0.984
1751275309179,2025-06-30T12.21.49.179,11.110,0.031,0.157,0.982
1751275309189,2025-06-30T12.21.49.189,11.120,0.035,0.172,0.981
1751275309199,2025-06-30T12.21.49.199,11.130,0.014,0.187,0.979
1751275309209,2025-06-30T12.21.49.209,11.140,0.001,0.204,0.986
1751275309219,2025-06-30T12.21.49.219,11.150,-0.005,0.217,0.999
1751275309229,2025-06-30T12.21.49.229,11.160,0.012,0.221,1.011
1751275309239,2025-06-30T12.21.49.239,11.170,0.036,0.221,1.017
1751275309249,2025-06-30T12.21.49.249,11.180,0.047,0.227,1.017
1751275309259,2025-06-30T12.21.49.259,11.190,0.055,0.237,1.024
1751275309269,2025-06-30T12.21.49.269,11.200,0.058,0.250,1.031
1751275309279,2025-06-30T12.21.49.279,11.210,0.051,0.264,1.030
1751275309289,2025-06-30T12.21.49.289,11.220,0.053,0.275,1.031
1751275309299,2025-06-30T12.21.49.299,11.230,0.062,0.288,1.036
1751275309309,2025-06-30T12.21.49.309,11.240,0.068,0.288,1.031
1751275309319,2025-06-30T12.21.49.319,11.250,0.070,0.282,1.040
1751275309329,2025-06-30T12.21.49.329,11.260,0.078,0.286,1.050
1751275309339,2025-06-30T12.21.49.339,11.270,0.081,0.295,1.052
1751275309349,2025-06-30T12.21.49.349,11.280,0.077,0.302,1.043
1751275309359,2025-06-30T12.21.49.359,11.290,0.077,0.318,1.031
1751275309369,2025-06-30T12.21.49.369,11.300,0.076,0.332,1.021
1751275309379,2025-06-30T12.21.49.379,11.310,0.061,0.338,1.011
1751275309389,2025-06-30T12.21.49.389,11.320,0.056,0.338,1.024
1751275309399,2025-06-30T12.21.49.399,11.330,0.072,0.341,1.053
1751275309409,2025-06-30T12.21.49.409,11.340,0.083,0.345,1.063
1751275309419,2025-06-30T12.21.49.419,11.350,0.090,0.350,1.056
1751275309429,2025-06-30T12.21.49.429,11.360,0.091,0.359,1.055
1751275309439,2025-06-30T12.21.49.439,11.370,0.083,0.367,1.055
1751275309449,2025-06-30T12.21.49.449,11.380,0.073,0.375,1.068
1751275309459,2025-06-30T12.21.49.459,11.390,0.066,0.377,1.082
1751275309469,2025-06-30T12.21.49.469,11.400,0.069,0.383,1.095
1751275309479,2025-06-30T12.21.49.479,11.410,0.083,0.392,1.096
1751275309489,2025-06-30T12.21.49.489,11.420,0.083,0.395,1.095
1751275309499,2025-06-30T12.21.49.499,11.430,0.068,0.402,1.099
1751275309509,2025-06-30T12.21.49.509,11.440,0.066,0.405,1.110
1751275309519,2025-06-30T12.21.49.519,11.450,0.071,0.407,1.117
1751275309529,2025-06-30T12.21.49.529,11.460,0.070,0.410,1.115
1751275309539,2025-06-30T12.21.49.539,11.470,0.066,0.417,1.104
1751275309549,2025-06-30T12.21.49.549,11.480,0.064,0.417,1.090
1751275309559,2025-06-30T12.21.49.559,11.490,0.060,0.420,1.085
1751275309569,2025-06-30T12.21.49.569,11.500,0.062,0.423,1.095
1751275309579,2025-06-30T12.21.49.579,11.510,0.072,0.419,1.112
1751275309589,2025-06-30T12.21.49.589,11.520,0.081,0.423,1.112
1751275309599,2025-06-30T12.21.49.599,11.530,0.075,0.424,1.096
1751275309609,2025-06-30T12.21.49.609,11.540,0.068,0.430,1.079
1751275309619,2025-06-30T12.21.49.619,11.550,0.067,0.430,1.075
1751275309629,2025-06-30T12.21.49.629,11.560,0.068,0.423,1.075
1751275309639,2025-06-30T12.21.49.639,11.570,0.066,0.421,1.082
1751275309649,2025-06-30T12.21.49.649,11.580,0.076,0.417,1.088
1751275309659,2025-06-30T12.21.49.659,11.590,0.089,0.422,1.084
1751275309669,2025-06-30T12.21.49.669,11.600,0.087,0.424,1.080
1751275309679,2025-06-30T12.21.49.679,11.610,0.073,0.424,1.082
1751275309689,2025-06-30T12.21.49.689,11.620,0.066,0.426,1.090
1751275309699,2025-06-30T12.21.49.699,11.630,0.070,0.423,1.104
1751275309709,2025-06-30T12.21.49.709,11.640,0.080,0.423,1.097
1751275309719,2025-06-30T12.21.49.719,11.650,0.078,0.427,1.084
1751275309729,2025-06-30T12.21.49.729,11.660,0.058,0.426,1.081
1751275309739,2025-06-30T12.21.49.739,11.670,0.054,0.422,1.088
1751275309749,2025-06-30T12.21.49.749,11.680,0.064,0.428,1.100
1751275309759,2025-06-30T12.21.49.759,11.690,0.066,0.432,1.108
1751275309769,2025-06-30T12.21.49.769,11.700,0.082,0.435,1.112
1751275309779,2025-06-30T12.21.49.779,11.710,0.108,0.437,1.122
1751275309789,2025-06-30T12.21.49.789,11.720,0.124,0.425,1.146
1751275309799,2025-06-30T12.21.49.799,11.730,0.110,0.409,1.169
1751275309809,2025-06-30T12.21.49.809,11.740,0.101,0.409,1.177
1751275309819,2025-06-30T12.21.49.819,11.750,0.083,0.415,1.188
1751275309829,2025-06-30T12.21.49.829,11.760,0.060,0.412,1.193
1751275309839,2025-06-30T12.21.49.839,11.770,0.046,0.408,1.185
1751275309849,2025-06-30T12.21.49.849,11.780,0.029,0.402,1.166
1751275309859,2025-06-30T12.21.49.859,11.790,0.011,0.406,1.161
1751275309869,2025-06-30T12.21.49.869,11.800,0.026,0.400,1.162
1751275309879,2025-06-30T12.21.49.879,11.810,0.047,0.395,1.162
1751275309889,2025-06-30T12.21.49.889,11.820,0.051,0.389,1.158
1751275309899,2025-06-30T12.21.49.899,11.830,0.064,0.388,1.147
1751275309909,2025-06-30T12.21.49.909,11.840,0.086,0.382,1.136
1751275309919,2025-06-30T12.21.49.919,11.850,0.096,0.361,1.130
1751275309929,2025-06-30T12.21.49.929,11.860,0.101,0.349,1.117
1751275309939,2025-06-30T12.21.49.939,11.870,0.101,0.340,1.104
1751275309949,2025-06-30T12.21.49.949,11.880,0.098,0.330,1.093
1751275309959,2025-06-30T12.21.49.959,11.890,0.088,0.320,1.070
1751275309969,2025-06-30T12.21.49.969,11.900,0.067,0.310,1.053
1751275309979,2025-06-30T12.21.49.979,11.910,0.058,0.296,1.031
1751275309989,2025-06-30T12.21.49.989,11.920,0.053,0.289,1.018
1751275309999,2025-06-30T12.21.49.999,11.930,0.048,0.280,1.020
1751275310009,2025-06-30T12.21.50.009,11.940,0.048,0.269,1.021
1751275310019,2025-06-30T12.21.50.019,11.950,0.040,0.252,1.018
