epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751275311972,2025-06-30T12.21.51.972,13.900,-11.280,-1.402,1.768
1751275311982,2025-06-30T12.21.51.982,13.910,-12.622,0.061,1.768
1751275311992,2025-06-30T12.21.51.992,13.920,-14.146,4.146,2.134
1751275312002,2025-06-30T12.21.52.002,13.930,-15.671,8.720,1.524
1751275312012,2025-06-30T12.21.52.012,13.940,-17.744,12.073,1.037
1751275312022,2025-06-30T12.21.52.022,13.950,-19.939,12.744,1.768
1751275312032,2025-06-30T12.21.52.032,13.960,-22.500,10.976,2.561
1751275312042,2025-06-30T12.21.52.042,13.970,-25.183,8.171,2.866
1751275312052,2025-06-30T12.21.52.052,13.980,-27.622,5.976,2.988
1751275312062,2025-06-30T12.21.52.062,13.990,-29.756,5.061,2.805
1751275312072,2025-06-30T12.21.52.072,14.000,-31.646,5.671,2.866
1751275312082,2025-06-30T12.21.52.082,14.010,-33.537,8.354,2.927
1751275312092,2025-06-30T12.21.52.092,14.020,-35.305,12.256,2.988
1751275312102,2025-06-30T12.21.52.102,14.030,-37.134,15.366,2.805
1751275312112,2025-06-30T12.21.52.112,14.040,-39.146,16.524,2.805
1751275312122,2025-06-30T12.21.52.122,14.050,-41.646,16.037,3.110
1751275312132,2025-06-30T12.21.52.132,14.060,-44.207,14.634,3.293
1751275312142,2025-06-30T12.21.52.142,14.070,-46.890,12.317,3.354
1751275312152,2025-06-30T12.21.52.152,14.080,-49.695,9.451,3.963
1751275312162,2025-06-30T12.21.52.162,14.090,-52.622,7.073,4.024
1751275312172,2025-06-30T12.21.52.172,14.100,-54.939,7.012,4.207
1751275312182,2025-06-30T12.21.52.182,14.110,-56.280,9.756,4.451
1751275312192,2025-06-30T12.21.52.192,14.120,-57.134,15.061,4.207
1751275312202,2025-06-30T12.21.52.202,14.130,-57.622,21.220,3.110
1751275312212,2025-06-30T12.21.52.212,14.140,-57.805,26.159,1.951
1751275312222,2025-06-30T12.21.52.222,14.150,-58.354,27.866,1.646
1751275312232,2025-06-30T12.21.52.232,14.160,-59.695,25.671,1.159
1751275312242,2025-06-30T12.21.52.242,14.170,-61.402,22.439,0.366
1751275312252,2025-06-30T12.21.52.252,14.180,-62.866,20.671,-0.305
1751275312262,2025-06-30T12.21.52.262,14.190,-64.146,20.000,-0.610
1751275312272,2025-06-30T12.21.52.272,14.200,-65.244,19.695,-0.854
1751275312282,2025-06-30T12.21.52.282,14.210,-66.646,19.878,-0.793
1751275312292,2025-06-30T12.21.52.292,14.220,-67.744,20.122,-0.671
1751275312302,2025-06-30T12.21.52.302,14.230,-68.293,19.634,-0.488
1751275312312,2025-06-30T12.21.52.312,14.240,-68.659,17.866,0.000
1751275312322,2025-06-30T12.21.52.322,14.250,-68.841,15.366,0.366
1751275312332,2025-06-30T12.21.52.332,14.260,-68.902,13.476,0.549
1751275312342,2025-06-30T12.21.52.342,14.270,-68.171,13.293,0.244
1751275312352,2025-06-30T12.21.52.352,14.280,-67.195,13.963,-0.488
1751275312362,2025-06-30T12.21.52.362,14.290,-66.159,14.329,-0.915
1751275312372,2025-06-30T12.21.52.372,14.300,-64.756,15.000,-1.037
1751275312382,2025-06-30T12.21.52.382,14.310,-63.415,15.000,-0.915
1751275312392,2025-06-30T12.21.52.392,14.320,-62.439,14.085,-0.610
1751275312402,2025-06-30T12.21.52.402,14.330,-61.402,13.049,0.122
1751275312412,2025-06-30T12.21.52.412,14.340,-60.244,11.159,0.610
1751275312422,2025-06-30T12.21.52.422,14.350,-59.024,8.232,1.098
1751275312432,2025-06-30T12.21.52.432,14.360,-57.561,4.817,1.768
1751275312442,2025-06-30T12.21.52.442,14.370,-55.793,2.744,2.561
1751275312452,2025-06-30T12.21.52.452,14.380,-53.659,1.098,2.744
1751275312462,2025-06-30T12.21.52.462,14.390,-51.646,0.061,2.622
1751275312472,2025-06-30T12.21.52.472,14.400,-49.573,-0.854,3.049
1751275312482,2025-06-30T12.21.52.482,14.410,-47.012,-2.561,3.415
1751275312492,2025-06-30T12.21.52.492,14.420,-44.756,-4.207,3.963
1751275312502,2025-06-30T12.21.52.502,14.430,-42.561,-5.183,3.963
1751275312512,2025-06-30T12.21.52.512,14.440,-40.427,-5.000,3.476
1751275312522,2025-06-30T12.21.52.522,14.450,-37.744,-3.659,3.963
1751275312532,2025-06-30T12.21.52.532,14.460,-34.634,-1.220,4.573
1751275312542,2025-06-30T12.21.52.542,14.470,-31.098,1.951,4.878
1751275312552,2025-06-30T12.21.52.552,14.480,-27.683,4.939,4.878
1751275312562,2025-06-30T12.21.52.562,14.490,-24.695,6.951,4.573
1751275312572,2025-06-30T12.21.52.572,14.500,-21.585,7.744,4.329
1751275312582,2025-06-30T12.21.52.582,14.510,-18.354,7.622,4.268
1751275312592,2025-06-30T12.21.52.592,14.520,-15.183,7.073,4.146
1751275312602,2025-06-30T12.21.52.602,14.530,-12.134,6.707,3.415
1751275312612,2025-06-30T12.21.52.612,14.540,-9.329,6.220,2.927
1751275312622,2025-06-30T12.21.52.622,14.550,-7.073,4.939,2.927
1751275312632,2025-06-30T12.21.52.632,14.560,-5.488,2.134,2.927
1751275312642,2025-06-30T12.21.52.642,14.570,-4.329,-1.768,2.622
1751275312652,2025-06-30T12.21.52.652,14.580,-2.927,-6.037,2.683
1751275312662,2025-06-30T12.21.52.662,14.590,-1.463,-9.695,2.988
1751275312672,2025-06-30T12.21.52.672,14.600,0.427,-11.951,3.110
1751275312682,2025-06-30T12.21.52.682,14.610,3.110,-12.195,2.866
1751275312692,2025-06-30T12.21.52.692,14.620,6.220,-11.341,2.500
1751275312702,2025-06-30T12.21.52.702,14.630,9.573,-10.732,2.927
1751275312712,2025-06-30T12.21.52.712,14.640,12.317,-10.061,3.476
1751275312722,2025-06-30T12.21.52.722,14.650,13.902,-9.573,2.195
1751275312732,2025-06-30T12.21.52.732,14.660,15.244,-8.354,-0.244
1751275312742,2025-06-30T12.21.52.742,14.670,16.951,-7.744,-1.768
1751275312752,2025-06-30T12.21.52.752,14.680,18.415,-8.415,-2.378
1751275312762,2025-06-30T12.21.52.762,14.690,20.305,-8.354,-2.805
1751275312772,2025-06-30T12.21.52.772,14.700,22.866,-7.500,-3.171
1751275312782,2025-06-30T12.21.52.782,14.710,25.244,-7.256,-2.439
1751275312792,2025-06-30T12.21.52.792,14.720,27.256,-7.439,-0.671
1751275312802,2025-06-30T12.21.52.802,14.730,29.939,-7.378,0.671
1751275312812,2025-06-30T12.21.52.812,14.740,32.256,-7.012,1.402
1751275312822,2025-06-30T12.21.52.822,14.750,33.963,-6.585,0.671
1751275312832,2025-06-30T12.21.52.832,14.760,35.610,-5.610,-0.122
1751275312842,2025-06-30T12.21.52.842,14.770,37.195,-4.695,-1.037
1751275312852,2025-06-30T12.21.52.852,14.780,38.537,-4.634,-1.890
1751275312862,2025-06-30T12.21.52.862,14.790,39.756,-4.817,-2.073
1751275312872,2025-06-30T12.21.52.872,14.800,40.732,-5.061,-2.195
1751275312882,2025-06-30T12.21.52.882,14.810,41.159,-7.012,-2.561
1751275312892,2025-06-30T12.21.52.892,14.820,41.646,-9.451,-2.744
1751275312902,2025-06-30T12.21.52.902,14.830,42.439,-10.976,-2.683
1751275312912,2025-06-30T12.21.52.912,14.840,43.415,-12.195,-3.171
1751275312922,2025-06-30T12.21.52.922,14.850,43.841,-12.744,-3.780
1751275312932,2025-06-30T12.21.52.932,14.860,44.024,-11.890,-4.390
1751275312942,2025-06-30T12.21.52.942,14.870,44.756,-9.817,-5.305
1751275312952,2025-06-30T12.21.52.952,14.880,45.549,-8.110,-5.366
1751275312962,2025-06-30T12.21.52.962,14.890,45.976,-7.439,-4.268
1751275312972,2025-06-30T12.21.52.972,14.900,46.098,-6.890,-3.354
1751275312982,2025-06-30T12.21.52.982,14.910,45.976,-6.341,-2.744
1751275312992,2025-06-30T12.21.52.992,14.920,45.854,-5.671,-2.073
1751275313002,2025-06-30T12.21.53.002,14.930,45.854,-5.976,-1.402
1751275313012,2025-06-30T12.21.53.012,14.940,45.732,-7.012,-0.793
1751275313022,2025-06-30T12.21.53.022,14.950,45.976,-7.439,-0.854
1751275313032,2025-06-30T12.21.53.032,14.960,45.976,-7.378,-1.646
1751275313042,2025-06-30T12.21.53.042,14.970,46.159,-7.866,-2.439
1751275313052,2025-06-30T12.21.53.052,14.980,46.341,-9.817,-2.012
1751275313062,2025-06-30T12.21.53.062,14.990,45.976,-13.232,-0.915
1751275313072,2025-06-30T12.21.53.072,15.000,45.610,-15.915,-1.159
1751275313082,2025-06-30T12.21.53.082,15.010,45.305,-15.244,-2.317
1751275313092,2025-06-30T12.21.53.092,15.020,45.244,-12.134,-3.598
1751275313102,2025-06-30T12.21.53.102,15.030,45.305,-7.988,-4.024
1751275313112,2025-06-30T12.21.53.112,15.040,45.305,-4.573,-3.171
1751275313122,2025-06-30T12.21.53.122,15.050,45.000,-5.000,-1.890
1751275313132,2025-06-30T12.21.53.132,15.060,43.841,-8.415,-1.402
1751275313142,2025-06-30T12.21.53.142,15.070,43.110,-12.439,-1.280
1751275313152,2025-06-30T12.21.53.152,15.080,42.622,-14.451,-0.854
1751275313162,2025-06-30T12.21.53.162,15.090,42.134,-14.512,-0.549
1751275313172,2025-06-30T12.21.53.172,15.100,41.524,-13.537,-0.915
1751275313182,2025-06-30T12.21.53.182,15.110,41.220,-12.378,-1.220
1751275313192,2025-06-30T12.21.53.192,15.120,41.585,-12.012,-0.854
1751275313202,2025-06-30T12.21.53.202,15.130,42.317,-11.646,0.244
1751275313212,2025-06-30T12.21.53.212,15.140,42.317,-10.976,1.220
1751275313222,2025-06-30T12.21.53.222,15.150,42.195,-9.878,0.549
1751275313232,2025-06-30T12.21.53.232,15.160,41.890,-8.171,0.122
1751275313242,2025-06-30T12.21.53.242,15.170,41.220,-7.134,0.854
1751275313252,2025-06-30T12.21.53.252,15.180,40.305,-7.439,1.037
1751275313262,2025-06-30T12.21.53.262,15.190,39.573,-7.805,1.098
1751275313272,2025-06-30T12.21.53.272,15.200,39.085,-8.415,1.402
1751275313282,2025-06-30T12.21.53.282,15.210,38.598,-8.780,1.098
1751275313292,2025-06-30T12.21.53.292,15.220,38.415,-8.415,1.280
1751275313302,2025-06-30T12.21.53.302,15.230,37.866,-7.805,1.524
1751275313312,2025-06-30T12.21.53.312,15.240,37.317,-6.707,1.341
1751275313322,2025-06-30T12.21.53.322,15.250,36.646,-5.366,1.037
1751275313332,2025-06-30T12.21.53.332,15.260,35.976,-3.537,0.427
1751275313342,2025-06-30T12.21.53.342,15.270,35.732,-1.341,-0.061
1751275313352,2025-06-30T12.21.53.352,15.280,35.183,0.366,-0.061
1751275313362,2025-06-30T12.21.53.362,15.290,33.841,1.037,0.122
1751275313372,2025-06-30T12.21.53.372,15.300,31.890,1.098,-0.488
1751275313382,2025-06-30T12.21.53.382,15.310,29.329,0.488,-1.402
1751275313392,2025-06-30T12.21.53.392,15.320,26.646,-1.098,-1.646
1751275313402,2025-06-30T12.21.53.402,15.330,23.963,-3.171,-1.037
1751275313412,2025-06-30T12.21.53.412,15.340,21.341,-6.159,0.061
1751275313422,2025-06-30T12.21.53.422,15.350,18.293,-9.695,1.463
1751275313432,2025-06-30T12.21.53.432,15.360,15.610,-12.256,2.744
1751275313442,2025-06-30T12.21.53.442,15.370,13.354,-12.012,3.598
1751275313452,2025-06-30T12.21.53.452,15.380,11.829,-9.878,3.049
1751275313462,2025-06-30T12.21.53.462,15.390,10.732,-6.768,1.890
1751275313472,2025-06-30T12.21.53.472,15.400,9.634,-4.878,1.402
1751275313482,2025-06-30T12.21.53.482,15.410,8.720,-5.488,1.159
1751275313492,2025-06-30T12.21.53.492,15.420,7.317,-7.134,1.098
1751275313502,2025-06-30T12.21.53.502,15.430,5.732,-8.415,0.488
1751275313512,2025-06-30T12.21.53.512,15.440,5.000,-7.805,-0.183
1751275313522,2025-06-30T12.21.53.522,15.450,4.512,-5.671,0.061
1751275313532,2025-06-30T12.21.53.532,15.460,3.902,-3.476,0.366
1751275313542,2025-06-30T12.21.53.542,15.470,3.171,-1.951,0.549
1751275313552,2025-06-30T12.21.53.552,15.480,2.073,-1.768,0.854
1751275313562,2025-06-30T12.21.53.562,15.490,0.854,-2.134,0.732
1751275313572,2025-06-30T12.21.53.572,15.500,0.244,-1.768,0.427
1751275313582,2025-06-30T12.21.53.582,15.510,-0.122,-0.976,0.549
1751275313592,2025-06-30T12.21.53.592,15.520,-0.793,-0.976,0.427
1751275313602,2025-06-30T12.21.53.602,15.530,-1.707,-1.098,0.122
1751275313612,2025-06-30T12.21.53.612,15.540,-2.744,-0.854,0.183
1751275313622,2025-06-30T12.21.53.622,15.550,-4.390,-0.122,-0.122
1751275313632,2025-06-30T12.21.53.632,15.560,-6.220,1.890,-0.427
1751275313642,2025-06-30T12.21.53.642,15.570,-7.988,4.695,-0.366
1751275313652,2025-06-30T12.21.53.652,15.580,-10.366,7.500,-0.183
1751275313662,2025-06-30T12.21.53.662,15.590,-12.805,10.915,-0.122
1751275313672,2025-06-30T12.21.53.672,15.600,-14.817,14.146,-0.061
1751275313682,2025-06-30T12.21.53.682,15.610,-17.256,15.671,0.610
1751275313692,2025-06-30T12.21.53.692,15.620,-20.061,15.915,0.732
1751275313702,2025-06-30T12.21.53.702,15.630,-22.561,15.488,0.854
1751275313712,2025-06-30T12.21.53.712,15.640,-25.305,14.207,0.488
1751275313722,2025-06-30T12.21.53.722,15.650,-28.049,13.293,-1.524
1751275313732,2025-06-30T12.21.53.732,15.660,-30.183,14.817,-3.720
1751275313742,2025-06-30T12.21.53.742,15.670,-32.134,17.439,-5.671
1751275313752,2025-06-30T12.21.53.752,15.680,-34.329,19.268,-8.049
1751275313762,2025-06-30T12.21.53.762,15.690,-36.951,21.341,-10.061
1751275313772,2025-06-30T12.21.53.772,15.700,-39.451,23.963,-12.195
1751275313782,2025-06-30T12.21.53.782,15.710,-42.134,24.329,-13.110
1751275313792,2025-06-30T12.21.53.792,15.720,-44.939,22.439,-12.988
1751275313802,2025-06-30T12.21.53.802,15.730,-47.683,19.634,-12.927
1751275313812,2025-06-30T12.21.53.812,15.740,-50.488,15.671,-12.500
1751275313822,2025-06-30T12.21.53.822,15.750,-52.988,11.768,-11.951
1751275313832,2025-06-30T12.21.53.832,15.760,-54.817,9.024,-10.793
1751275313842,2025-06-30T12.21.53.842,15.770,-56.402,7.134,-9.573
1751275313852,2025-06-30T12.21.53.852,15.780,-57.988,6.524,-8.293
1751275313862,2025-06-30T12.21.53.862,15.790,-59.024,7.378,-7.622
1751275313872,2025-06-30T12.21.53.872,15.800,-59.695,9.268,-6.951
1751275313882,2025-06-30T12.21.53.882,15.810,-60.000,11.220,-5.732
1751275313892,2025-06-30T12.21.53.892,15.820,-59.756,13.476,-4.573
1751275313902,2025-06-30T12.21.53.902,15.830,-59.939,16.585,-4.085
1751275313912,2025-06-30T12.21.53.912,15.840,-60.305,19.390,-3.780
1751275313922,2025-06-30T12.21.53.922,15.850,-59.939,21.524,-3.659
1751275313932,2025-06-30T12.21.53.932,15.860,-59.024,23.841,-3.476
1751275313942,2025-06-30T12.21.53.942,15.870,-58.354,26.341,-3.476
1751275313952,2025-06-30T12.21.53.952,15.880,-58.110,28.049,-3.659
1751275313962,2025-06-30T12.21.53.962,15.890,-58.049,28.720,-3.659
1751275313972,2025-06-30T12.21.53.972,15.900,-57.927,28.415,-3.354
1751275313982,2025-06-30T12.21.53.982,15.910,-57.622,27.012,-3.171
1751275313992,2025-06-30T12.21.53.992,15.920,-58.171,25.488,-2.805
1751275314002,2025-06-30T12.21.54.002,15.930,-57.988,24.207,-2.744
1751275314012,2025-06-30T12.21.54.012,15.940,-57.256,22.500,-2.683
1751275314022,2025-06-30T12.21.54.022,15.950,-57.256,19.268,-1.646
1751275314032,2025-06-30T12.21.54.032,15.960,-57.622,14.329,-0.305
1751275314042,2025-06-30T12.21.54.042,15.970,-57.561,8.963,0.671
1751275314052,2025-06-30T12.21.54.052,15.980,-56.951,3.720,2.012
1751275314062,2025-06-30T12.21.54.062,15.990,-56.280,-2.683,2.317
1751275314072,2025-06-30T12.21.54.072,16.000,-55.671,-9.756,3.476
1751275314082,2025-06-30T12.21.54.082,16.010,-54.207,-16.890,5.488
1751275314092,2025-06-30T12.21.54.092,16.020,-53.415,-22.744,6.890
1751275314102,2025-06-30T12.21.54.102,16.030,-52.317,-25.488,8.110
1751275314112,2025-06-30T12.21.54.112,16.040,-50.183,-24.878,8.780
1751275314122,2025-06-30T12.21.54.122,16.050,-48.415,-22.134,9.207
1751275314132,2025-06-30T12.21.54.132,16.060,-46.037,-17.439,9.756
1751275314142,2025-06-30T12.21.54.142,16.070,-43.110,-12.012,9.817
1751275314152,2025-06-30T12.21.54.152,16.080,-40.305,-6.707,9.512
1751275314162,2025-06-30T12.21.54.162,16.090,-37.256,-1.524,9.390
1751275314172,2025-06-30T12.21.54.172,16.100,-34.268,3.171,8.720
1751275314182,2025-06-30T12.21.54.182,16.110,-30.854,7.805,7.378
1751275314192,2025-06-30T12.21.54.192,16.120,-27.134,12.134,6.220
1751275314202,2025-06-30T12.21.54.202,16.130,-23.780,15.488,5.427
1751275314212,2025-06-30T12.21.54.212,16.140,-21.159,16.463,4.146
1751275314222,2025-06-30T12.21.54.222,16.150,-18.720,16.585,2.988
1751275314232,2025-06-30T12.21.54.232,16.160,-15.793,17.195,1.768
1751275314242,2025-06-30T12.21.54.242,16.170,-13.232,17.622,0.427
1751275314252,2025-06-30T12.21.54.252,16.180,-10.976,17.866,-1.098
1751275314262,2025-06-30T12.21.54.262,16.190,-8.598,18.902,-3.171
1751275314272,2025-06-30T12.21.54.272,16.200,-6.707,21.402,-5.061
1751275314282,2025-06-30T12.21.54.282,16.210,-4.695,24.146,-6.707
1751275314292,2025-06-30T12.21.54.292,16.220,-3.049,24.939,-8.110
1751275314302,2025-06-30T12.21.54.302,16.230,-1.890,21.951,-9.329
1751275314312,2025-06-30T12.21.54.312,16.240,-1.646,15.000,-10.000
1751275314322,2025-06-30T12.21.54.322,16.250,-2.134,6.280,-10.183
1751275314332,2025-06-30T12.21.54.332,16.260,-2.561,-0.061,-10.122
1751275314342,2025-06-30T12.21.54.342,16.270,-2.012,-1.585,-9.268
1751275314352,2025-06-30T12.21.54.352,16.280,-1.220,-0.488,-8.415
1751275314362,2025-06-30T12.21.54.362,16.290,-0.793,1.402,-7.439
1751275314372,2025-06-30T12.21.54.372,16.300,-0.061,3.293,-6.037
1751275314382,2025-06-30T12.21.54.382,16.310,0.366,3.598,-5.061
1751275314392,2025-06-30T12.21.54.392,16.320,0.183,2.256,-4.268
1751275314402,2025-06-30T12.21.54.402,16.330,0.061,0.854,-3.232
1751275314412,2025-06-30T12.21.54.412,16.340,0.427,0.122,-2.439
1751275314422,2025-06-30T12.21.54.422,16.350,0.366,0.000,-1.890
1751275314432,2025-06-30T12.21.54.432,16.360,0.610,0.427,-1.768
1751275314442,2025-06-30T12.21.54.442,16.370,1.098,0.549,-1.463
1751275314452,2025-06-30T12.21.54.452,16.380,1.037,-0.854,-0.366
1751275314462,2025-06-30T12.21.54.462,16.390,1.585,-4.207,0.915
1751275314472,2025-06-30T12.21.54.472,16.400,0.793,-7.744,1.768
1751275314482,2025-06-30T12.21.54.482,16.410,0.549,-8.963,2.317
1751275314492,2025-06-30T12.21.54.492,16.420,1.159,-8.598,2.500
1751275314502,2025-06-30T12.21.54.502,16.430,1.280,-7.256,2.683
1751275314512,2025-06-30T12.21.54.512,16.440,1.524,-4.939,2.988
1751275314522,2025-06-30T12.21.54.522,16.450,2.073,-3.171,2.378
1751275314532,2025-06-30T12.21.54.532,16.460,2.073,-2.744,2.134
1751275314542,2025-06-30T12.21.54.542,16.470,1.890,-4.085,2.195
1751275314552,2025-06-30T12.21.54.552,16.480,1.646,-6.585,1.890
1751275314562,2025-06-30T12.21.54.562,16.490,1.585,-9.268,1.829
1751275314572,2025-06-30T12.21.54.572,16.500,1.768,-12.073,1.890
1751275314582,2025-06-30T12.21.54.582,16.510,1.951,-13.841,2.134
1751275314592,2025-06-30T12.21.54.592,16.520,2.317,-13.598,2.561
1751275314602,2025-06-30T12.21.54.602,16.530,2.988,-12.500,2.744
1751275314612,2025-06-30T12.21.54.612,16.540,3.415,-11.524,3.171
1751275314622,2025-06-30T12.21.54.622,16.550,3.963,-10.549,3.171
1751275314632,2025-06-30T12.21.54.632,16.560,4.329,-10.183,2.561
1751275314642,2025-06-30T12.21.54.642,16.570,4.451,-10.366,2.134
1751275314652,2025-06-30T12.21.54.652,16.580,4.695,-11.402,1.829
1751275314662,2025-06-30T12.21.54.662,16.590,4.939,-13.963,1.341
1751275314672,2025-06-30T12.21.54.672,16.600,5.671,-17.012,0.671
1751275314682,2025-06-30T12.21.54.682,16.610,6.829,-19.573,0.305
1751275314692,2025-06-30T12.21.54.692,16.620,8.354,-21.220,0.549
1751275314702,2025-06-30T12.21.54.702,16.630,9.939,-20.610,0.854
1751275314712,2025-06-30T12.21.54.712,16.640,12.195,-17.988,0.549
1751275314722,2025-06-30T12.21.54.722,16.650,14.390,-15.244,0.549
1751275314732,2025-06-30T12.21.54.732,16.660,16.159,-13.902,1.159
1751275314742,2025-06-30T12.21.54.742,16.670,17.256,-13.293,1.463
1751275314752,2025-06-30T12.21.54.752,16.680,18.049,-13.354,0.915
1751275314762,2025-06-30T12.21.54.762,16.690,18.598,-14.451,0.000
1751275314772,2025-06-30T12.21.54.772,16.700,18.659,-16.341,-0.061
1751275314782,2025-06-30T12.21.54.782,16.710,18.537,-19.024,0.488
1751275314792,2025-06-30T12.21.54.792,16.720,19.634,-20.488,0.549
1751275314802,2025-06-30T12.21.54.802,16.730,21.829,-19.512,0.610
1751275314812,2025-06-30T12.21.54.812,16.740,24.451,-17.561,0.976
1751275314822,2025-06-30T12.21.54.822,16.750,26.951,-16.402,1.524
1751275314832,2025-06-30T12.21.54.832,16.760,29.695,-16.220,1.768
1751275314842,2025-06-30T12.21.54.842,16.770,32.744,-16.890,0.915
1751275314852,2025-06-30T12.21.54.852,16.780,35.366,-18.049,-0.305
1751275314862,2025-06-30T12.21.54.862,16.790,37.622,-19.878,-1.037
1751275314872,2025-06-30T12.21.54.872,16.800,40.183,-21.280,-1.707
1751275314882,2025-06-30T12.21.54.882,16.810,43.049,-21.768,-2.744
1751275314892,2025-06-30T12.21.54.892,16.820,44.573,-21.037,-3.780
1751275314902,2025-06-30T12.21.54.902,16.830,44.939,-20.793,-4.817
1751275314912,2025-06-30T12.21.54.912,16.840,45.427,-21.829,-5.915
1751275314922,2025-06-30T12.21.54.922,16.850,46.646,-25.183,-6.341
1751275314932,2025-06-30T12.21.54.932,16.860,47.073,-31.890,-6.585
1751275314942,2025-06-30T12.21.54.942,16.870,46.402,-40.244,-6.585
1751275314952,2025-06-30T12.21.54.952,16.880,46.402,-46.585,-5.854
1751275314962,2025-06-30T12.21.54.962,16.890,46.951,-49.817,-5.488
1751275314972,2025-06-30T12.21.54.972,16.900,47.012,-47.317,-5.671
1751275314982,2025-06-30T12.21.54.982,16.910,47.378,-37.317,-6.524
1751275314992,2025-06-30T12.21.54.992,16.920,48.841,-22.866,-7.073
1751275315002,2025-06-30T12.21.55.002,16.930,50.549,-8.963,-6.951
1751275315012,2025-06-30T12.21.55.012,16.940,52.073,0.061,-6.524
1751275315022,2025-06-30T12.21.55.022,16.950,52.683,2.561,-5.549
1751275315032,2025-06-30T12.21.55.032,16.960,51.585,0.610,-4.451
1751275315042,2025-06-30T12.21.55.042,16.970,50.793,-2.622,-4.024
1751275315052,2025-06-30T12.21.55.052,16.980,50.244,-5.244,-3.537
1751275315062,2025-06-30T12.21.55.062,16.990,49.268,-7.988,-2.561
1751275315072,2025-06-30T12.21.55.072,17.000,48.354,-10.549,-2.500
1751275315082,2025-06-30T12.21.55.082,17.010,47.378,-12.317,-2.439
1751275315092,2025-06-30T12.21.55.092,17.020,46.280,-13.841,-1.768
1751275315102,2025-06-30T12.21.55.102,17.030,45.183,-15.244,-1.402
1751275315112,2025-06-30T12.21.55.112,17.040,44.451,-15.122,-0.793
1751275315122,2025-06-30T12.21.55.122,17.050,43.598,-13.293,0.244
1751275315132,2025-06-30T12.21.55.132,17.060,42.927,-10.732,0.305
1751275315142,2025-06-30T12.21.55.142,17.070,42.195,-7.500,-0.183
1751275315152,2025-06-30T12.21.55.152,17.080,41.463,-5.488,-0.427
1751275315162,2025-06-30T12.21.55.162,17.090,40.610,-6.159,-0.793
1751275315172,2025-06-30T12.21.55.172,17.100,39.695,-8.354,-1.037
1751275315182,2025-06-30T12.21.55.182,17.110,39.573,-11.524,-0.854
1751275315192,2025-06-30T12.21.55.192,17.120,39.329,-14.451,-0.122
1751275315202,2025-06-30T12.21.55.202,17.130,38.902,-15.610,0.671
1751275315212,2025-06-30T12.21.55.212,17.140,38.720,-13.110,0.305
1751275315222,2025-06-30T12.21.55.222,17.150,38.720,-7.439,-0.183
1751275315232,2025-06-30T12.21.55.232,17.160,38.354,-1.951,0.061
1751275315242,2025-06-30T12.21.55.242,17.170,37.195,0.671,0.244
1751275315252,2025-06-30T12.21.55.252,17.180,36.037,0.061,0.854
1751275315262,2025-06-30T12.21.55.262,17.190,34.573,-3.293,1.951
1751275315272,2025-06-30T12.21.55.272,17.200,32.744,-7.927,2.561
1751275315282,2025-06-30T12.21.55.282,17.210,31.037,-10.732,2.561
1751275315292,2025-06-30T12.21.55.292,17.220,29.817,-10.610,2.439
1751275315302,2025-06-30T12.21.55.302,17.230,28.659,-7.988,1.951
1751275315312,2025-06-30T12.21.55.312,17.240,27.927,-3.476,1.098
1751275315322,2025-06-30T12.21.55.322,17.250,27.256,1.524,0.915
1751275315332,2025-06-30T12.21.55.332,17.260,26.463,4.451,1.524
1751275315342,2025-06-30T12.21.55.342,17.270,24.634,5.549,2.256
1751275315352,2025-06-30T12.21.55.352,17.280,22.134,5.732,3.354
1751275315362,2025-06-30T12.21.55.362,17.290,19.085,5.610,4.329
1751275315372,2025-06-30T12.21.55.372,17.300,16.159,4.085,5.305
1751275315382,2025-06-30T12.21.55.382,17.310,12.805,1.890,6.524
1751275315392,2025-06-30T12.21.55.392,17.320,9.268,-0.061,7.683
1751275315402,2025-06-30T12.21.55.402,17.330,5.793,-0.671,8.232
1751275315412,2025-06-30T12.21.55.412,17.340,2.866,0.427,8.354
1751275315422,2025-06-30T12.21.55.422,17.350,-0.244,1.524,9.024
1751275315432,2025-06-30T12.21.55.432,17.360,-3.354,1.585,9.390
1751275315442,2025-06-30T12.21.55.442,17.370,-6.098,1.585,9.451
1751275315452,2025-06-30T12.21.55.452,17.380,-8.476,1.707,9.695
1751275315462,2025-06-30T12.21.55.462,17.390,-10.854,2.012,9.634
1751275315472,2025-06-30T12.21.55.472,17.400,-12.988,3.598,8.902
1751275315482,2025-06-30T12.21.55.482,17.410,-14.878,5.671,8.171
1751275315492,2025-06-30T12.21.55.492,17.420,-16.341,7.439,7.256
1751275315502,2025-06-30T12.21.55.502,17.430,-17.866,9.024,6.524
1751275315512,2025-06-30T12.21.55.512,17.440,-19.390,10.366,5.915
1751275315522,2025-06-30T12.21.55.522,17.450,-20.488,10.854,5.244
1751275315532,2025-06-30T12.21.55.532,17.460,-21.098,10.610,4.878
1751275315542,2025-06-30T12.21.55.542,17.470,-21.707,9.634,4.939
1751275315552,2025-06-30T12.21.55.552,17.480,-22.805,7.317,4.756
1751275315562,2025-06-30T12.21.55.562,17.490,-24.207,4.146,5.000
1751275315572,2025-06-30T12.21.55.572,17.500,-26.037,-0.915,6.585
1751275315582,2025-06-30T12.21.55.582,17.510,-28.537,-9.573,8.780
