epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751274858202,2025-06-30T12.14.18.202,8.310,-0.090,0.111,0.872
1751274858212,2025-06-30T12.14.18.212,8.320,-0.083,0.120,0.890
1751274858222,2025-06-30T12.14.18.222,8.330,-0.068,0.106,0.929
1751274858232,2025-06-30T12.14.18.232,8.340,-0.044,0.094,0.974
1751274858242,2025-06-30T12.14.18.242,8.350,-0.041,0.093,1.005
1751274858252,2025-06-30T12.14.18.252,8.360,-0.060,0.109,1.006
1751274858262,2025-06-30T12.14.18.262,8.370,-0.080,0.141,0.969
1751274858272,2025-06-30T12.14.18.272,8.380,-0.109,0.166,0.954
1751274858282,2025-06-30T12.14.18.282,8.390,-0.125,0.184,0.927
1751274858292,2025-06-30T12.14.18.292,8.400,-0.123,0.198,0.922
1751274858302,2025-06-30T12.14.18.302,8.410,-0.117,0.200,0.949
1751274858312,2025-06-30T12.14.18.312,8.420,-0.075,0.208,0.990
1751274858322,2025-06-30T12.14.18.322,8.430,-0.005,0.221,1.021
1751274858332,2025-06-30T12.14.18.332,8.440,0.033,0.233,1.025
1751274858342,2025-06-30T12.14.18.342,8.450,0.018,0.247,1.004
1751274858352,2025-06-30T12.14.18.352,8.460,-0.021,0.261,0.964
1751274858362,2025-06-30T12.14.18.362,8.470,-0.056,0.274,0.920
1751274858372,2025-06-30T12.14.18.372,8.480,-0.073,0.290,0.895
1751274858382,2025-06-30T12.14.18.382,8.490,-0.080,0.303,0.875
1751274858392,2025-06-30T12.14.18.392,8.500,-0.057,0.308,0.899
1751274858402,2025-06-30T12.14.18.402,8.510,0.005,0.296,0.933
1751274858412,2025-06-30T12.14.18.412,8.520,0.049,0.290,0.963
1751274858422,2025-06-30T12.14.18.422,8.530,0.071,0.288,0.983
1751274858432,2025-06-30T12.14.18.432,8.540,0.057,0.293,0.983
1751274858442,2025-06-30T12.14.18.442,8.550,0.009,0.308,0.969
1751274858452,2025-06-30T12.14.18.452,8.560,-0.014,0.327,0.957
1751274858462,2025-06-30T12.14.18.462,8.570,-0.013,0.343,0.945
1751274858472,2025-06-30T12.14.18.472,8.580,-0.009,0.355,0.946
1751274858482,2025-06-30T12.14.18.482,8.590,0.023,0.366,0.959
1751274858492,2025-06-30T12.14.18.492,8.600,0.080,0.361,1.000
1751274858502,2025-06-30T12.14.18.502,8.610,0.115,0.357,1.035
1751274858512,2025-06-30T12.14.18.512,8.620,0.117,0.367,1.052
1751274858522,2025-06-30T12.14.18.522,8.630,0.101,0.378,1.059
1751274858532,2025-06-30T12.14.18.532,8.640,0.091,0.393,1.061
1751274858542,2025-06-30T12.14.18.542,8.650,0.079,0.414,1.066
1751274858552,2025-06-30T12.14.18.552,8.660,0.067,0.416,1.080
1751274858562,2025-06-30T12.14.18.562,8.670,0.075,0.420,1.100
1751274858572,2025-06-30T12.14.18.572,8.680,0.099,0.417,1.135
1751274858582,2025-06-30T12.14.18.582,8.690,0.126,0.409,1.182
1751274858592,2025-06-30T12.14.18.592,8.700,0.140,0.408,1.213
1751274858602,2025-06-30T12.14.18.602,8.710,0.156,0.415,1.239
1751274858612,2025-06-30T12.14.18.612,8.720,0.194,0.431,1.267
1751274858622,2025-06-30T12.14.18.622,8.730,0.226,0.460,1.295
1751274858632,2025-06-30T12.14.18.632,8.740,0.229,0.465,1.323
1751274858642,2025-06-30T12.14.18.642,8.750,0.215,0.452,1.357
1751274858652,2025-06-30T12.14.18.652,8.760,0.202,0.445,1.383
1751274858662,2025-06-30T12.14.18.662,8.770,0.199,0.456,1.393
1751274858672,2025-06-30T12.14.18.672,8.780,0.195,0.472,1.388
1751274858682,2025-06-30T12.14.18.682,8.790,0.190,0.485,1.379
1751274858692,2025-06-30T12.14.18.692,8.800,0.182,0.484,1.372
1751274858702,2025-06-30T12.14.18.702,8.810,0.183,0.472,1.372
1751274858712,2025-06-30T12.14.18.712,8.820,0.177,0.466,1.361
1751274858722,2025-06-30T12.14.18.722,8.830,0.157,0.461,1.336
1751274858732,2025-06-30T12.14.18.732,8.840,0.133,0.458,1.304
1751274858742,2025-06-30T12.14.18.742,8.850,0.136,0.465,1.274
1751274858752,2025-06-30T12.14.18.752,8.860,0.177,0.473,1.254
1751274858762,2025-06-30T12.14.18.762,8.870,0.210,0.458,1.247
1751274858772,2025-06-30T12.14.18.772,8.880,0.214,0.423,1.238
1751274858782,2025-06-30T12.14.18.782,8.890,0.212,0.395,1.209
1751274858792,2025-06-30T12.14.18.792,8.900,0.207,0.391,1.177
1751274858802,2025-06-30T12.14.18.802,8.910,0.192,0.387,1.153
1751274858812,2025-06-30T12.14.18.812,8.920,0.185,0.379,1.132
1751274858822,2025-06-30T12.14.18.822,8.930,0.183,0.364,1.103
1751274858832,2025-06-30T12.14.18.832,8.940,0.172,0.345,1.083
1751274858842,2025-06-30T12.14.18.842,8.950,0.162,0.325,1.078
1751274858852,2025-06-30T12.14.18.852,8.960,0.167,0.315,1.072
1751274858862,2025-06-30T12.14.18.862,8.970,0.182,0.312,1.051
1751274858872,2025-06-30T12.14.18.872,8.980,0.194,0.297,1.021
1751274858882,2025-06-30T12.14.18.882,8.990,0.201,0.285,0.996
1751274858892,2025-06-30T12.14.18.892,9.000,0.214,0.277,0.981
1751274858902,2025-06-30T12.14.18.902,9.010,0.219,0.269,0.970
1751274858912,2025-06-30T12.14.18.912,9.020,0.213,0.252,0.965
1751274858922,2025-06-30T12.14.18.922,9.030,0.213,0.239,0.958
1751274858932,2025-06-30T12.14.18.932,9.040,0.216,0.238,0.951
1751274858942,2025-06-30T12.14.18.942,9.050,0.204,0.243,0.948
1751274858952,2025-06-30T12.14.18.952,9.060,0.183,0.239,0.953
1751274858962,2025-06-30T12.14.18.962,9.070,0.165,0.231,0.962
1751274858972,2025-06-30T12.14.18.972,9.080,0.148,0.216,0.976
1751274858982,2025-06-30T12.14.18.982,9.090,0.114,0.202,0.978
1751274858992,2025-06-30T12.14.18.992,9.100,0.089,0.171,0.993
1751274859002,2025-06-30T12.14.19.002,9.110,0.071,0.152,1.008
1751274859012,2025-06-30T12.14.19.012,9.120,0.050,0.148,1.008
1751274859022,2025-06-30T12.14.19.022,9.130,0.040,0.140,1.010
1751274859032,2025-06-30T12.14.19.032,9.140,0.031,0.113,1.012
1751274859042,2025-06-30T12.14.19.042,9.150,0.030,0.095,1.021
1751274859052,2025-06-30T12.14.19.052,9.160,0.046,0.105,1.028
1751274859062,2025-06-30T12.14.19.062,9.170,0.061,0.124,1.017
1751274859072,2025-06-30T12.14.19.072,9.180,0.058,0.132,0.987
1751274859082,2025-06-30T12.14.19.082,9.190,0.065,0.125,0.951
1751274859092,2025-06-30T12.14.19.092,9.200,0.118,0.117,0.928
1751274859102,2025-06-30T12.14.19.102,9.210,0.178,0.104,0.922
1751274859112,2025-06-30T12.14.19.112,9.220,0.209,0.074,0.908
1751274859122,2025-06-30T12.14.19.122,9.230,0.218,0.063,0.885
1751274859132,2025-06-30T12.14.19.132,9.240,0.230,0.051,0.877
1751274859142,2025-06-30T12.14.19.142,9.250,0.259,0.032,0.868
1751274859152,2025-06-30T12.14.19.152,9.260,0.255,0.026,0.855
1751274859162,2025-06-30T12.14.19.162,9.270,0.216,0.027,0.843
1751274859172,2025-06-30T12.14.19.172,9.280,0.159,0.022,0.839
1751274859182,2025-06-30T12.14.19.182,9.290,0.091,0.023,0.833
1751274859192,2025-06-30T12.14.19.192,9.300,0.046,0.031,0.819
1751274859202,2025-06-30T12.14.19.202,9.310,0.017,0.026,0.796
1751274859212,2025-06-30T12.14.19.212,9.320,-0.002,0.011,0.791
1751274859222,2025-06-30T12.14.19.222,9.330,-0.006,0.000,0.775
1751274859232,2025-06-30T12.14.19.232,9.340,-0.013,-0.011,0.764
1751274859242,2025-06-30T12.14.19.242,9.350,-0.009,-0.030,0.773
1751274859252,2025-06-30T12.14.19.252,9.360,-0.006,-0.041,0.779
1751274859262,2025-06-30T12.14.19.262,9.370,-0.017,-0.058,0.785
1751274859272,2025-06-30T12.14.19.272,9.380,-0.002,-0.075,0.804
1751274859282,2025-06-30T12.14.19.282,9.390,0.018,-0.087,0.835
1751274859292,2025-06-30T12.14.19.292,9.400,0.026,-0.088,0.856
1751274859302,2025-06-30T12.14.19.302,9.410,0.022,-0.086,0.857
1751274859312,2025-06-30T12.14.19.312,9.420,0.001,-0.087,0.850
1751274859322,2025-06-30T12.14.19.322,9.430,-0.032,-0.074,0.833
1751274859332,2025-06-30T12.14.19.332,9.440,-0.079,-0.062,0.823
1751274859342,2025-06-30T12.14.19.342,9.450,-0.119,-0.063,0.826
1751274859352,2025-06-30T12.14.19.352,9.460,-0.150,-0.072,0.836
1751274859362,2025-06-30T12.14.19.362,9.470,-0.162,-0.078,0.853
1751274859372,2025-06-30T12.14.19.372,9.480,-0.133,-0.084,0.881
1751274859382,2025-06-30T12.14.19.382,9.490,-0.118,-0.084,0.903
1751274859392,2025-06-30T12.14.19.392,9.500,-0.141,-0.079,0.900
1751274859402,2025-06-30T12.14.19.402,9.510,-0.176,-0.082,0.898
1751274859412,2025-06-30T12.14.19.412,9.520,-0.181,-0.076,0.896
1751274859422,2025-06-30T12.14.19.422,9.530,-0.177,-0.069,0.902
1751274859432,2025-06-30T12.14.19.432,9.540,-0.167,-0.069,0.929
1751274859442,2025-06-30T12.14.19.442,9.550,-0.151,-0.065,0.938
1751274859452,2025-06-30T12.14.19.452,9.560,-0.145,-0.062,0.940
1751274859462,2025-06-30T12.14.19.462,9.570,-0.149,-0.057,0.947
1751274859472,2025-06-30T12.14.19.472,9.580,-0.147,-0.053,0.955
1751274859482,2025-06-30T12.14.19.482,9.590,-0.140,-0.052,0.971
1751274859492,2025-06-30T12.14.19.492,9.600,-0.127,-0.062,0.981
1751274859502,2025-06-30T12.14.19.502,9.610,-0.109,-0.073,0.996
1751274859512,2025-06-30T12.14.19.512,9.620,-0.092,-0.085,1.017
1751274859522,2025-06-30T12.14.19.522,9.630,-0.094,-0.088,1.033
1751274859532,2025-06-30T12.14.19.532,9.640,-0.100,-0.085,1.043
1751274859542,2025-06-30T12.14.19.542,9.650,-0.101,-0.085,1.045
1751274859552,2025-06-30T12.14.19.552,9.660,-0.103,-0.083,1.037
1751274859562,2025-06-30T12.14.19.562,9.670,-0.093,-0.081,1.031
1751274859572,2025-06-30T12.14.19.572,9.680,-0.085,-0.074,1.021
1751274859582,2025-06-30T12.14.19.582,9.690,-0.077,-0.062,1.003
1751274859592,2025-06-30T12.14.19.592,9.700,-0.073,-0.060,0.997
1751274859602,2025-06-30T12.14.19.602,9.710,-0.061,-0.067,1.005
1751274859612,2025-06-30T12.14.19.612,9.720,-0.050,-0.068,1.014
1751274859622,2025-06-30T12.14.19.622,9.730,-0.046,-0.070,1.015
1751274859632,2025-06-30T12.14.19.632,9.740,-0.057,-0.075,1.023
1751274859642,2025-06-30T12.14.19.642,9.750,-0.062,-0.083,1.022
1751274859652,2025-06-30T12.14.19.652,9.760,-0.072,-0.084,1.000
1751274859662,2025-06-30T12.14.19.662,9.770,-0.074,-0.083,0.990
1751274859672,2025-06-30T12.14.19.672,9.780,-0.076,-0.075,0.987
1751274859682,2025-06-30T12.14.19.682,9.790,-0.077,-0.078,0.996
1751274859692,2025-06-30T12.14.19.692,9.800,-0.055,-0.077,1.007
1751274859702,2025-06-30T12.14.19.702,9.810,-0.044,-0.073,1.006
1751274859712,2025-06-30T12.14.19.712,9.820,-0.053,-0.078,1.001
1751274859722,2025-06-30T12.14.19.722,9.830,-0.053,-0.081,1.003
1751274859732,2025-06-30T12.14.19.732,9.840,-0.043,-0.079,1.003
1751274859742,2025-06-30T12.14.19.742,9.850,-0.040,-0.076,1.006
1751274859752,2025-06-30T12.14.19.752,9.860,-0.046,-0.077,1.016
1751274859762,2025-06-30T12.14.19.762,9.870,-0.033,-0.072,1.018
1751274859772,2025-06-30T12.14.19.772,9.880,-0.017,-0.069,1.013
1751274859782,2025-06-30T12.14.19.782,9.890,-0.017,-0.075,1.011
1751274859792,2025-06-30T12.14.19.792,9.900,-0.017,-0.074,1.007
1751274859802,2025-06-30T12.14.19.802,9.910,-0.015,-0.070,1.002
1751274859812,2025-06-30T12.14.19.812,9.920,-0.013,-0.069,1.005
1751274859822,2025-06-30T12.14.19.822,9.930,-0.012,-0.068,1.008
1751274859832,2025-06-30T12.14.19.832,9.940,-0.005,-0.076,1.014
1751274859842,2025-06-30T12.14.19.842,9.950,0.009,-0.088,1.021
1751274859852,2025-06-30T12.14.19.852,9.960,0.023,-0.092,1.027
1751274859862,2025-06-30T12.14.19.862,9.970,0.042,-0.082,1.049
1751274859872,2025-06-30T12.14.19.872,9.980,0.013,-0.084,1.051
1751274859882,2025-06-30T12.14.19.882,9.990,-0.025,-0.087,1.042
1751274859892,2025-06-30T12.14.19.892,10.000,-0.054,-0.082,1.023
1751274859902,2025-06-30T12.14.19.902,10.010,-0.055,-0.074,1.006
1751274859912,2025-06-30T12.14.19.912,10.020,-0.020,-0.073,0.985
1751274859922,2025-06-30T12.14.19.922,10.030,-0.022,-0.068,0.949
1751274859932,2025-06-30T12.14.19.932,10.040,-0.062,-0.064,0.921
1751274859942,2025-06-30T12.14.19.942,10.050,-0.060,-0.066,0.913
1751274859952,2025-06-30T12.14.19.952,10.060,-0.042,-0.062,0.921
1751274859962,2025-06-30T12.14.19.962,10.070,-0.007,-0.064,0.925
1751274859972,2025-06-30T12.14.19.972,10.080,0.016,-0.071,0.922
1751274859982,2025-06-30T12.14.19.982,10.090,0.027,-0.076,0.909
1751274859992,2025-06-30T12.14.19.992,10.100,0.046,-0.074,0.893
1751274860002,2025-06-30T12.14.20.002,10.110,0.062,-0.069,0.875
1751274860012,2025-06-30T12.14.20.012,10.120,0.062,-0.070,0.870
1751274860022,2025-06-30T12.14.20.022,10.130,0.044,-0.081,0.856
1751274860032,2025-06-30T12.14.20.032,10.140,0.017,-0.079,0.839
1751274860042,2025-06-30T12.14.20.042,10.150,0.014,-0.068,0.834
1751274860052,2025-06-30T12.14.20.052,10.160,0.028,-0.049,0.836
1751274860062,2025-06-30T12.14.20.062,10.170,0.016,-0.024,0.836
1751274860072,2025-06-30T12.14.20.072,10.180,-0.027,-0.022,0.838
1751274860082,2025-06-30T12.14.20.082,10.190,-0.056,-0.027,0.837
1751274860092,2025-06-30T12.14.20.092,10.200,-0.062,-0.021,0.835
1751274860102,2025-06-30T12.14.20.102,10.210,-0.070,-0.008,0.836
1751274860112,2025-06-30T12.14.20.112,10.220,-0.078,-0.005,0.842
1751274860122,2025-06-30T12.14.20.122,10.230,-0.074,0.001,0.852
1751274860132,2025-06-30T12.14.20.132,10.240,-0.061,0.013,0.864
1751274860142,2025-06-30T12.14.20.142,10.250,-0.054,0.021,0.865
1751274860152,2025-06-30T12.14.20.152,10.260,-0.068,0.029,0.872
1751274860162,2025-06-30T12.14.20.162,10.270,-0.103,0.036,0.876
1751274860172,2025-06-30T12.14.20.172,10.280,-0.141,0.028,0.888
1751274860182,2025-06-30T12.14.20.182,10.290,-0.157,0.035,0.903
1751274860192,2025-06-30T12.14.20.192,10.300,-0.172,0.053,0.914
1751274860202,2025-06-30T12.14.20.202,10.310,-0.196,0.063,0.916
1751274860212,2025-06-30T12.14.20.212,10.320,-0.225,0.081,0.908
1751274860222,2025-06-30T12.14.20.222,10.330,-0.235,0.099,0.906
1751274860232,2025-06-30T12.14.20.232,10.340,-0.202,0.116,0.908
1751274860242,2025-06-30T12.14.20.242,10.350,-0.157,0.125,0.903
1751274860252,2025-06-30T12.14.20.252,10.360,-0.143,0.126,0.895
1751274860262,2025-06-30T12.14.20.262,10.370,-0.126,0.118,0.906
1751274860272,2025-06-30T12.14.20.272,10.380,-0.093,0.116,0.935
1751274860282,2025-06-30T12.14.20.282,10.390,-0.073,0.135,0.974
1751274860292,2025-06-30T12.14.20.292,10.400,-0.079,0.155,0.994
1751274860302,2025-06-30T12.14.20.302,10.410,-0.108,0.175,0.987
1751274860312,2025-06-30T12.14.20.312,10.420,-0.131,0.187,0.974
1751274860322,2025-06-30T12.14.20.322,10.430,-0.116,0.199,0.961
1751274860332,2025-06-30T12.14.20.332,10.440,-0.080,0.213,0.959
1751274860342,2025-06-30T12.14.20.342,10.450,-0.062,0.229,0.957
1751274860352,2025-06-30T12.14.20.352,10.460,-0.047,0.237,0.964
1751274860362,2025-06-30T12.14.20.362,10.470,-0.021,0.242,0.983
1751274860372,2025-06-30T12.14.20.372,10.480,0.010,0.256,1.005
1751274860382,2025-06-30T12.14.20.382,10.490,0.029,0.272,1.024
1751274860392,2025-06-30T12.14.20.392,10.500,0.002,0.285,1.037
1751274860402,2025-06-30T12.14.20.402,10.510,-0.034,0.292,1.040
1751274860412,2025-06-30T12.14.20.412,10.520,-0.049,0.297,1.031
1751274860422,2025-06-30T12.14.20.422,10.530,-0.043,0.294,1.034
1751274860432,2025-06-30T12.14.20.432,10.540,-0.026,0.287,1.057
1751274860442,2025-06-30T12.14.20.442,10.550,0.000,0.288,1.090
1751274860452,2025-06-30T12.14.20.452,10.560,0.019,0.302,1.117
1751274860462,2025-06-30T12.14.20.462,10.570,0.022,0.310,1.142
1751274860472,2025-06-30T12.14.20.472,10.580,0.012,0.317,1.152
1751274860482,2025-06-30T12.14.20.482,10.590,-0.009,0.325,1.160
1751274860492,2025-06-30T12.14.20.492,10.600,-0.011,0.341,1.167
1751274860502,2025-06-30T12.14.20.502,10.610,0.005,0.347,1.176
1751274860512,2025-06-30T12.14.20.512,10.620,0.029,0.354,1.201
1751274860522,2025-06-30T12.14.20.522,10.630,0.037,0.366,1.224
1751274860532,2025-06-30T12.14.20.532,10.640,0.035,0.374,1.238
1751274860542,2025-06-30T12.14.20.542,10.650,0.036,0.377,1.252
1751274860552,2025-06-30T12.14.20.552,10.660,0.048,0.376,1.269
1751274860562,2025-06-30T12.14.20.562,10.670,0.067,0.381,1.287
1751274860572,2025-06-30T12.14.20.572,10.680,0.086,0.393,1.296
1751274860582,2025-06-30T12.14.20.582,10.690,0.087,0.410,1.301
1751274860592,2025-06-30T12.14.20.592,10.700,0.078,0.415,1.296
1751274860602,2025-06-30T12.14.20.602,10.710,0.080,0.410,1.303
1751274860612,2025-06-30T12.14.20.612,10.720,0.085,0.403,1.310
1751274860622,2025-06-30T12.14.20.622,10.730,0.076,0.400,1.309
1751274860632,2025-06-30T12.14.20.632,10.740,0.062,0.396,1.301
1751274860642,2025-06-30T12.14.20.642,10.750,0.073,0.394,1.286
1751274860652,2025-06-30T12.14.20.652,10.760,0.084,0.392,1.278
1751274860662,2025-06-30T12.14.20.662,10.770,0.094,0.390,1.271
1751274860672,2025-06-30T12.14.20.672,10.780,0.103,0.391,1.250
1751274860682,2025-06-30T12.14.20.682,10.790,0.105,0.392,1.226
1751274860692,2025-06-30T12.14.20.692,10.800,0.104,0.380,1.203
1751274860702,2025-06-30T12.14.20.702,10.810,0.111,0.360,1.194
1751274860712,2025-06-30T12.14.20.712,10.820,0.131,0.347,1.192
1751274860722,2025-06-30T12.14.20.722,10.830,0.140,0.341,1.189
1751274860732,2025-06-30T12.14.20.732,10.840,0.136,0.343,1.189
1751274860742,2025-06-30T12.14.20.742,10.850,0.122,0.348,1.184
1751274860752,2025-06-30T12.14.20.752,10.860,0.110,0.353,1.180
1751274860762,2025-06-30T12.14.20.762,10.870,0.087,0.355,1.165
1751274860772,2025-06-30T12.14.20.772,10.880,0.071,0.348,1.158
1751274860782,2025-06-30T12.14.20.782,10.890,0.073,0.344,1.154
1751274860792,2025-06-30T12.14.20.792,10.900,0.087,0.345,1.148
1751274860802,2025-06-30T12.14.20.802,10.910,0.083,0.332,1.149
1751274860812,2025-06-30T12.14.20.812,10.920,0.078,0.315,1.139
1751274860822,2025-06-30T12.14.20.822,10.930,0.075,0.303,1.123
1751274860832,2025-06-30T12.14.20.832,10.940,0.071,0.279,1.120
1751274860842,2025-06-30T12.14.20.842,10.950,0.079,0.252,1.117
1751274860852,2025-06-30T12.14.20.852,10.960,0.101,0.238,1.123
1751274860862,2025-06-30T12.14.20.862,10.970,0.123,0.219,1.116
1751274860872,2025-06-30T12.14.20.872,10.980,0.140,0.214,1.095
1751274860882,2025-06-30T12.14.20.882,10.990,0.153,0.211,1.072
1751274860892,2025-06-30T12.14.20.892,11.000,0.159,0.208,1.055
1751274860902,2025-06-30T12.14.20.902,11.010,0.154,0.202,1.045
1751274860912,2025-06-30T12.14.20.912,11.020,0.138,0.184,1.041
1751274860922,2025-06-30T12.14.20.922,11.030,0.122,0.171,1.026
1751274860932,2025-06-30T12.14.20.932,11.040,0.107,0.167,1.001
1751274860942,2025-06-30T12.14.20.942,11.050,0.095,0.156,0.970
1751274860952,2025-06-30T12.14.20.952,11.060,0.087,0.150,0.947
1751274860962,2025-06-30T12.14.20.962,11.070,0.087,0.144,0.927
1751274860972,2025-06-30T12.14.20.972,11.080,0.093,0.133,0.905
1751274860982,2025-06-30T12.14.20.982,11.090,0.105,0.117,0.895
1751274860992,2025-06-30T12.14.20.992,11.100,0.122,0.096,0.898
1751274861002,2025-06-30T12.14.21.002,11.110,0.123,0.084,0.893
1751274861012,2025-06-30T12.14.21.012,11.120,0.139,0.060,0.912
1751274861022,2025-06-30T12.14.21.022,11.130,0.159,0.040,0.930
1751274861032,2025-06-30T12.14.21.032,11.140,0.138,0.043,0.928
1751274861042,2025-06-30T12.14.21.042,11.150,0.098,0.047,0.910
1751274861052,2025-06-30T12.14.21.052,11.160,0.059,0.045,0.879
1751274861062,2025-06-30T12.14.21.062,11.170,0.008,0.044,0.839
1751274861072,2025-06-30T12.14.21.072,11.180,-0.045,0.042,0.802
1751274861082,2025-06-30T12.14.21.082,11.190,-0.111,0.038,0.779
1751274861092,2025-06-30T12.14.21.092,11.200,-0.158,0.024,0.776
1751274861102,2025-06-30T12.14.21.102,11.210,-0.181,0.015,0.784
1751274861112,2025-06-30T12.14.21.112,11.220,-0.181,0.004,0.788
1751274861122,2025-06-30T12.14.21.122,11.230,-0.156,-0.016,0.780
1751274861132,2025-06-30T12.14.21.132,11.240,-0.123,-0.028,0.762
1751274861142,2025-06-30T12.14.21.142,11.250,-0.104,-0.026,0.747
1751274861152,2025-06-30T12.14.21.152,11.260,-0.093,-0.027,0.729
1751274861162,2025-06-30T12.14.21.162,11.270,-0.122,-0.038,0.701
1751274861172,2025-06-30T12.14.21.172,11.280,-0.151,-0.057,0.685
1751274861182,2025-06-30T12.14.21.182,11.290,-0.155,-0.061,0.657
1751274861192,2025-06-30T12.14.21.192,11.300,-0.194,-0.063,0.644
1751274861202,2025-06-30T12.14.21.202,11.310,-0.231,-0.081,0.657
1751274861212,2025-06-30T12.14.21.212,11.320,-0.233,-0.102,0.694
1751274861222,2025-06-30T12.14.21.222,11.330,-0.213,-0.107,0.725
1751274861232,2025-06-30T12.14.21.232,11.340,-0.186,-0.106,0.774
1751274861242,2025-06-30T12.14.21.242,11.350,-0.182,-0.105,0.821
1751274861252,2025-06-30T12.14.21.252,11.360,-0.204,-0.097,0.849
1751274861262,2025-06-30T12.14.21.262,11.370,-0.242,-0.082,0.871
1751274861272,2025-06-30T12.14.21.272,11.380,-0.275,-0.073,0.886
1751274861282,2025-06-30T12.14.21.282,11.390,-0.288,-0.059,0.900
1751274861292,2025-06-30T12.14.21.292,11.400,-0.273,-0.041,0.925
1751274861302,2025-06-30T12.14.21.302,11.410,-0.263,-0.031,0.950
1751274861312,2025-06-30T12.14.21.312,11.420,-0.248,-0.025,0.985
1751274861322,2025-06-30T12.14.21.322,11.430,-0.226,-0.021,1.013
1751274861332,2025-06-30T12.14.21.332,11.440,-0.196,-0.021,1.035
1751274861342,2025-06-30T12.14.21.342,11.450,-0.181,-0.025,1.050
1751274861352,2025-06-30T12.14.21.352,11.460,-0.169,-0.026,1.058
1751274861362,2025-06-30T12.14.21.362,11.470,-0.157,-0.025,1.062
1751274861372,2025-06-30T12.14.21.372,11.480,-0.157,-0.025,1.066
1751274861382,2025-06-30T12.14.21.382,11.490,-0.153,-0.026,1.065
1751274861392,2025-06-30T12.14.21.392,11.500,-0.152,-0.019,1.057
1751274861402,2025-06-30T12.14.21.402,11.510,-0.150,-0.020,1.042
1751274861412,2025-06-30T12.14.21.412,11.520,-0.149,-0.022,1.032
1751274861422,2025-06-30T12.14.21.422,11.530,-0.146,-0.022,1.029
1751274861432,2025-06-30T12.14.21.432,11.540,-0.126,-0.028,1.020
1751274861442,2025-06-30T12.14.21.442,11.550,-0.086,-0.033,1.018
1751274861452,2025-06-30T12.14.21.452,11.560,-0.049,-0.045,1.019
1751274861462,2025-06-30T12.14.21.462,11.570,-0.033,-0.054,1.015
1751274861472,2025-06-30T12.14.21.472,11.580,-0.042,-0.062,1.004
1751274861482,2025-06-30T12.14.21.482,11.590,-0.053,-0.070,0.988
1751274861492,2025-06-30T12.14.21.492,11.600,-0.056,-0.070,0.972
1751274861502,2025-06-30T12.14.21.502,11.610,-0.050,-0.066,0.955
1751274861512,2025-06-30T12.14.21.512,11.620,-0.042,-0.072,0.945
1751274861522,2025-06-30T12.14.21.522,11.630,-0.018,-0.088,0.947
1751274861532,2025-06-30T12.14.21.532,11.640,0.013,-0.094,0.939
1751274861542,2025-06-30T12.14.21.542,11.650,0.039,-0.093,0.922
1751274861552,2025-06-30T12.14.21.552,11.660,0.044,-0.087,0.912
1751274861562,2025-06-30T12.14.21.562,11.670,0.050,-0.069,0.910
1751274861572,2025-06-30T12.14.21.572,11.680,0.052,-0.059,0.910
1751274861582,2025-06-30T12.14.21.582,11.690,0.041,-0.056,0.902
1751274861592,2025-06-30T12.14.21.592,11.700,0.018,-0.053,0.895
1751274861602,2025-06-30T12.14.21.602,11.710,0.001,-0.050,0.887
1751274861612,2025-06-30T12.14.21.612,11.720,-0.006,-0.053,0.894
1751274861622,2025-06-30T12.14.21.622,11.730,0.006,-0.051,0.902
1751274861632,2025-06-30T12.14.21.632,11.740,0.007,-0.038,0.909
1751274861642,2025-06-30T12.14.21.642,11.750,-0.007,-0.024,0.906
1751274861652,2025-06-30T12.14.21.652,11.760,-0.018,-0.006,0.912
1751274861662,2025-06-30T12.14.21.662,11.770,-0.042,0.006,0.916
1751274861672,2025-06-30T12.14.21.672,11.780,-0.075,0.014,0.918
1751274861682,2025-06-30T12.14.21.682,11.790,-0.097,0.018,0.913
1751274861692,2025-06-30T12.14.21.692,11.800,-0.132,0.019,0.912
1751274861702,2025-06-30T12.14.21.702,11.810,-0.161,0.032,0.906
1751274861712,2025-06-30T12.14.21.712,11.820,-0.173,0.043,0.904
1751274861722,2025-06-30T12.14.21.722,11.830,-0.165,0.045,0.922
1751274861732,2025-06-30T12.14.21.732,11.840,-0.123,0.049,0.935
1751274861742,2025-06-30T12.14.21.742,11.850,-0.098,0.064,0.934
1751274861752,2025-06-30T12.14.21.752,11.860,-0.120,0.071,0.926
1751274861762,2025-06-30T12.14.21.762,11.870,-0.158,0.080,0.907
1751274861772,2025-06-30T12.14.21.772,11.880,-0.190,0.083,0.889
1751274861782,2025-06-30T12.14.21.782,11.890,-0.187,0.085,0.875
1751274861792,2025-06-30T12.14.21.792,11.900,-0.160,0.093,0.856
1751274861802,2025-06-30T12.14.21.802,11.910,-0.125,0.098,0.839
1751274861812,2025-06-30T12.14.21.812,11.920,-0.108,0.103,0.836
1751274861822,2025-06-30T12.14.21.822,11.930,-0.110,0.112,0.837
1751274861832,2025-06-30T12.14.21.832,11.940,-0.113,0.122,0.830
1751274861842,2025-06-30T12.14.21.842,11.950,-0.138,0.129,0.822
1751274861852,2025-06-30T12.14.21.852,11.960,-0.156,0.143,0.790
1751274861862,2025-06-30T12.14.21.862,11.970,-0.143,0.158,0.756
1751274861872,2025-06-30T12.14.21.872,11.980,-0.126,0.162,0.754
