epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751275741621,2025-06-30T12.29.01.621,9.020,-4.817,-2.073,75.000
1751275741631,2025-06-30T12.29.01.631,9.030,-3.049,0.488,73.476
1751275741641,2025-06-30T12.29.01.641,9.040,-1.402,2.927,71.159
1751275741651,2025-06-30T12.29.01.651,9.050,0.183,5.610,68.476
1751275741661,2025-06-30T12.29.01.661,9.060,2.195,9.085,66.341
1751275741671,2025-06-30T12.29.01.671,9.070,4.573,12.317,65.305
1751275741681,2025-06-30T12.29.01.681,9.080,6.037,12.622,64.573
1751275741691,2025-06-30T12.29.01.691,9.090,5.976,10.244,62.927
1751275741701,2025-06-30T12.29.01.701,9.100,5.915,7.500,61.220
1751275741711,2025-06-30T12.29.01.711,9.110,5.976,7.073,60.610
1751275741721,2025-06-30T12.29.01.721,9.120,5.915,8.841,60.244
1751275741731,2025-06-30T12.29.01.731,9.130,5.793,12.744,59.390
1751275741741,2025-06-30T12.29.01.741,9.140,6.037,19.207,58.354
1751275741751,2025-06-30T12.29.01.751,9.150,6.402,25.305,57.439
1751275741761,2025-06-30T12.29.01.761,9.160,5.549,26.402,57.317
1751275741771,2025-06-30T12.29.01.771,9.170,3.537,21.707,55.976
1751275741781,2025-06-30T12.29.01.781,9.180,1.280,16.402,54.146
1751275741791,2025-06-30T12.29.01.791,9.190,0.549,13.598,52.195
1751275741801,2025-06-30T12.29.01.801,9.200,0.183,12.073,49.939
1751275741811,2025-06-30T12.29.01.811,9.210,-1.220,12.195,48.476
1751275741821,2025-06-30T12.29.01.821,9.220,-2.622,13.415,47.744
1751275741831,2025-06-30T12.29.01.831,9.230,-3.415,12.683,45.976
1751275741841,2025-06-30T12.29.01.841,9.240,-4.390,10.244,43.354
1751275741851,2025-06-30T12.29.01.851,9.250,-4.695,7.134,39.878
1751275741861,2025-06-30T12.29.01.861,9.260,-4.451,2.744,35.366
1751275741871,2025-06-30T12.29.01.871,9.270,-4.085,-2.256,29.878
1751275741881,2025-06-30T12.29.01.881,9.280,-3.293,-5.915,23.110
1751275741891,2025-06-30T12.29.01.891,9.290,-2.195,-7.195,16.280
1751275741901,2025-06-30T12.29.01.901,9.300,-1.037,-5.427,9.756
1751275741911,2025-06-30T12.29.01.911,9.310,0.183,-1.585,4.329
1751275741921,2025-06-30T12.29.01.921,9.320,1.951,2.073,-0.671
1751275741931,2025-06-30T12.29.01.931,9.330,2.561,3.110,-4.939
1751275741941,2025-06-30T12.29.01.941,9.340,2.561,2.378,-8.476
1751275741951,2025-06-30T12.29.01.951,9.350,2.805,-0.244,-11.707
1751275741961,2025-06-30T12.29.01.961,9.360,2.805,-3.171,-14.329
1751275741971,2025-06-30T12.29.01.971,9.370,2.500,-5.061,-17.012
1751275741981,2025-06-30T12.29.01.981,9.380,1.768,-5.915,-20.183
1751275741991,2025-06-30T12.29.01.991,9.390,1.585,-5.244,-23.354
1751275742001,2025-06-30T12.29.02.001,9.400,1.585,-4.512,-25.671
1751275742011,2025-06-30T12.29.02.011,9.410,1.037,-5.061,-27.439
1751275742021,2025-06-30T12.29.02.021,9.420,0.305,-6.585,-28.963
1751275742031,2025-06-30T12.29.02.031,9.430,-0.244,-8.780,-31.524
1751275742041,2025-06-30T12.29.02.041,9.440,-0.122,-10.183,-34.512
1751275742051,2025-06-30T12.29.02.051,9.450,0.427,-10.671,-36.341
1751275742061,2025-06-30T12.29.02.061,9.460,1.280,-12.134,-37.927
1751275742071,2025-06-30T12.29.02.071,9.470,1.890,-14.756,-40.671
1751275742081,2025-06-30T12.29.02.081,9.480,2.317,-18.598,-44.695
1751275742091,2025-06-30T12.29.02.091,9.490,3.476,-22.866,-50.244
1751275742101,2025-06-30T12.29.02.101,9.500,5.427,-25.244,-55.244
1751275742111,2025-06-30T12.29.02.111,9.510,7.195,-25.122,-58.171
1751275742121,2025-06-30T12.29.02.121,9.520,8.537,-20.854,-60.183
1751275742131,2025-06-30T12.29.02.131,9.530,10.488,-11.524,-62.134
1751275742141,2025-06-30T12.29.02.141,9.540,11.768,0.244,-62.744
1751275742151,2025-06-30T12.29.02.151,9.550,12.073,10.793,-61.402
1751275742161,2025-06-30T12.29.02.161,9.560,11.890,17.073,-58.902
1751275742171,2025-06-30T12.29.02.171,9.570,9.878,18.415,-55.549
1751275742181,2025-06-30T12.29.02.181,9.580,7.378,14.085,-52.439
1751275742191,2025-06-30T12.29.02.191,9.590,5.366,5.793,-50.244
1751275742201,2025-06-30T12.29.02.201,9.600,2.256,-3.537,-48.049
1751275742211,2025-06-30T12.29.02.211,9.610,-0.854,-11.951,-46.585
1751275742221,2025-06-30T12.29.02.221,9.620,-3.293,-18.049,-47.073
1751275742231,2025-06-30T12.29.02.231,9.630,-5.061,-20.854,-49.390
1751275742241,2025-06-30T12.29.02.241,9.640,-5.183,-20.610,-53.476
1751275742251,2025-06-30T12.29.02.251,9.650,-3.902,-16.341,-56.463
1751275742261,2025-06-30T12.29.02.261,9.660,-1.646,-9.390,-56.098
1751275742271,2025-06-30T12.29.02.271,9.670,0.427,-4.695,-54.939
1751275742281,2025-06-30T12.29.02.281,9.680,0.793,-4.085,-53.537
1751275742291,2025-06-30T12.29.02.291,9.690,-0.061,-6.463,-51.707
1751275742301,2025-06-30T12.29.02.301,9.700,-1.951,-9.207,-50.000
1751275742311,2025-06-30T12.29.02.311,9.710,-3.354,-10.793,-49.756
1751275742321,2025-06-30T12.29.02.321,9.720,-2.378,-10.488,-50.793
1751275742331,2025-06-30T12.29.02.331,9.730,-0.854,-6.463,-51.037
1751275742341,2025-06-30T12.29.02.341,9.740,0.061,-0.305,-50.549
1751275742351,2025-06-30T12.29.02.351,9.750,0.793,5.122,-51.037
1751275742361,2025-06-30T12.29.02.361,9.760,1.646,9.817,-51.646
1751275742371,2025-06-30T12.29.02.371,9.770,3.171,12.012,-51.646
1751275742381,2025-06-30T12.29.02.381,9.780,4.512,11.402,-51.280
1751275742391,2025-06-30T12.29.02.391,9.790,5.488,10.305,-50.671
1751275742401,2025-06-30T12.29.02.401,9.800,6.707,10.061,-49.207
1751275742411,2025-06-30T12.29.02.411,9.810,7.744,10.610,-47.866
1751275742421,2025-06-30T12.29.02.421,9.820,8.841,10.976,-46.646
1751275742431,2025-06-30T12.29.02.431,9.830,9.817,9.939,-44.512
1751275742441,2025-06-30T12.29.02.441,9.840,10.000,6.463,-41.524
1751275742451,2025-06-30T12.29.02.451,9.850,8.902,2.073,-39.024
1751275742461,2025-06-30T12.29.02.461,9.860,7.744,-1.829,-37.195
1751275742471,2025-06-30T12.29.02.471,9.870,7.561,-3.171,-35.488
1751275742481,2025-06-30T12.29.02.481,9.880,7.744,-2.683,-32.561
1751275742491,2025-06-30T12.29.02.491,9.890,7.561,-1.402,-29.207
1751275742501,2025-06-30T12.29.02.501,9.900,7.439,-0.122,-25.366
1751275742511,2025-06-30T12.29.02.511,9.910,6.890,-0.305,-20.854
1751275742521,2025-06-30T12.29.02.521,9.920,5.305,-2.805,-16.585
1751275742531,2025-06-30T12.29.02.531,9.930,3.659,-7.439,-13.720
1751275742541,2025-06-30T12.29.02.541,9.940,2.866,-11.159,-11.768
1751275742551,2025-06-30T12.29.02.551,9.950,2.805,-11.280,-8.659
1751275742561,2025-06-30T12.29.02.561,9.960,3.049,-9.268,-4.817
1751275742571,2025-06-30T12.29.02.571,9.970,2.866,-6.829,-1.829
1751275742581,2025-06-30T12.29.02.581,9.980,2.378,-4.268,0.976
1751275742591,2025-06-30T12.29.02.591,9.990,1.768,-3.171,3.110
1751275742601,2025-06-30T12.29.02.601,10.000,1.768,-3.963,4.512
1751275742611,2025-06-30T12.29.02.611,10.010,1.585,-4.146,7.073
1751275742621,2025-06-30T12.29.02.621,10.020,0.854,-3.659,9.939
1751275742631,2025-06-30T12.29.02.631,10.030,-0.122,-2.195,11.524
1751275742641,2025-06-30T12.29.02.641,10.040,-0.793,-0.122,12.866
1751275742651,2025-06-30T12.29.02.651,10.050,-1.585,1.220,14.573
1751275742661,2025-06-30T12.29.02.661,10.060,-2.195,1.768,16.829
1751275742671,2025-06-30T12.29.02.671,10.070,-2.866,3.659,20.000
1751275742681,2025-06-30T12.29.02.681,10.080,-2.500,7.378,23.720
1751275742691,2025-06-30T12.29.02.691,10.090,-2.561,9.207,27.378
1751275742701,2025-06-30T12.29.02.701,10.100,-5.000,8.354,29.573
1751275742711,2025-06-30T12.29.02.711,10.110,-6.341,5.793,30.671
1751275742721,2025-06-30T12.29.02.721,10.120,-7.195,2.378,31.585
1751275742731,2025-06-30T12.29.02.731,10.130,-8.902,0.305,32.256
1751275742741,2025-06-30T12.29.02.741,10.140,-10.000,-0.427,32.805
1751275742751,2025-06-30T12.29.02.751,10.150,-10.671,1.159,34.207
1751275742761,2025-06-30T12.29.02.761,10.160,-11.890,2.500,36.829
1751275742771,2025-06-30T12.29.02.771,10.170,-13.841,2.317,39.695
1751275742781,2025-06-30T12.29.02.781,10.180,-15.488,2.683,41.890
1751275742791,2025-06-30T12.29.02.791,10.190,-15.915,3.720,44.634
1751275742801,2025-06-30T12.29.02.801,10.200,-16.463,4.329,48.232
1751275742811,2025-06-30T12.29.02.811,10.210,-17.195,3.963,51.524
1751275742821,2025-06-30T12.29.02.821,10.220,-16.768,2.927,53.171
1751275742831,2025-06-30T12.29.02.831,10.230,-15.671,2.988,55.610
1751275742841,2025-06-30T12.29.02.841,10.240,-15.366,2.073,60.061
1751275742851,2025-06-30T12.29.02.851,10.250,-16.341,-0.732,64.085
1751275742861,2025-06-30T12.29.02.861,10.260,-16.768,-3.354,67.439
1751275742871,2025-06-30T12.29.02.871,10.270,-17.195,-4.268,70.671
1751275742881,2025-06-30T12.29.02.881,10.280,-17.256,-5.427,73.171
1751275742891,2025-06-30T12.29.02.891,10.290,-16.890,-5.915,74.939
1751275742901,2025-06-30T12.29.02.901,10.300,-16.768,-5.488,77.317
1751275742911,2025-06-30T12.29.02.911,10.310,-16.585,-5.305,78.354
1751275742921,2025-06-30T12.29.02.921,10.320,-16.341,-5.305,77.561
1751275742931,2025-06-30T12.29.02.931,10.330,-15.305,-4.939,77.195
1751275742941,2025-06-30T12.29.02.941,10.340,-14.085,-3.780,76.768
1751275742951,2025-06-30T12.29.02.951,10.350,-12.195,-0.976,75.366
1751275742961,2025-06-30T12.29.02.961,10.360,-9.756,3.963,73.902
1751275742971,2025-06-30T12.29.02.971,10.370,-7.439,10.671,73.110
1751275742981,2025-06-30T12.29.02.981,10.380,-5.610,17.561,72.317
1751275742991,2025-06-30T12.29.02.991,10.390,-4.817,21.707,71.280
1751275743001,2025-06-30T12.29.03.001,10.400,-4.634,20.854,70.244
1751275743011,2025-06-30T12.29.03.011,10.410,-4.573,16.707,68.232
1751275743021,2025-06-30T12.29.03.021,10.420,-4.451,12.012,65.488
1751275743031,2025-06-30T12.29.03.031,10.430,-3.963,6.646,62.500
1751275743041,2025-06-30T12.29.03.041,10.440,-3.659,0.366,59.451
1751275743051,2025-06-30T12.29.03.051,10.450,-4.146,-4.573,56.402
1751275743061,2025-06-30T12.29.03.061,10.460,-4.817,-7.805,53.780
1751275743071,2025-06-30T12.29.03.071,10.470,-5.061,-9.695,51.280
1751275743081,2025-06-30T12.29.03.081,10.480,-5.061,-9.512,49.390
1751275743091,2025-06-30T12.29.03.091,10.490,-4.756,-7.561,47.988
1751275743101,2025-06-30T12.29.03.101,10.500,-4.756,-4.817,46.707
1751275743111,2025-06-30T12.29.03.111,10.510,-5.000,-1.707,45.366
1751275743121,2025-06-30T12.29.03.121,10.520,-5.000,0.427,42.927
1751275743131,2025-06-30T12.29.03.131,10.530,-5.000,0.610,38.841
1751275743141,2025-06-30T12.29.03.141,10.540,-4.878,-0.732,33.598
1751275743151,2025-06-30T12.29.03.151,10.550,-4.634,-2.561,28.598
1751275743161,2025-06-30T12.29.03.161,10.560,-4.512,-4.634,23.537
1751275743171,2025-06-30T12.29.03.171,10.570,-4.207,-6.890,17.561
1751275743181,2025-06-30T12.29.03.181,10.580,-3.232,-7.256,11.707
1751275743191,2025-06-30T12.29.03.191,10.590,-2.134,-5.915,7.012
1751275743201,2025-06-30T12.29.03.201,10.600,-1.463,-3.963,1.646
1751275743211,2025-06-30T12.29.03.211,10.610,-0.793,-2.805,-3.841
1751275743221,2025-06-30T12.29.03.221,10.620,-0.305,-2.134,-9.451
1751275743231,2025-06-30T12.29.03.231,10.630,0.244,-1.951,-15.732
1751275743241,2025-06-30T12.29.03.241,10.640,1.098,-2.439,-22.561
1751275743251,2025-06-30T12.29.03.251,10.650,2.134,-3.293,-29.451
1751275743261,2025-06-30T12.29.03.261,10.660,3.171,-4.329,-35.427
1751275743271,2025-06-30T12.29.03.271,10.670,4.329,-5.732,-41.463
1751275743281,2025-06-30T12.29.03.281,10.680,5.427,-5.854,-47.073
1751275743291,2025-06-30T12.29.03.291,10.690,6.646,-4.085,-52.195
1751275743301,2025-06-30T12.29.03.301,10.700,7.927,-2.195,-57.500
1751275743311,2025-06-30T12.29.03.311,10.710,9.024,-0.793,-61.402
1751275743321,2025-06-30T12.29.03.321,10.720,9.817,-0.915,-63.659
1751275743331,2025-06-30T12.29.03.331,10.730,9.329,-2.561,-65.732
1751275743341,2025-06-30T12.29.03.341,10.740,8.659,-4.085,-69.085
1751275743351,2025-06-30T12.29.03.351,10.750,8.720,-4.573,-73.476
1751275743361,2025-06-30T12.29.03.361,10.760,8.841,-4.817,-77.073
1751275743371,2025-06-30T12.29.03.371,10.770,9.207,-5.305,-78.780
1751275743381,2025-06-30T12.29.03.381,10.780,9.390,-5.488,-79.451
1751275743391,2025-06-30T12.29.03.391,10.790,9.146,-3.902,-79.939
1751275743401,2025-06-30T12.29.03.401,10.800,9.146,-1.463,-80.732
1751275743411,2025-06-30T12.29.03.411,10.810,9.634,0.671,-81.159
1751275743421,2025-06-30T12.29.03.421,10.820,9.329,1.341,-80.122
1751275743431,2025-06-30T12.29.03.431,10.830,8.902,0.305,-79.207
1751275743441,2025-06-30T12.29.03.441,10.840,8.902,-1.585,-79.146
1751275743451,2025-06-30T12.29.03.451,10.850,9.268,-2.378,-78.902
1751275743461,2025-06-30T12.29.03.461,10.860,10.183,-2.317,-77.561
1751275743471,2025-06-30T12.29.03.471,10.870,10.366,-2.378,-75.183
1751275743481,2025-06-30T12.29.03.481,10.880,9.939,-2.683,-72.500
1751275743491,2025-06-30T12.29.03.491,10.890,8.841,-2.927,-70.183
1751275743501,2025-06-30T12.29.03.501,10.900,8.232,-3.232,-69.329
1751275743511,2025-06-30T12.29.03.511,10.910,8.841,-2.988,-68.354
1751275743521,2025-06-30T12.29.03.521,10.920,9.634,-2.195,-65.549
1751275743531,2025-06-30T12.29.03.531,10.930,10.000,-2.378,-62.500
1751275743541,2025-06-30T12.29.03.541,10.940,9.939,-3.476,-59.390
1751275743551,2025-06-30T12.29.03.551,10.950,9.329,-4.878,-56.159
1751275743561,2025-06-30T12.29.03.561,10.960,8.720,-5.671,-53.720
1751275743571,2025-06-30T12.29.03.571,10.970,9.085,-6.037,-52.012
1751275743581,2025-06-30T12.29.03.581,10.980,9.939,-4.878,-49.268
1751275743591,2025-06-30T12.29.03.591,10.990,10.976,-2.561,-45.610
1751275743601,2025-06-30T12.29.03.601,11.000,11.707,0.366,-41.402
1751275743611,2025-06-30T12.29.03.611,11.010,11.646,3.293,-36.768
1751275743621,2025-06-30T12.29.03.621,11.020,10.976,4.817,-32.866
1751275743631,2025-06-30T12.29.03.631,11.030,10.488,3.110,-30.061
1751275743641,2025-06-30T12.29.03.641,11.040,9.451,-0.732,-26.829
1751275743651,2025-06-30T12.29.03.651,11.050,8.049,-4.634,-23.293
1751275743661,2025-06-30T12.29.03.661,11.060,6.890,-6.768,-20.061
1751275743671,2025-06-30T12.29.03.671,11.070,6.037,-6.341,-16.402
1751275743681,2025-06-30T12.29.03.681,11.080,4.634,-5.183,-12.317
1751275743691,2025-06-30T12.29.03.691,11.090,3.171,-4.207,-9.085
1751275743701,2025-06-30T12.29.03.701,11.100,1.829,-1.768,-5.976
1751275743711,2025-06-30T12.29.03.711,11.110,1.341,1.463,-3.232
1751275743721,2025-06-30T12.29.03.721,11.120,1.159,5.427,-0.793
1751275743731,2025-06-30T12.29.03.731,11.130,0.671,11.463,2.683
1751275743741,2025-06-30T12.29.03.741,11.140,-0.122,18.049,6.463
1751275743751,2025-06-30T12.29.03.751,11.150,-1.524,22.561,8.902
1751275743761,2025-06-30T12.29.03.761,11.160,-3.476,23.963,10.610
1751275743771,2025-06-30T12.29.03.771,11.170,-5.549,22.378,12.195
1751275743781,2025-06-30T12.29.03.781,11.180,-7.622,20.610,15.061
1751275743791,2025-06-30T12.29.03.791,11.190,-8.902,19.329,18.049
1751275743801,2025-06-30T12.29.03.801,11.200,-10.305,16.768,21.524
1751275743811,2025-06-30T12.29.03.811,11.210,-12.561,11.585,27.073
1751275743821,2025-06-30T12.29.03.821,11.220,-15.732,4.695,33.902
1751275743831,2025-06-30T12.29.03.831,11.230,-19.207,-2.805,39.085
1751275743841,2025-06-30T12.29.03.841,11.240,-21.280,-7.500,42.988
1751275743851,2025-06-30T12.29.03.851,11.250,-22.012,-8.293,48.171
1751275743861,2025-06-30T12.29.03.861,11.260,-22.988,-9.207,52.866
1751275743871,2025-06-30T12.29.03.871,11.270,-23.598,-9.939,55.671
1751275743881,2025-06-30T12.29.03.881,11.280,-23.841,-9.817,59.268
1751275743891,2025-06-30T12.29.03.891,11.290,-23.780,-10.549,62.805
1751275743901,2025-06-30T12.29.03.901,11.300,-23.537,-11.037,65.122
1751275743911,2025-06-30T12.29.03.911,11.310,-23.293,-8.780,67.805
1751275743921,2025-06-30T12.29.03.921,11.320,-21.463,-4.634,68.780
1751275743931,2025-06-30T12.29.03.931,11.330,-19.573,-0.061,68.415
1751275743941,2025-06-30T12.29.03.941,11.340,-17.927,4.085,69.085
1751275743951,2025-06-30T12.29.03.951,11.350,-15.610,7.012,69.573
1751275743961,2025-06-30T12.29.03.961,11.360,-14.146,9.634,69.634
1751275743971,2025-06-30T12.29.03.971,11.370,-12.500,12.561,70.854
1751275743981,2025-06-30T12.29.03.981,11.380,-10.732,13.780,71.951
1751275743991,2025-06-30T12.29.03.991,11.390,-9.390,15.366,72.012
1751275744001,2025-06-30T12.29.04.001,11.400,-6.585,17.195,71.037
1751275744011,2025-06-30T12.29.04.011,11.410,-3.476,18.780,70.000
1751275744021,2025-06-30T12.29.04.021,11.420,-1.585,20.000,70.366
1751275744031,2025-06-30T12.29.04.031,11.430,0.061,17.378,69.146
1751275744041,2025-06-30T12.29.04.041,11.440,0.915,13.354,67.012
1751275744051,2025-06-30T12.29.04.051,11.450,1.707,11.585,66.646
1751275744061,2025-06-30T12.29.04.061,11.460,2.195,11.829,67.256
1751275744071,2025-06-30T12.29.04.071,11.470,0.915,12.744,68.537
1751275744081,2025-06-30T12.29.04.081,11.480,-1.098,13.720,71.159
1751275744091,2025-06-30T12.29.04.091,11.490,-3.598,14.634,74.024
1751275744101,2025-06-30T12.29.04.101,11.500,-6.463,14.146,76.341
1751275744111,2025-06-30T12.29.04.111,11.510,-9.024,12.683,77.988
1751275744121,2025-06-30T12.29.04.121,11.520,-10.793,8.537,78.659
1751275744131,2025-06-30T12.29.04.131,11.530,-12.927,1.829,79.573
1751275744141,2025-06-30T12.29.04.141,11.540,-15.976,-2.256,80.244
1751275744151,2025-06-30T12.29.04.151,11.550,-18.110,-2.927,78.354
1751275744161,2025-06-30T12.29.04.161,11.560,-20.488,-4.512,74.268
1751275744171,2025-06-30T12.29.04.171,11.570,-22.866,-9.878,68.049
1751275744181,2025-06-30T12.29.04.181,11.580,-24.085,-16.646,61.524
1751275744191,2025-06-30T12.29.04.191,11.590,-24.390,-21.768,56.280
1751275744201,2025-06-30T12.29.04.201,11.600,-23.659,-25.061,50.976
1751275744211,2025-06-30T12.29.04.211,11.610,-22.012,-26.646,44.085
1751275744221,2025-06-30T12.29.04.221,11.620,-19.512,-25.915,35.122
1751275744231,2025-06-30T12.29.04.231,11.630,-16.341,-21.890,25.244
1751275744241,2025-06-30T12.29.04.241,11.640,-12.500,-15.061,15.488
1751275744251,2025-06-30T12.29.04.251,11.650,-8.598,-7.866,6.098
1751275744261,2025-06-30T12.29.04.261,11.660,-5.061,-0.915,-2.195
1751275744271,2025-06-30T12.29.04.271,11.670,-2.073,5.061,-9.878
1751275744281,2025-06-30T12.29.04.281,11.680,1.037,9.329,-17.073
1751275744291,2025-06-30T12.29.04.291,11.690,3.963,10.488,-22.927
1751275744301,2025-06-30T12.29.04.301,11.700,6.402,8.476,-27.866
1751275744311,2025-06-30T12.29.04.311,11.710,8.354,4.756,-32.927
1751275744321,2025-06-30T12.29.04.321,11.720,9.390,1.159,-37.744
1751275744331,2025-06-30T12.29.04.331,11.730,10.549,-0.183,-41.829
1751275744341,2025-06-30T12.29.04.341,11.740,11.951,1.220,-45.732
1751275744351,2025-06-30T12.29.04.351,11.750,13.354,3.902,-49.817
1751275744361,2025-06-30T12.29.04.361,11.760,14.512,5.671,-54.268
1751275744371,2025-06-30T12.29.04.371,11.770,15.366,5.793,-58.659
1751275744381,2025-06-30T12.29.04.381,11.780,16.159,4.878,-62.073
1751275744391,2025-06-30T12.29.04.391,11.790,16.463,3.720,-64.207
1751275744401,2025-06-30T12.29.04.401,11.800,16.707,2.378,-65.122
1751275744411,2025-06-30T12.29.04.411,11.810,17.012,0.488,-65.488
1751275744421,2025-06-30T12.29.04.421,11.820,16.524,-2.195,-65.366
1751275744431,2025-06-30T12.29.04.431,11.830,15.488,-6.463,-65.915
1751275744441,2025-06-30T12.29.04.441,11.840,14.878,-11.098,-67.073
1751275744451,2025-06-30T12.29.04.451,11.850,14.939,-15.549,-67.378
1751275744461,2025-06-30T12.29.04.461,11.860,15.488,-20.976,-68.476
1751275744471,2025-06-30T12.29.04.471,11.870,15.305,-26.037,-71.098
1751275744481,2025-06-30T12.29.04.481,11.880,14.512,-29.695,-74.329
1751275744491,2025-06-30T12.29.04.491,11.890,13.415,-31.646,-77.195
1751275744501,2025-06-30T12.29.04.501,11.900,12.195,-32.927,-80.305
1751275744511,2025-06-30T12.29.04.511,11.910,11.890,-34.329,-84.268
1751275744521,2025-06-30T12.29.04.521,11.920,12.195,-34.146,-87.378
1751275744531,2025-06-30T12.29.04.531,11.930,12.500,-30.671,-87.378
1751275744541,2025-06-30T12.29.04.541,11.940,13.780,-24.268,-85.915
1751275744551,2025-06-30T12.29.04.551,11.950,14.329,-16.768,-84.878
1751275744561,2025-06-30T12.29.04.561,11.960,14.085,-9.512,-83.415
1751275744571,2025-06-30T12.29.04.571,11.970,13.780,-2.744,-81.768
1751275744581,2025-06-30T12.29.04.581,11.980,13.780,1.463,-80.793
1751275744591,2025-06-30T12.29.04.591,11.990,13.659,4.329,-79.451
1751275744601,2025-06-30T12.29.04.601,12.000,12.988,4.085,-77.439
1751275744611,2025-06-30T12.29.04.611,12.010,11.220,1.402,-75.488
1751275744621,2025-06-30T12.29.04.621,12.020,9.268,-3.049,-73.354
1751275744631,2025-06-30T12.29.04.631,12.030,7.378,-8.537,-70.732
1751275744641,2025-06-30T12.29.04.641,12.040,5.671,-13.780,-69.268
1751275744651,2025-06-30T12.29.04.651,12.050,4.878,-16.524,-68.171
1751275744661,2025-06-30T12.29.04.661,12.060,5.122,-14.634,-65.366
1751275744671,2025-06-30T12.29.04.671,12.070,6.159,-9.573,-61.463
1751275744681,2025-06-30T12.29.04.681,12.080,6.524,-3.780,-57.317
1751275744691,2025-06-30T12.29.04.691,12.090,5.854,3.049,-53.354
1751275744701,2025-06-30T12.29.04.701,12.100,5.549,10.122,-50.915
1751275744711,2025-06-30T12.29.04.711,12.110,7.134,16.829,-49.390
1751275744721,2025-06-30T12.29.04.721,12.120,9.634,21.707,-46.159
1751275744731,2025-06-30T12.29.04.731,12.130,11.159,23.841,-40.793
1751275744741,2025-06-30T12.29.04.741,12.140,11.646,23.415,-34.756
1751275744751,2025-06-30T12.29.04.751,12.150,11.341,21.585,-30.122
1751275744761,2025-06-30T12.29.04.761,12.160,11.341,18.659,-26.768
1751275744771,2025-06-30T12.29.04.771,12.170,11.707,15.610,-23.537
1751275744781,2025-06-30T12.29.04.781,12.180,11.707,14.268,-18.780
1751275744791,2025-06-30T12.29.04.791,12.190,11.402,14.512,-13.110
1751275744801,2025-06-30T12.29.04.801,12.200,10.793,16.037,-7.988
1751275744811,2025-06-30T12.29.04.811,12.210,10.000,16.402,-3.841
1751275744821,2025-06-30T12.29.04.821,12.220,8.902,13.110,-0.244
1751275744831,2025-06-30T12.29.04.831,12.230,6.707,7.805,4.146
1751275744841,2025-06-30T12.29.04.841,12.240,5.183,2.927,9.024
1751275744851,2025-06-30T12.29.04.851,12.250,4.024,-1.280,13.049
1751275744861,2025-06-30T12.29.04.861,12.260,2.256,-4.512,16.951
1751275744871,2025-06-30T12.29.04.871,12.270,1.220,-6.220,20.244
1751275744881,2025-06-30T12.29.04.881,12.280,0.610,-6.402,22.805
1751275744891,2025-06-30T12.29.04.891,12.290,0.244,-4.085,25.671
1751275744901,2025-06-30T12.29.04.901,12.300,0.854,0.488,28.415
1751275744911,2025-06-30T12.29.04.911,12.310,1.646,3.902,30.793
1751275744921,2025-06-30T12.29.04.921,12.320,1.280,4.329,33.476
1751275744931,2025-06-30T12.29.04.931,12.330,0.244,1.829,36.524
1751275744941,2025-06-30T12.29.04.941,12.340,-0.610,-2.622,38.659
1751275744951,2025-06-30T12.29.04.951,12.350,-1.341,-8.171,40.427
1751275744961,2025-06-30T12.29.04.961,12.360,-2.134,-14.451,41.707
1751275744971,2025-06-30T12.29.04.971,12.370,-3.537,-21.585,42.744
1751275744981,2025-06-30T12.29.04.981,12.380,-4.085,-27.988,44.817
1751275744991,2025-06-30T12.29.04.991,12.390,-3.841,-29.695,49.451
1751275745001,2025-06-30T12.29.05.001,12.400,-3.110,-25.976,56.341
1751275745011,2025-06-30T12.29.05.011,12.410,-1.524,-19.207,62.317
1751275745021,2025-06-30T12.29.05.021,12.420,-0.427,-13.049,67.805
1751275745031,2025-06-30T12.29.05.031,12.430,-0.305,-8.659,74.695
1751275745041,2025-06-30T12.29.05.041,12.440,-0.610,-6.402,79.512
1751275745051,2025-06-30T12.29.05.051,12.450,-0.793,-5.244,80.793
1751275745061,2025-06-30T12.29.05.061,12.460,-0.366,-3.659,80.793
1751275745071,2025-06-30T12.29.05.071,12.470,0.183,-2.012,80.549
1751275745081,2025-06-30T12.29.05.081,12.480,0.549,-1.646,79.268
1751275745091,2025-06-30T12.29.05.091,12.490,0.610,-1.585,77.561
1751275745101,2025-06-30T12.29.05.101,12.500,0.793,-1.402,75.793
1751275745111,2025-06-30T12.29.05.111,12.510,1.341,-0.915,73.963
1751275745121,2025-06-30T12.29.05.121,12.520,2.622,0.732,72.744
1751275745131,2025-06-30T12.29.05.131,12.530,3.902,3.232,72.378
1751275745141,2025-06-30T12.29.05.141,12.540,5.305,5.244,71.402
1751275745151,2025-06-30T12.29.05.151,12.550,6.402,5.549,69.146
1751275745161,2025-06-30T12.29.05.161,12.560,6.829,3.902,67.256
1751275745171,2025-06-30T12.29.05.171,12.570,5.732,-1.098,66.037
1751275745181,2025-06-30T12.29.05.181,12.580,4.451,-9.268,63.720
1751275745191,2025-06-30T12.29.05.191,12.590,4.329,-16.646,61.098
1751275745201,2025-06-30T12.29.05.201,12.600,4.817,-19.451,58.902
1751275745211,2025-06-30T12.29.05.211,12.610,5.610,-17.866,56.707
1751275745221,2025-06-30T12.29.05.221,12.620,6.098,-12.988,54.268
1751275745231,2025-06-30T12.29.05.231,12.630,5.793,-5.549,53.171
