epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751276409823,2025-06-30T12.40.09.823,118.530,-0.020,1.490,-0.029
1751276409833,2025-06-30T12.40.09.833,118.540,-0.899,1.859,-0.336
1751276409843,2025-06-30T12.40.09.843,118.550,-3.414,2.319,0.820
1751276409853,2025-06-30T12.40.09.853,118.560,-4.335,1.485,1.056
1751276409863,2025-06-30T12.40.09.863,118.570,-2.694,1.001,0.987
1751276409873,2025-06-30T12.40.09.873,118.580,-0.152,0.582,0.921
1751276409883,2025-06-30T12.40.09.883,118.590,1.048,0.996,0.802
1751276409893,2025-06-30T12.40.09.893,118.600,0.889,1.130,0.765
1751276409903,2025-06-30T12.40.09.903,118.610,0.407,0.931,0.583
1751276409913,2025-06-30T12.40.09.913,118.620,0.347,0.904,0.463
1751276409923,2025-06-30T12.40.09.923,118.630,0.519,0.986,0.452
1751276409933,2025-06-30T12.40.09.933,118.640,0.593,1.016,0.422
1751276409943,2025-06-30T12.40.09.943,118.650,0.604,0.960,0.379
1751276409953,2025-06-30T12.40.09.953,118.660,0.499,0.981,0.315
1751276409963,2025-06-30T12.40.09.963,118.670,0.327,1.001,0.195
1751276409973,2025-06-30T12.40.09.973,118.680,0.246,0.889,0.099
1751276409983,2025-06-30T12.40.09.983,118.690,0.302,0.849,0.018
1751276409993,2025-06-30T12.40.09.993,118.700,0.405,0.867,-0.077
1751276410003,2025-06-30T12.40.10.003,118.710,0.483,0.847,-0.128
1751276410013,2025-06-30T12.40.10.013,118.720,0.498,0.824,-0.152
1751276410023,2025-06-30T12.40.10.023,118.730,0.462,0.808,-0.177
1751276410033,2025-06-30T12.40.10.033,118.740,0.415,0.796,-0.200
1751276410043,2025-06-30T12.40.10.043,118.750,0.399,0.790,-0.208
1751276410053,2025-06-30T12.40.10.053,118.760,0.404,0.796,-0.206
1751276410063,2025-06-30T12.40.10.063,118.770,0.410,0.806,-0.189
1751276410073,2025-06-30T12.40.10.073,118.780,0.412,0.812,-0.167
1751276410083,2025-06-30T12.40.10.083,118.790,0.419,0.817,-0.141
1751276410093,2025-06-30T12.40.10.093,118.800,0.436,0.824,-0.102
1751276410103,2025-06-30T12.40.10.103,118.810,0.451,0.835,-0.055
1751276410113,2025-06-30T12.40.10.113,118.820,0.462,0.854,-0.006
1751276410123,2025-06-30T12.40.10.123,118.830,0.462,0.874,0.036
1751276410133,2025-06-30T12.40.10.133,118.840,0.448,0.890,0.071
1751276410143,2025-06-30T12.40.10.143,118.850,0.427,0.911,0.097
1751276410153,2025-06-30T12.40.10.153,118.860,0.399,0.926,0.117
1751276410163,2025-06-30T12.40.10.163,118.870,0.380,0.935,0.134
1751276410173,2025-06-30T12.40.10.173,118.880,0.373,0.941,0.145
1751276410183,2025-06-30T12.40.10.183,118.890,0.377,0.938,0.153
1751276410193,2025-06-30T12.40.10.193,118.900,0.394,0.928,0.156
1751276410203,2025-06-30T12.40.10.203,118.910,0.408,0.916,0.155
1751276410213,2025-06-30T12.40.10.213,118.920,0.416,0.902,0.146
1751276410223,2025-06-30T12.40.10.223,118.930,0.425,0.886,0.143
1751276410233,2025-06-30T12.40.10.233,118.940,0.431,0.881,0.146
1751276410243,2025-06-30T12.40.10.243,118.950,0.438,0.882,0.148
1751276410253,2025-06-30T12.40.10.253,118.960,0.448,0.879,0.147
1751276410263,2025-06-30T12.40.10.263,118.970,0.462,0.885,0.149
1751276410273,2025-06-30T12.40.10.273,118.980,0.475,0.893,0.149
1751276410283,2025-06-30T12.40.10.283,118.990,0.476,0.904,0.146
1751276410293,2025-06-30T12.40.10.293,119.000,0.474,0.919,0.173
1751276410303,2025-06-30T12.40.10.303,119.010,0.444,0.955,0.273
1751276410313,2025-06-30T12.40.10.313,119.020,0.285,0.940,0.371
1751276410323,2025-06-30T12.40.10.323,119.030,0.019,0.974,0.431
1751276410333,2025-06-30T12.40.10.333,119.040,-0.164,1.053,0.454
1751276410343,2025-06-30T12.40.10.343,119.050,-0.175,1.083,0.500
1751276410353,2025-06-30T12.40.10.353,119.060,-0.194,1.048,0.518
1751276410363,2025-06-30T12.40.10.363,119.070,-0.170,1.028,0.486
1751276410373,2025-06-30T12.40.10.373,119.080,-0.060,1.020,0.444
1751276410383,2025-06-30T12.40.10.383,119.090,0.072,1.018,0.415
1751276410393,2025-06-30T12.40.10.393,119.100,0.202,1.015,0.379
1751276410403,2025-06-30T12.40.10.403,119.110,0.319,1.003,0.341
1751276410413,2025-06-30T12.40.10.413,119.120,0.379,1.003,0.312
1751276410423,2025-06-30T12.40.10.423,119.130,0.400,1.010,0.282
1751276410433,2025-06-30T12.40.10.433,119.140,0.396,1.007,0.252
1751276410443,2025-06-30T12.40.10.443,119.150,0.339,1.002,0.232
1751276410453,2025-06-30T12.40.10.453,119.160,0.252,0.979,0.210
1751276410463,2025-06-30T12.40.10.463,119.170,0.205,0.944,0.194
1751276410473,2025-06-30T12.40.10.473,119.180,0.205,0.924,0.185
1751276410483,2025-06-30T12.40.10.483,119.190,0.229,0.915,0.175
1751276410493,2025-06-30T12.40.10.493,119.200,0.252,0.904,0.158
1751276410503,2025-06-30T12.40.10.503,119.210,0.282,0.898,0.144
1751276410513,2025-06-30T12.40.10.513,119.220,0.306,0.895,0.135
1751276410523,2025-06-30T12.40.10.523,119.230,0.300,0.892,0.131
1751276410533,2025-06-30T12.40.10.533,119.240,0.279,0.889,0.124
1751276410543,2025-06-30T12.40.10.543,119.250,0.274,0.894,0.124
1751276410553,2025-06-30T12.40.10.553,119.260,0.296,0.896,0.134
1751276410563,2025-06-30T12.40.10.563,119.270,0.344,0.893,0.133
1751276410573,2025-06-30T12.40.10.573,119.280,0.363,0.894,0.127
1751276410583,2025-06-30T12.40.10.583,119.290,0.305,0.899,0.134
1751276410593,2025-06-30T12.40.10.593,119.300,0.244,0.913,0.142
1751276410603,2025-06-30T12.40.10.603,119.310,0.211,0.919,0.151
1751276410613,2025-06-30T12.40.10.613,119.320,0.188,0.926,0.169
1751276410623,2025-06-30T12.40.10.623,119.330,0.173,0.927,0.174
1751276410633,2025-06-30T12.40.10.633,119.340,0.165,0.926,0.178
1751276410643,2025-06-30T12.40.10.643,119.350,0.151,0.937,0.183
1751276410653,2025-06-30T12.40.10.653,119.360,0.135,0.938,0.187
1751276410663,2025-06-30T12.40.10.663,119.370,0.123,0.947,0.195
1751276410673,2025-06-30T12.40.10.673,119.380,0.109,0.960,0.207
1751276410683,2025-06-30T12.40.10.683,119.390,0.097,0.975,0.213
1751276410693,2025-06-30T12.40.10.693,119.400,0.090,0.990,0.223
1751276410703,2025-06-30T12.40.10.703,119.410,0.068,1.002,0.227
1751276410713,2025-06-30T12.40.10.713,119.420,0.040,1.016,0.229
1751276410723,2025-06-30T12.40.10.723,119.430,0.016,1.017,0.240
1751276410733,2025-06-30T12.40.10.733,119.440,0.013,1.014,0.252
1751276410743,2025-06-30T12.40.10.743,119.450,0.027,1.010,0.257
1751276410753,2025-06-30T12.40.10.753,119.460,0.043,1.005,0.259
1751276410763,2025-06-30T12.40.10.763,119.470,0.063,1.002,0.264
1751276410773,2025-06-30T12.40.10.773,119.480,0.078,0.993,0.261
1751276410783,2025-06-30T12.40.10.783,119.490,0.084,0.987,0.255
1751276410793,2025-06-30T12.40.10.793,119.500,0.087,0.981,0.255
1751276410803,2025-06-30T12.40.10.803,119.510,0.079,0.978,0.250
1751276410813,2025-06-30T12.40.10.813,119.520,0.067,0.973,0.247
1751276410823,2025-06-30T12.40.10.823,119.530,0.063,0.969,0.241
1751276410833,2025-06-30T12.40.10.833,119.540,0.060,0.966,0.233
1751276410843,2025-06-30T12.40.10.843,119.550,0.051,0.957,0.225
1751276410853,2025-06-30T12.40.10.853,119.560,0.047,0.949,0.214
1751276410863,2025-06-30T12.40.10.863,119.570,0.043,0.939,0.210
1751276410873,2025-06-30T12.40.10.873,119.580,0.047,0.930,0.208
1751276410883,2025-06-30T12.40.10.883,119.590,0.060,0.924,0.204
1751276410893,2025-06-30T12.40.10.893,119.600,0.074,0.922,0.195
1751276410903,2025-06-30T12.40.10.903,119.610,0.079,0.924,0.193
1751276410913,2025-06-30T12.40.10.913,119.620,0.085,0.924,0.194
1751276410923,2025-06-30T12.40.10.923,119.630,0.095,0.927,0.196
1751276410933,2025-06-30T12.40.10.933,119.640,0.103,0.930,0.203
1751276410943,2025-06-30T12.40.10.943,119.650,0.112,0.933,0.215
1751276410953,2025-06-30T12.40.10.953,119.660,0.124,0.927,0.227
1751276410963,2025-06-30T12.40.10.963,119.670,0.142,0.924,0.236
1751276410973,2025-06-30T12.40.10.973,119.680,0.158,0.921,0.246
1751276410983,2025-06-30T12.40.10.983,119.690,0.174,0.920,0.251
1751276410993,2025-06-30T12.40.10.993,119.700,0.188,0.922,0.255
1751276411003,2025-06-30T12.40.11.003,119.710,0.210,0.925,0.260
1751276411013,2025-06-30T12.40.11.013,119.720,0.227,0.926,0.271
1751276411023,2025-06-30T12.40.11.023,119.730,0.236,0.929,0.277
1751276411033,2025-06-30T12.40.11.033,119.740,0.250,0.933,0.282
1751276411043,2025-06-30T12.40.11.043,119.750,0.261,0.933,0.289
1751276411053,2025-06-30T12.40.11.053,119.760,0.270,0.941,0.292
1751276411063,2025-06-30T12.40.11.063,119.770,0.273,0.949,0.294
1751276411073,2025-06-30T12.40.11.073,119.780,0.273,0.953,0.295
1751276411083,2025-06-30T12.40.11.083,119.790,0.279,0.955,0.299
1751276411093,2025-06-30T12.40.11.093,119.800,0.281,0.948,0.287
1751276411103,2025-06-30T12.40.11.103,119.810,0.272,0.951,0.284
1751276411113,2025-06-30T12.40.11.113,119.820,0.259,0.960,0.283
1751276411123,2025-06-30T12.40.11.123,119.830,0.243,0.968,0.283
1751276411133,2025-06-30T12.40.11.133,119.840,0.225,0.971,0.284
1751276411143,2025-06-30T12.40.11.143,119.850,0.214,0.973,0.282
1751276411153,2025-06-30T12.40.11.153,119.860,0.197,0.975,0.278
1751276411163,2025-06-30T12.40.11.163,119.870,0.187,0.972,0.275
1751276411173,2025-06-30T12.40.11.173,119.880,0.170,0.968,0.270
1751276411183,2025-06-30T12.40.11.183,119.890,0.156,0.962,0.261
1751276411193,2025-06-30T12.40.11.193,119.900,0.141,0.964,0.243
1751276411203,2025-06-30T12.40.11.203,119.910,0.125,0.968,0.229
1751276411213,2025-06-30T12.40.11.213,119.920,0.111,0.969,0.225
1751276411223,2025-06-30T12.40.11.223,119.930,0.096,0.971,0.214
1751276411233,2025-06-30T12.40.11.233,119.940,0.092,0.971,0.206
1751276411243,2025-06-30T12.40.11.243,119.950,0.096,0.971,0.196
1751276411253,2025-06-30T12.40.11.253,119.960,0.099,0.975,0.191
1751276411263,2025-06-30T12.40.11.263,119.970,0.100,0.979,0.182
1751276411273,2025-06-30T12.40.11.273,119.980,0.109,0.985,0.175
1751276411283,2025-06-30T12.40.11.283,119.990,0.111,0.990,0.172
1751276411293,2025-06-30T12.40.11.293,120.000,0.109,0.996,0.169
1751276411303,2025-06-30T12.40.11.303,120.010,0.101,0.998,0.172
1751276411313,2025-06-30T12.40.11.313,120.020,0.111,0.995,0.184
1751276411323,2025-06-30T12.40.11.323,120.030,0.115,0.997,0.189
1751276411333,2025-06-30T12.40.11.333,120.040,0.123,0.996,0.196
1751276411343,2025-06-30T12.40.11.343,120.050,0.139,0.984,0.205
1751276411353,2025-06-30T12.40.11.353,120.060,0.140,0.976,0.214
1751276411363,2025-06-30T12.40.11.363,120.070,0.132,0.968,0.220
1751276411373,2025-06-30T12.40.11.373,120.080,0.107,0.964,0.222
1751276411383,2025-06-30T12.40.11.383,120.090,0.054,0.967,0.210
1751276411393,2025-06-30T12.40.11.393,120.100,0.013,0.971,0.216
1751276411403,2025-06-30T12.40.11.403,120.110,0.014,0.964,0.228
1751276411413,2025-06-30T12.40.11.413,120.120,0.037,0.957,0.241
1751276411423,2025-06-30T12.40.11.423,120.130,0.057,0.958,0.241
1751276411433,2025-06-30T12.40.11.433,120.140,0.066,0.965,0.240
1751276411443,2025-06-30T12.40.11.443,120.150,0.075,0.972,0.235
1751276411453,2025-06-30T12.40.11.453,120.160,0.081,0.968,0.222
1751276411463,2025-06-30T12.40.11.463,120.170,0.072,0.969,0.216
1751276411473,2025-06-30T12.40.11.473,120.180,0.065,0.964,0.210
1751276411483,2025-06-30T12.40.11.483,120.190,0.067,0.963,0.206
1751276411493,2025-06-30T12.40.11.493,120.200,0.076,0.960,0.203
1751276411503,2025-06-30T12.40.11.503,120.210,0.086,0.959,0.198
1751276411513,2025-06-30T12.40.11.513,120.220,0.091,0.964,0.187
1751276411523,2025-06-30T12.40.11.523,120.230,0.084,0.969,0.185
1751276411533,2025-06-30T12.40.11.533,120.240,0.088,0.969,0.193
1751276411543,2025-06-30T12.40.11.543,120.250,0.095,0.963,0.200
1751276411553,2025-06-30T12.40.11.553,120.260,0.100,0.961,0.206
1751276411563,2025-06-30T12.40.11.563,120.270,0.109,0.963,0.207
1751276411573,2025-06-30T12.40.11.573,120.280,0.116,0.964,0.213
1751276411583,2025-06-30T12.40.11.583,120.290,0.116,0.963,0.222
1751276411593,2025-06-30T12.40.11.593,120.300,0.115,0.963,0.237
1751276411603,2025-06-30T12.40.11.603,120.310,0.118,0.967,0.246
1751276411613,2025-06-30T12.40.11.613,120.320,0.125,0.968,0.258
1751276411623,2025-06-30T12.40.11.623,120.330,0.132,0.965,0.265
1751276411633,2025-06-30T12.40.11.633,120.340,0.135,0.957,0.270
1751276411643,2025-06-30T12.40.11.643,120.350,0.139,0.946,0.275
1751276411653,2025-06-30T12.40.11.653,120.360,0.140,0.938,0.275
1751276411663,2025-06-30T12.40.11.663,120.370,0.142,0.934,0.273
1751276411673,2025-06-30T12.40.11.673,120.380,0.136,0.932,0.272
1751276411683,2025-06-30T12.40.11.683,120.390,0.136,0.934,0.268
1751276411693,2025-06-30T12.40.11.693,120.400,0.147,0.938,0.263
1751276411703,2025-06-30T12.40.11.703,120.410,0.149,0.945,0.253
1751276411713,2025-06-30T12.40.11.713,120.420,0.147,0.956,0.246
1751276411723,2025-06-30T12.40.11.723,120.430,0.144,0.957,0.236
1751276411733,2025-06-30T12.40.11.733,120.440,0.152,0.960,0.232
1751276411743,2025-06-30T12.40.11.743,120.450,0.156,0.969,0.230
1751276411753,2025-06-30T12.40.11.753,120.460,0.157,0.974,0.227
1751276411763,2025-06-30T12.40.11.763,120.470,0.156,0.979,0.227
1751276411773,2025-06-30T12.40.11.773,120.480,0.154,0.979,0.221
1751276411783,2025-06-30T12.40.11.783,120.490,0.149,0.983,0.216
1751276411793,2025-06-30T12.40.11.793,120.500,0.145,0.980,0.215
1751276411803,2025-06-30T12.40.11.803,120.510,0.141,0.977,0.210
1751276411813,2025-06-30T12.40.11.813,120.520,0.136,0.975,0.211
1751276411823,2025-06-30T12.40.11.823,120.530,0.128,0.968,0.211
1751276411833,2025-06-30T12.40.11.833,120.540,0.118,0.967,0.209
1751276411843,2025-06-30T12.40.11.843,120.550,0.105,0.967,0.206
1751276411853,2025-06-30T12.40.11.853,120.560,0.092,0.966,0.202
1751276411863,2025-06-30T12.40.11.863,120.570,0.077,0.968,0.198
1751276411873,2025-06-30T12.40.11.873,120.580,0.073,0.968,0.191
1751276411883,2025-06-30T12.40.11.883,120.590,0.067,0.969,0.184
1751276411893,2025-06-30T12.40.11.893,120.600,0.054,0.976,0.181
1751276411903,2025-06-30T12.40.11.903,120.610,0.044,0.985,0.171
1751276411913,2025-06-30T12.40.11.913,120.620,0.037,0.986,0.173
1751276411923,2025-06-30T12.40.11.923,120.630,0.040,0.988,0.174
1751276411933,2025-06-30T12.40.11.933,120.640,0.052,0.993,0.175
1751276411943,2025-06-30T12.40.11.943,120.650,0.062,0.993,0.177
1751276411953,2025-06-30T12.40.11.953,120.660,0.065,0.996,0.182
1751276411963,2025-06-30T12.40.11.963,120.670,0.065,0.997,0.183
1751276411973,2025-06-30T12.40.11.973,120.680,0.061,0.996,0.192
1751276411983,2025-06-30T12.40.11.983,120.690,0.068,0.993,0.198
1751276411993,2025-06-30T12.40.11.993,120.700,0.069,0.987,0.207
1751276412003,2025-06-30T12.40.12.003,120.710,0.062,0.985,0.205
1751276412013,2025-06-30T12.40.12.013,120.720,0.047,0.978,0.199
1751276412023,2025-06-30T12.40.12.023,120.730,0.015,0.977,0.193
1751276412033,2025-06-30T12.40.12.033,120.740,-0.019,0.979,0.194
1751276412043,2025-06-30T12.40.12.043,120.750,-0.035,0.970,0.206
1751276412053,2025-06-30T12.40.12.053,120.760,-0.041,0.959,0.217
1751276412063,2025-06-30T12.40.12.063,120.770,-0.030,0.956,0.224
1751276412073,2025-06-30T12.40.12.073,120.780,-0.004,0.958,0.223
1751276412083,2025-06-30T12.40.12.083,120.790,0.022,0.959,0.222
1751276412093,2025-06-30T12.40.12.093,120.800,0.033,0.961,0.223
1751276412103,2025-06-30T12.40.12.103,120.810,0.038,0.964,0.231
1751276412113,2025-06-30T12.40.12.113,120.820,0.049,0.964,0.232
1751276412123,2025-06-30T12.40.12.123,120.830,0.064,0.965,0.238
1751276412133,2025-06-30T12.40.12.133,120.840,0.078,0.965,0.240
1751276412143,2025-06-30T12.40.12.143,120.850,0.089,0.961,0.239
1751276412153,2025-06-30T12.40.12.153,120.860,0.102,0.958,0.237
1751276412163,2025-06-30T12.40.12.163,120.870,0.111,0.956,0.240
1751276412173,2025-06-30T12.40.12.173,120.880,0.119,0.958,0.237
1751276412183,2025-06-30T12.40.12.183,120.890,0.126,0.958,0.235
1751276412193,2025-06-30T12.40.12.193,120.900,0.130,0.960,0.229
1751276412203,2025-06-30T12.40.12.203,120.910,0.134,0.963,0.226
1751276412213,2025-06-30T12.40.12.213,120.920,0.139,0.962,0.222
1751276412223,2025-06-30T12.40.12.223,120.930,0.140,0.962,0.222
1751276412233,2025-06-30T12.40.12.233,120.940,0.142,0.961,0.219
1751276412243,2025-06-30T12.40.12.243,120.950,0.141,0.962,0.219
1751276412253,2025-06-30T12.40.12.253,120.960,0.137,0.963,0.218
1751276412263,2025-06-30T12.40.12.263,120.970,0.135,0.962,0.218
1751276412273,2025-06-30T12.40.12.273,120.980,0.133,0.961,0.221
1751276412283,2025-06-30T12.40.12.283,120.990,0.127,0.959,0.222
1751276412293,2025-06-30T12.40.12.293,121.000,0.127,0.956,0.221
1751276412303,2025-06-30T12.40.12.303,121.010,0.120,0.957,0.223
1751276412313,2025-06-30T12.40.12.313,121.020,0.116,0.959,0.224
1751276412323,2025-06-30T12.40.12.323,121.030,0.112,0.964,0.223
1751276412333,2025-06-30T12.40.12.333,121.040,0.109,0.973,0.229
1751276412343,2025-06-30T12.40.12.343,121.050,0.104,0.978,0.234
1751276412353,2025-06-30T12.40.12.353,121.060,0.100,0.976,0.239
1751276412363,2025-06-30T12.40.12.363,121.070,0.094,0.976,0.243
1751276412373,2025-06-30T12.40.12.373,121.080,0.091,0.974,0.241
1751276412383,2025-06-30T12.40.12.383,121.090,0.090,0.970,0.235
1751276412393,2025-06-30T12.40.12.393,121.100,0.085,0.965,0.228
1751276412403,2025-06-30T12.40.12.403,121.110,0.081,0.964,0.225
1751276412413,2025-06-30T12.40.12.413,121.120,0.075,0.960,0.218
1751276412423,2025-06-30T12.40.12.423,121.130,0.069,0.959,0.213
1751276412433,2025-06-30T12.40.12.433,121.140,0.049,0.969,0.210
1751276412443,2025-06-30T12.40.12.443,121.150,0.012,0.979,0.220
1751276412453,2025-06-30T12.40.12.453,121.160,0.037,0.962,0.226
1751276412463,2025-06-30T12.40.12.463,121.170,0.090,0.951,0.236
1751276412473,2025-06-30T12.40.12.473,121.180,0.126,0.952,0.234
1751276412483,2025-06-30T12.40.12.483,121.190,0.157,0.953,0.235
1751276412493,2025-06-30T12.40.12.493,121.200,0.174,0.960,0.250
1751276412503,2025-06-30T12.40.12.503,121.210,0.170,0.963,0.262
1751276412513,2025-06-30T12.40.12.513,121.220,0.166,0.956,0.268
1751276412523,2025-06-30T12.40.12.523,121.230,0.155,0.956,0.274
1751276412533,2025-06-30T12.40.12.533,121.240,0.124,0.959,0.276
1751276412543,2025-06-30T12.40.12.543,121.250,0.104,0.955,0.271
1751276412553,2025-06-30T12.40.12.553,121.260,0.098,0.950,0.265
1751276412563,2025-06-30T12.40.12.563,121.270,0.101,0.949,0.270
1751276412573,2025-06-30T12.40.12.573,121.280,0.111,0.951,0.281
1751276412583,2025-06-30T12.40.12.583,121.290,0.117,0.954,0.281
1751276412593,2025-06-30T12.40.12.593,121.300,0.134,0.956,0.278
1751276412603,2025-06-30T12.40.12.603,121.310,0.147,0.956,0.272
1751276412613,2025-06-30T12.40.12.613,121.320,0.151,0.958,0.272
1751276412623,2025-06-30T12.40.12.623,121.330,0.154,0.960,0.273
1751276412633,2025-06-30T12.40.12.633,121.340,0.159,0.958,0.273
1751276412643,2025-06-30T12.40.12.643,121.350,0.169,0.958,0.274
1751276412653,2025-06-30T12.40.12.653,121.360,0.179,0.958,0.269
1751276412663,2025-06-30T12.40.12.663,121.370,0.185,0.958,0.262
1751276412673,2025-06-30T12.40.12.673,121.380,0.182,0.956,0.255
1751276412683,2025-06-30T12.40.12.683,121.390,0.184,0.953,0.250
1751276412693,2025-06-30T12.40.12.693,121.400,0.182,0.952,0.250
1751276412703,2025-06-30T12.40.12.703,121.410,0.180,0.950,0.248
1751276412713,2025-06-30T12.40.12.713,121.420,0.176,0.949,0.246
1751276412723,2025-06-30T12.40.12.723,121.430,0.172,0.948,0.242
1751276412733,2025-06-30T12.40.12.733,121.440,0.168,0.946,0.242
1751276412743,2025-06-30T12.40.12.743,121.450,0.163,0.947,0.242
1751276412753,2025-06-30T12.40.12.753,121.460,0.154,0.945,0.242
1751276412763,2025-06-30T12.40.12.763,121.470,0.150,0.944,0.241
1751276412773,2025-06-30T12.40.12.773,121.480,0.146,0.944,0.245
1751276412783,2025-06-30T12.40.12.783,121.490,0.141,0.944,0.249
1751276412793,2025-06-30T12.40.12.793,121.500,0.138,0.946,0.251
1751276412803,2025-06-30T12.40.12.803,121.510,0.138,0.948,0.252
1751276412813,2025-06-30T12.40.12.813,121.520,0.134,0.947,0.252
1751276412823,2025-06-30T12.40.12.823,121.530,0.132,0.948,0.252
1751276412833,2025-06-30T12.40.12.833,121.540,0.132,0.952,0.255
1751276412843,2025-06-30T12.40.12.843,121.550,0.130,0.953,0.255
1751276412853,2025-06-30T12.40.12.853,121.560,0.130,0.952,0.257
1751276412863,2025-06-30T12.40.12.863,121.570,0.131,0.951,0.251
1751276412873,2025-06-30T12.40.12.873,121.580,0.127,0.951,0.256
1751276412883,2025-06-30T12.40.12.883,121.590,0.125,0.950,0.251
1751276412893,2025-06-30T12.40.12.893,121.600,0.129,0.949,0.246
1751276412903,2025-06-30T12.40.12.903,121.610,0.124,0.956,0.244
1751276412913,2025-06-30T12.40.12.913,121.620,0.125,0.964,0.237
1751276412923,2025-06-30T12.40.12.923,121.630,0.125,0.968,0.238
1751276412933,2025-06-30T12.40.12.933,121.640,0.121,0.972,0.235
1751276412943,2025-06-30T12.40.12.943,121.650,0.125,0.973,0.234
1751276412953,2025-06-30T12.40.12.953,121.660,0.123,0.972,0.235
1751276412963,2025-06-30T12.40.12.963,121.670,0.121,0.968,0.227
1751276412973,2025-06-30T12.40.12.973,121.680,0.123,0.961,0.223
1751276412983,2025-06-30T12.40.12.983,121.690,0.118,0.962,0.227
1751276412993,2025-06-30T12.40.12.993,121.700,0.119,0.963,0.226
1751276413003,2025-06-30T12.40.13.003,121.710,0.125,0.959,0.228
1751276413013,2025-06-30T12.40.13.013,121.720,0.125,0.957,0.226
1751276413023,2025-06-30T12.40.13.023,121.730,0.119,0.958,0.225
1751276413033,2025-06-30T12.40.13.033,121.740,0.116,0.961,0.226
1751276413043,2025-06-30T12.40.13.043,121.750,0.120,0.962,0.224
1751276413053,2025-06-30T12.40.13.053,121.760,0.116,0.964,0.228
1751276413063,2025-06-30T12.40.13.063,121.770,0.115,0.965,0.227
1751276413073,2025-06-30T12.40.13.073,121.780,0.116,0.966,0.227
1751276413083,2025-06-30T12.40.13.083,121.790,0.117,0.968,0.229
1751276413093,2025-06-30T12.40.13.093,121.800,0.119,0.967,0.231
1751276413103,2025-06-30T12.40.13.103,121.810,0.123,0.966,0.233
1751276413113,2025-06-30T12.40.13.113,121.820,0.125,0.965,0.232
1751276413123,2025-06-30T12.40.13.123,121.830,0.127,0.965,0.236
1751276413133,2025-06-30T12.40.13.133,121.840,0.128,0.965,0.237
1751276413143,2025-06-30T12.40.13.143,121.850,0.135,0.963,0.239
1751276413153,2025-06-30T12.40.13.153,121.860,0.132,0.963,0.249
1751276413163,2025-06-30T12.40.13.163,121.870,0.134,0.961,0.247
1751276413173,2025-06-30T12.40.13.173,121.880,0.135,0.959,0.249
1751276413183,2025-06-30T12.40.13.183,121.890,0.135,0.955,0.250
1751276413193,2025-06-30T12.40.13.193,121.900,0.135,0.959,0.249
1751276413203,2025-06-30T12.40.13.203,121.910,0.136,0.958,0.250
1751276413213,2025-06-30T12.40.13.213,121.920,0.140,0.956,0.254
1751276413223,2025-06-30T12.40.13.223,121.930,0.138,0.956,0.252
1751276413233,2025-06-30T12.40.13.233,121.940,0.139,0.957,0.256
1751276413243,2025-06-30T12.40.13.243,121.950,0.144,0.957,0.258
1751276413253,2025-06-30T12.40.13.253,121.960,0.145,0.956,0.256
1751276413263,2025-06-30T12.40.13.263,121.970,0.144,0.958,0.255
1751276413273,2025-06-30T12.40.13.273,121.980,0.149,0.957,0.255
1751276413283,2025-06-30T12.40.13.283,121.990,0.150,0.955,0.257
1751276413293,2025-06-30T12.40.13.293,122.000,0.150,0.957,0.255
1751276413303,2025-06-30T12.40.13.303,122.010,0.150,0.957,0.255
1751276413313,2025-06-30T12.40.13.313,122.020,0.150,0.958,0.254
1751276413323,2025-06-30T12.40.13.323,122.030,0.150,0.958,0.252
1751276413333,2025-06-30T12.40.13.333,122.040,0.151,0.956,0.253
1751276413343,2025-06-30T12.40.13.343,122.050,0.148,0.951,0.253
1751276413353,2025-06-30T12.40.13.353,122.060,0.147,0.950,0.250
1751276413363,2025-06-30T12.40.13.363,122.070,0.149,0.949,0.249
1751276413373,2025-06-30T12.40.13.373,122.080,0.149,0.945,0.249
1751276413383,2025-06-30T12.40.13.383,122.090,0.148,0.944,0.253
1751276413393,2025-06-30T12.40.13.393,122.100,0.148,0.945,0.255
1751276413403,2025-06-30T12.40.13.403,122.110,0.148,0.945,0.254
1751276413413,2025-06-30T12.40.13.413,122.120,0.150,0.949,0.255
1751276413423,2025-06-30T12.40.13.423,122.130,0.153,0.956,0.254
1751276413433,2025-06-30T12.40.13.433,122.140,0.152,0.957,0.256
1751276413443,2025-06-30T12.40.13.443,122.150,0.152,0.955,0.258
1751276413453,2025-06-30T12.40.13.453,122.160,0.153,0.949,0.258
1751276413463,2025-06-30T12.40.13.463,122.170,0.154,0.948,0.252
1751276413473,2025-06-30T12.40.13.473,122.180,0.148,0.957,0.231
1751276413483,2025-06-30T12.40.13.483,122.190,0.142,0.955,0.204
1751276413493,2025-06-30T12.40.13.493,122.200,0.140,0.940,0.186
1751276413503,2025-06-30T12.40.13.503,122.210,0.152,0.919,0.189
1751276413513,2025-06-30T12.40.13.513,122.220,0.161,0.907,0.189
1751276413523,2025-06-30T12.40.13.523,122.230,0.163,0.905,0.194
1751276413533,2025-06-30T12.40.13.533,122.240,0.163,0.908,0.200
1751276413543,2025-06-30T12.40.13.543,122.250,0.151,0.924,0.217
1751276413553,2025-06-30T12.40.13.553,122.260,0.155,0.934,0.235
1751276413563,2025-06-30T12.40.13.563,122.270,0.166,0.940,0.251
1751276413573,2025-06-30T12.40.13.573,122.280,0.179,0.952,0.271
