epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751275584446,2025-06-30T12.26.24.446,29.390,-9.268,-4.634,57.927
1751275584456,2025-06-30T12.26.24.456,29.400,-9.329,-6.463,58.171
1751275584466,2025-06-30T12.26.24.466,29.410,-8.232,-6.829,58.902
1751275584476,2025-06-30T12.26.24.476,29.420,-6.768,-6.829,57.927
1751275584486,2025-06-30T12.26.24.486,29.430,-4.634,-4.817,57.378
1751275584496,2025-06-30T12.26.24.496,29.440,-2.500,-1.585,58.598
1751275584506,2025-06-30T12.26.24.506,29.450,-0.122,1.402,58.415
1751275584516,2025-06-30T12.26.24.516,29.460,2.683,4.390,57.683
1751275584526,2025-06-30T12.26.24.526,29.470,5.000,5.183,57.805
1751275584536,2025-06-30T12.26.24.536,29.480,6.159,4.024,57.805
1751275584546,2025-06-30T12.26.24.546,29.490,7.378,5.427,56.646
1751275584556,2025-06-30T12.26.24.556,29.500,9.024,9.756,55.305
1751275584566,2025-06-30T12.26.24.566,29.510,9.329,13.110,54.634
1751275584576,2025-06-30T12.26.24.576,29.520,8.415,13.659,54.085
1751275584586,2025-06-30T12.26.24.586,29.530,7.805,12.439,52.012
1751275584596,2025-06-30T12.26.24.596,29.540,8.049,10.854,48.659
1751275584606,2025-06-30T12.26.24.606,29.550,8.354,9.939,45.793
1751275584616,2025-06-30T12.26.24.616,29.560,7.988,9.817,43.963
1751275584626,2025-06-30T12.26.24.626,29.570,7.439,9.268,41.463
1751275584636,2025-06-30T12.26.24.636,29.580,6.829,8.902,38.232
1751275584646,2025-06-30T12.26.24.646,29.590,6.159,8.476,35.183
1751275584656,2025-06-30T12.26.24.656,29.600,5.488,6.402,31.707
1751275584666,2025-06-30T12.26.24.666,29.610,4.573,3.841,27.805
1751275584676,2025-06-30T12.26.24.676,29.620,4.512,1.829,24.146
1751275584686,2025-06-30T12.26.24.686,29.630,4.695,1.402,20.061
1751275584696,2025-06-30T12.26.24.696,29.640,5.366,2.378,14.695
1751275584706,2025-06-30T12.26.24.706,29.650,6.585,4.939,9.878
1751275584716,2025-06-30T12.26.24.716,29.660,7.683,6.585,6.220
1751275584726,2025-06-30T12.26.24.726,29.670,7.561,5.915,2.683
1751275584736,2025-06-30T12.26.24.736,29.680,6.951,4.695,-0.061
1751275584746,2025-06-30T12.26.24.746,29.690,6.098,3.354,-2.561
1751275584756,2025-06-30T12.26.24.756,29.700,4.939,2.073,-5.244
1751275584766,2025-06-30T12.26.24.766,29.710,4.390,1.463,-7.561
1751275584776,2025-06-30T12.26.24.776,29.720,4.451,0.366,-8.659
1751275584786,2025-06-30T12.26.24.786,29.730,4.146,-2.927,-9.573
1751275584796,2025-06-30T12.26.24.796,29.740,3.598,-8.720,-10.915
1751275584806,2025-06-30T12.26.24.806,29.750,2.988,-16.037,-12.500
1751275584816,2025-06-30T12.26.24.816,29.760,1.951,-22.317,-14.451
1751275584826,2025-06-30T12.26.24.826,29.770,1.098,-25.366,-16.585
1751275584836,2025-06-30T12.26.24.836,29.780,0.671,-23.963,-18.780
1751275584846,2025-06-30T12.26.24.846,29.790,1.220,-19.268,-20.854
1751275584856,2025-06-30T12.26.24.856,29.800,2.012,-12.683,-21.524
1751275584866,2025-06-30T12.26.24.866,29.810,1.829,-7.073,-21.098
1751275584876,2025-06-30T12.26.24.876,29.820,0.793,-3.171,-21.159
1751275584886,2025-06-30T12.26.24.886,29.830,-0.183,-0.915,-21.402
1751275584896,2025-06-30T12.26.24.896,29.840,-1.159,-1.768,-21.098
1751275584906,2025-06-30T12.26.24.906,29.850,-2.866,-6.159,-21.341
1751275584916,2025-06-30T12.26.24.916,29.860,-4.268,-13.049,-23.232
1751275584926,2025-06-30T12.26.24.926,29.870,-4.451,-18.902,-25.732
1751275584936,2025-06-30T12.26.24.936,29.880,-4.451,-21.707,-27.622
1751275584946,2025-06-30T12.26.24.946,29.890,-3.963,-20.854,-29.573
1751275584956,2025-06-30T12.26.24.956,29.900,-2.988,-15.854,-32.683
1751275584966,2025-06-30T12.26.24.966,29.910,-1.463,-7.744,-35.549
1751275584976,2025-06-30T12.26.24.976,29.920,0.061,-0.915,-37.317
1751275584986,2025-06-30T12.26.24.986,29.930,0.671,1.463,-38.720
1751275584996,2025-06-30T12.26.24.996,29.940,1.098,0.244,-41.341
1751275585006,2025-06-30T12.26.25.006,29.950,2.012,-2.134,-44.451
1751275585016,2025-06-30T12.26.25.016,29.960,3.902,-3.415,-47.317
1751275585026,2025-06-30T12.26.25.026,29.970,5.976,-2.317,-48.841
1751275585036,2025-06-30T12.26.25.036,29.980,7.500,0.244,-49.329
1751275585046,2025-06-30T12.26.25.046,29.990,7.866,3.354,-49.390
1751275585056,2025-06-30T12.26.25.056,30.000,7.439,5.427,-49.024
1751275585066,2025-06-30T12.26.25.066,30.010,6.951,6.159,-48.780
1751275585076,2025-06-30T12.26.25.076,30.020,6.585,5.122,-48.354
1751275585086,2025-06-30T12.26.25.086,30.030,6.159,2.500,-47.744
1751275585096,2025-06-30T12.26.25.096,30.040,5.976,-1.402,-47.500
1751275585106,2025-06-30T12.26.25.106,30.050,5.305,-6.829,-47.073
1751275585116,2025-06-30T12.26.25.116,30.060,4.085,-12.256,-46.890
1751275585126,2025-06-30T12.26.25.126,30.070,3.354,-15.732,-47.561
1751275585136,2025-06-30T12.26.25.136,30.080,3.780,-16.280,-49.024
1751275585146,2025-06-30T12.26.25.146,30.090,4.817,-15.366,-50.488
1751275585156,2025-06-30T12.26.25.156,30.100,6.037,-14.329,-51.951
1751275585166,2025-06-30T12.26.25.166,30.110,7.927,-12.378,-53.659
1751275585176,2025-06-30T12.26.25.176,30.120,9.878,-9.085,-54.695
1751275585186,2025-06-30T12.26.25.186,30.130,11.220,-4.939,-54.878
1751275585196,2025-06-30T12.26.25.196,30.140,11.341,-1.159,-54.756
1751275585206,2025-06-30T12.26.25.206,30.150,10.793,1.707,-54.085
1751275585216,2025-06-30T12.26.25.216,30.160,10.061,2.073,-52.622
1751275585226,2025-06-30T12.26.25.226,30.170,8.537,0.244,-51.159
1751275585236,2025-06-30T12.26.25.236,30.180,7.439,-2.073,-49.634
1751275585246,2025-06-30T12.26.25.246,30.190,6.890,-3.902,-47.073
1751275585256,2025-06-30T12.26.25.256,30.200,6.341,-5.549,-43.963
1751275585266,2025-06-30T12.26.25.266,30.210,5.427,-7.439,-41.098
1751275585276,2025-06-30T12.26.25.276,30.220,4.207,-9.268,-39.085
1751275585286,2025-06-30T12.26.25.286,30.230,3.171,-9.451,-38.049
1751275585296,2025-06-30T12.26.25.296,30.240,2.866,-7.866,-37.134
1751275585306,2025-06-30T12.26.25.306,30.250,3.293,-5.122,-35.671
1751275585316,2025-06-30T12.26.25.316,30.260,3.841,-2.988,-34.207
1751275585326,2025-06-30T12.26.25.326,30.270,4.268,-1.768,-32.683
1751275585336,2025-06-30T12.26.25.336,30.280,4.512,-1.768,-30.732
1751275585346,2025-06-30T12.26.25.346,30.290,4.573,-2.439,-28.354
1751275585356,2025-06-30T12.26.25.356,30.300,4.390,-2.866,-26.159
1751275585366,2025-06-30T12.26.25.366,30.310,4.207,-1.463,-23.780
1751275585376,2025-06-30T12.26.25.376,30.320,4.451,0.854,-21.585
1751275585386,2025-06-30T12.26.25.386,30.330,4.695,2.561,-19.268
1751275585396,2025-06-30T12.26.25.396,30.340,4.390,2.805,-16.098
1751275585406,2025-06-30T12.26.25.406,30.350,3.963,0.976,-12.744
1751275585416,2025-06-30T12.26.25.416,30.360,2.988,-1.524,-10.793
1751275585426,2025-06-30T12.26.25.426,30.370,1.951,-3.049,-9.451
1751275585436,2025-06-30T12.26.25.436,30.380,1.463,-3.720,-7.805
1751275585446,2025-06-30T12.26.25.446,30.390,0.793,-4.634,-6.159
1751275585456,2025-06-30T12.26.25.456,30.400,0.122,-5.976,-4.695
1751275585466,2025-06-30T12.26.25.466,30.410,-0.305,-6.585,-3.293
1751275585476,2025-06-30T12.26.25.476,30.420,-0.427,-6.768,-1.341
1751275585486,2025-06-30T12.26.25.486,30.430,-0.732,-7.195,0.854
1751275585496,2025-06-30T12.26.25.496,30.440,-1.341,-8.720,3.110
1751275585506,2025-06-30T12.26.25.506,30.450,-2.012,-12.805,5.305
1751275585516,2025-06-30T12.26.25.516,30.460,-2.988,-20.854,8.110
1751275585526,2025-06-30T12.26.25.526,30.470,-4.512,-32.134,10.793
1751275585536,2025-06-30T12.26.25.536,30.480,-5.610,-43.354,12.012
1751275585546,2025-06-30T12.26.25.546,30.490,-6.585,-51.098,13.232
1751275585556,2025-06-30T12.26.25.556,30.500,-7.378,-51.585,14.207
1751275585566,2025-06-30T12.26.25.566,30.510,-6.768,-43.780,14.024
1751275585576,2025-06-30T12.26.25.576,30.520,-5.610,-29.573,14.085
1751275585586,2025-06-30T12.26.25.586,30.530,-4.085,-13.110,15.000
1751275585596,2025-06-30T12.26.25.596,30.540,-2.561,1.341,15.122
1751275585606,2025-06-30T12.26.25.606,30.550,-1.220,10.244,15.183
1751275585616,2025-06-30T12.26.25.616,30.560,-0.488,11.890,16.341
1751275585626,2025-06-30T12.26.25.626,30.570,-0.976,8.354,18.354
1751275585636,2025-06-30T12.26.25.636,30.580,-2.073,2.988,20.549
1751275585646,2025-06-30T12.26.25.646,30.590,-3.171,-0.061,22.317
1751275585656,2025-06-30T12.26.25.656,30.600,-3.476,-0.488,23.354
1751275585666,2025-06-30T12.26.25.666,30.610,-3.720,1.037,24.085
1751275585676,2025-06-30T12.26.25.676,30.620,-3.720,3.537,25.244
1751275585686,2025-06-30T12.26.25.686,30.630,-3.476,5.366,26.098
1751275585696,2025-06-30T12.26.25.696,30.640,-3.232,6.341,27.500
1751275585706,2025-06-30T12.26.25.706,30.650,-3.415,5.671,29.512
1751275585716,2025-06-30T12.26.25.716,30.660,-3.598,2.988,31.524
1751275585726,2025-06-30T12.26.25.726,30.670,-3.780,-2.134,32.805
1751275585736,2025-06-30T12.26.25.736,30.680,-3.841,-8.659,33.537
1751275585746,2025-06-30T12.26.25.746,30.690,-3.963,-15.427,34.207
1751275585756,2025-06-30T12.26.25.756,30.700,-4.085,-21.341,35.000
1751275585766,2025-06-30T12.26.25.766,30.710,-3.963,-23.720,35.427
1751275585776,2025-06-30T12.26.25.776,30.720,-3.598,-20.366,35.244
1751275585786,2025-06-30T12.26.25.786,30.730,-2.256,-11.585,35.244
1751275585796,2025-06-30T12.26.25.796,30.740,-1.037,0.427,36.037
1751275585806,2025-06-30T12.26.25.806,30.750,0.488,11.098,36.524
1751275585816,2025-06-30T12.26.25.816,30.760,1.707,17.561,35.915
1751275585826,2025-06-30T12.26.25.826,30.770,1.463,18.841,36.463
1751275585836,2025-06-30T12.26.25.836,30.780,0.244,14.939,38.354
1751275585846,2025-06-30T12.26.25.846,30.790,-1.402,8.354,39.695
1751275585856,2025-06-30T12.26.25.856,30.800,-2.378,1.951,40.000
1751275585866,2025-06-30T12.26.25.866,30.810,-3.415,-2.256,40.244
1751275585876,2025-06-30T12.26.25.876,30.820,-4.085,-3.780,41.159
1751275585886,2025-06-30T12.26.25.886,30.830,-4.512,-3.049,42.012
1751275585896,2025-06-30T12.26.25.896,30.840,-4.512,-0.366,41.890
1751275585906,2025-06-30T12.26.25.906,30.850,-4.085,2.561,41.098
1751275585916,2025-06-30T12.26.25.916,30.860,-3.659,4.207,40.793
1751275585926,2025-06-30T12.26.25.926,30.870,-3.720,4.024,41.220
1751275585936,2025-06-30T12.26.25.936,30.880,-3.780,3.293,40.488
1751275585946,2025-06-30T12.26.25.946,30.890,-3.537,3.902,38.720
1751275585956,2025-06-30T12.26.25.956,30.900,-3.476,4.390,38.293
1751275585966,2025-06-30T12.26.25.966,30.910,-3.902,3.049,37.988
1751275585976,2025-06-30T12.26.25.976,30.920,-4.146,1.220,37.073
1751275585986,2025-06-30T12.26.25.986,30.930,-4.024,0.854,37.012
1751275585996,2025-06-30T12.26.25.996,30.940,-4.024,0.854,36.829
1751275586006,2025-06-30T12.26.26.006,30.950,-4.207,1.585,36.037
1751275586016,2025-06-30T12.26.26.016,30.960,-4.207,3.598,35.305
1751275586026,2025-06-30T12.26.26.026,30.970,-3.963,6.402,33.902
1751275586036,2025-06-30T12.26.26.036,30.980,-3.598,9.756,32.439
1751275586046,2025-06-30T12.26.26.046,30.990,-3.537,12.195,31.585
1751275586056,2025-06-30T12.26.26.056,31.000,-3.537,12.378,31.341
1751275586066,2025-06-30T12.26.26.066,31.010,-3.841,10.305,31.037
1751275586076,2025-06-30T12.26.26.076,31.020,-4.024,6.341,29.878
1751275586086,2025-06-30T12.26.26.086,31.030,-4.146,1.341,27.195
1751275586096,2025-06-30T12.26.26.096,31.040,-4.085,-2.561,24.024
1751275586106,2025-06-30T12.26.26.106,31.050,-3.293,-3.659,21.524
1751275586116,2025-06-30T12.26.26.116,31.060,-2.134,-1.829,19.268
1751275586126,2025-06-30T12.26.26.126,31.070,-0.976,1.220,16.402
1751275586136,2025-06-30T12.26.26.136,31.080,0.244,4.085,12.988
1751275586146,2025-06-30T12.26.26.146,31.090,0.976,5.366,9.756
1751275586156,2025-06-30T12.26.26.156,31.100,1.341,5.549,7.012
1751275586166,2025-06-30T12.26.26.166,31.110,1.951,4.695,4.512
1751275586176,2025-06-30T12.26.26.176,31.120,2.195,3.354,1.768
1751275586186,2025-06-30T12.26.26.186,31.130,2.500,2.500,-0.915
1751275586196,2025-06-30T12.26.26.196,31.140,2.927,3.354,-3.232
1751275586206,2025-06-30T12.26.26.206,31.150,3.720,5.915,-5.732
1751275586216,2025-06-30T12.26.26.216,31.160,5.122,8.963,-8.963
1751275586226,2025-06-30T12.26.26.226,31.170,6.280,11.280,-11.951
1751275586236,2025-06-30T12.26.26.236,31.180,7.378,12.744,-15.000
1751275586246,2025-06-30T12.26.26.246,31.190,9.085,14.268,-18.415
1751275586256,2025-06-30T12.26.26.256,31.200,11.341,17.439,-21.402
1751275586266,2025-06-30T12.26.26.266,31.210,13.598,22.073,-24.268
1751275586276,2025-06-30T12.26.26.276,31.220,15.244,26.951,-27.500
1751275586286,2025-06-30T12.26.26.286,31.230,16.341,30.732,-29.634
1751275586296,2025-06-30T12.26.26.296,31.240,16.037,31.951,-30.244
1751275586306,2025-06-30T12.26.26.306,31.250,14.390,32.622,-30.671
1751275586316,2025-06-30T12.26.26.316,31.260,12.744,32.866,-31.707
1751275586326,2025-06-30T12.26.26.326,31.270,11.829,31.402,-33.049
1751275586336,2025-06-30T12.26.26.336,31.280,10.305,26.768,-33.598
1751275586346,2025-06-30T12.26.26.346,31.290,8.537,19.878,-33.537
1751275586356,2025-06-30T12.26.26.356,31.300,7.073,13.110,-33.902
1751275586366,2025-06-30T12.26.26.366,31.310,5.976,8.354,-34.329
1751275586376,2025-06-30T12.26.26.376,31.320,5.061,5.976,-34.756
1751275586386,2025-06-30T12.26.26.386,31.330,4.390,4.939,-35.793
1751275586396,2025-06-30T12.26.26.396,31.340,4.207,3.902,-37.378
1751275586406,2025-06-30T12.26.26.406,31.350,4.512,2.927,-39.512
1751275586416,2025-06-30T12.26.26.416,31.360,5.061,2.500,-41.341
1751275586426,2025-06-30T12.26.26.426,31.370,5.732,2.683,-42.012
1751275586436,2025-06-30T12.26.26.436,31.380,6.280,4.024,-42.500
1751275586446,2025-06-30T12.26.26.446,31.390,6.829,6.890,-43.415
1751275586456,2025-06-30T12.26.26.456,31.400,7.622,10.244,-43.841
1751275586466,2025-06-30T12.26.26.466,31.410,8.476,12.134,-44.329
1751275586476,2025-06-30T12.26.26.476,31.420,9.207,12.073,-44.756
1751275586486,2025-06-30T12.26.26.486,31.430,9.207,9.085,-44.817
1751275586496,2025-06-30T12.26.26.496,31.440,9.085,3.354,-45.671
1751275586506,2025-06-30T12.26.26.506,31.450,8.659,-3.537,-46.951
1751275586516,2025-06-30T12.26.26.516,31.460,7.561,-9.146,-47.561
1751275586526,2025-06-30T12.26.26.526,31.470,7.317,-10.610,-47.866
1751275586536,2025-06-30T12.26.26.536,31.480,8.049,-7.439,-48.110
1751275586546,2025-06-30T12.26.26.546,31.490,8.293,-1.220,-47.317
1751275586556,2025-06-30T12.26.26.556,31.500,8.476,4.329,-45.854
1751275586566,2025-06-30T12.26.26.566,31.510,7.988,6.098,-45.488
1751275586576,2025-06-30T12.26.26.576,31.520,6.768,3.902,-46.037
1751275586586,2025-06-30T12.26.26.586,31.530,6.524,0.549,-47.134
1751275586596,2025-06-30T12.26.26.596,31.540,6.585,-1.402,-47.195
1751275586606,2025-06-30T12.26.26.606,31.550,6.768,-0.610,-46.951
1751275586616,2025-06-30T12.26.26.616,31.560,7.805,3.415,-47.744
1751275586626,2025-06-30T12.26.26.626,31.570,8.963,8.476,-47.866
1751275586636,2025-06-30T12.26.26.636,31.580,9.390,10.915,-47.561
1751275586646,2025-06-30T12.26.26.646,31.590,8.110,11.890,-46.829
1751275586656,2025-06-30T12.26.26.656,31.600,7.073,12.500,-45.488
1751275586666,2025-06-30T12.26.26.666,31.610,6.646,11.829,-44.634
1751275586676,2025-06-30T12.26.26.676,31.620,5.610,9.146,-43.720
1751275586686,2025-06-30T12.26.26.686,31.630,4.451,5.915,-42.805
1751275586696,2025-06-30T12.26.26.696,31.640,4.085,3.293,-42.561
1751275586706,2025-06-30T12.26.26.706,31.650,3.780,2.805,-42.134
1751275586716,2025-06-30T12.26.26.716,31.660,4.024,4.451,-41.280
1751275586726,2025-06-30T12.26.26.726,31.670,4.390,7.805,-39.329
1751275586736,2025-06-30T12.26.26.736,31.680,4.573,11.341,-37.073
1751275586746,2025-06-30T12.26.26.746,31.690,4.756,13.780,-35.793
1751275586756,2025-06-30T12.26.26.756,31.700,4.573,14.756,-34.634
1751275586766,2025-06-30T12.26.26.766,31.710,4.512,14.268,-33.537
1751275586776,2025-06-30T12.26.26.776,31.720,4.939,12.561,-32.195
1751275586786,2025-06-30T12.26.26.786,31.730,5.305,10.183,-30.854
1751275586796,2025-06-30T12.26.26.796,31.740,4.878,9.268,-29.512
1751275586806,2025-06-30T12.26.26.806,31.750,4.085,9.451,-26.890
1751275586816,2025-06-30T12.26.26.816,31.760,3.049,9.695,-23.598
1751275586826,2025-06-30T12.26.26.826,31.770,1.341,10.366,-20.488
1751275586836,2025-06-30T12.26.26.836,31.780,0.427,10.732,-17.500
1751275586846,2025-06-30T12.26.26.846,31.790,-0.854,10.183,-13.841
1751275586856,2025-06-30T12.26.26.856,31.800,-2.195,8.293,-9.817
1751275586866,2025-06-30T12.26.26.866,31.810,-3.415,3.963,-6.524
1751275586876,2025-06-30T12.26.26.876,31.820,-4.878,-1.585,-3.659
1751275586886,2025-06-30T12.26.26.886,31.830,-6.037,-6.098,-1.768
1751275586896,2025-06-30T12.26.26.896,31.840,-6.098,-7.378,-0.732
1751275586906,2025-06-30T12.26.26.906,31.850,-5.366,-4.573,0.427
1751275586916,2025-06-30T12.26.26.916,31.860,-4.146,0.061,1.707
1751275586926,2025-06-30T12.26.26.926,31.870,-3.049,4.207,3.110
1751275586936,2025-06-30T12.26.26.936,31.880,-2.500,6.159,4.878
1751275586946,2025-06-30T12.26.26.946,31.890,-2.561,5.976,6.768
1751275586956,2025-06-30T12.26.26.956,31.900,-2.805,4.756,8.902
1751275586966,2025-06-30T12.26.26.966,31.910,-3.049,3.049,11.220
1751275586976,2025-06-30T12.26.26.976,31.920,-3.659,1.037,12.988
1751275586986,2025-06-30T12.26.26.986,31.930,-4.024,-0.427,14.329
1751275586996,2025-06-30T12.26.26.996,31.940,-4.207,-0.854,16.159
1751275587006,2025-06-30T12.26.27.006,31.950,-3.720,-0.366,17.988
1751275587016,2025-06-30T12.26.27.016,31.960,-3.232,1.524,20.000
1751275587026,2025-06-30T12.26.27.026,31.970,-2.378,4.207,21.829
1751275587036,2025-06-30T12.26.27.036,31.980,-1.402,6.037,22.439
1751275587046,2025-06-30T12.26.27.046,31.990,-0.671,6.220,23.902
1751275587056,2025-06-30T12.26.27.056,32.000,-0.549,4.634,26.463
1751275587066,2025-06-30T12.26.27.066,32.010,-1.341,2.439,28.841
1751275587076,2025-06-30T12.26.27.076,32.020,-1.829,1.768,30.732
1751275587086,2025-06-30T12.26.27.086,32.030,-1.890,2.927,32.805
1751275587096,2025-06-30T12.26.27.096,32.040,-1.524,4.329,34.878
1751275587106,2025-06-30T12.26.27.106,32.050,-1.402,6.341,36.707
1751275587116,2025-06-30T12.26.27.116,32.060,-1.098,7.866,37.805
1751275587126,2025-06-30T12.26.27.126,32.070,-1.159,7.561,37.561
1751275587136,2025-06-30T12.26.27.136,32.080,-2.256,5.427,37.622
1751275587146,2025-06-30T12.26.27.146,32.090,-2.927,2.317,38.415
1751275587156,2025-06-30T12.26.27.156,32.100,-3.537,0.976,39.268
1751275587166,2025-06-30T12.26.27.166,32.110,-4.146,2.439,40.183
1751275587176,2025-06-30T12.26.27.176,32.120,-5.244,6.037,40.366
1751275587186,2025-06-30T12.26.27.186,32.130,-5.854,9.146,41.159
1751275587196,2025-06-30T12.26.27.196,32.140,-6.951,9.329,44.085
1751275587206,2025-06-30T12.26.27.206,32.150,-9.085,5.671,47.683
1751275587216,2025-06-30T12.26.27.216,32.160,-11.707,0.427,50.305
1751275587226,2025-06-30T12.26.27.226,32.170,-13.963,-3.537,52.073
1751275587236,2025-06-30T12.26.27.236,32.180,-15.122,-5.061,53.841
1751275587246,2025-06-30T12.26.27.246,32.190,-15.610,-5.427,55.061
1751275587256,2025-06-30T12.26.27.256,32.200,-15.366,-6.159,55.976
1751275587266,2025-06-30T12.26.27.266,32.210,-14.878,-7.683,57.195
1751275587276,2025-06-30T12.26.27.276,32.220,-14.451,-10.183,57.866
1751275587286,2025-06-30T12.26.27.286,32.230,-14.268,-11.707,58.598
1751275587296,2025-06-30T12.26.27.296,32.240,-13.902,-12.195,59.024
1751275587306,2025-06-30T12.26.27.306,32.250,-13.232,-11.951,58.171
1751275587316,2025-06-30T12.26.27.316,32.260,-12.195,-11.585,57.195
1751275587326,2025-06-30T12.26.27.326,32.270,-11.402,-11.890,55.549
1751275587336,2025-06-30T12.26.27.336,32.280,-10.305,-12.195,53.171
1751275587346,2025-06-30T12.26.27.346,32.290,-8.841,-9.146,51.159
1751275587356,2025-06-30T12.26.27.356,32.300,-7.317,-4.756,50.549
1751275587366,2025-06-30T12.26.27.366,32.310,-6.037,0.000,48.537
1751275587376,2025-06-30T12.26.27.376,32.320,-4.756,4.512,45.183
1751275587386,2025-06-30T12.26.27.386,32.330,-4.329,6.402,43.476
1751275587396,2025-06-30T12.26.27.396,32.340,-4.329,5.793,41.890
1751275587406,2025-06-30T12.26.27.406,32.350,-3.963,4.451,39.695
1751275587416,2025-06-30T12.26.27.416,32.360,-3.537,2.988,39.207
1751275587426,2025-06-30T12.26.27.426,32.370,-3.537,0.854,38.598
1751275587436,2025-06-30T12.26.27.436,32.380,-4.695,-1.829,36.951
1751275587446,2025-06-30T12.26.27.446,32.390,-5.549,-2.561,34.939
1751275587456,2025-06-30T12.26.27.456,32.400,-5.549,-1.220,33.232
1751275587466,2025-06-30T12.26.27.466,32.410,-5.610,1.463,31.646
1751275587476,2025-06-30T12.26.27.476,32.420,-5.549,3.780,29.695
1751275587486,2025-06-30T12.26.27.486,32.430,-5.366,5.671,28.171
1751275587496,2025-06-30T12.26.27.496,32.440,-5.671,6.220,26.951
1751275587506,2025-06-30T12.26.27.506,32.450,-6.646,4.268,25.305
1751275587516,2025-06-30T12.26.27.516,32.460,-8.232,1.037,22.927
1751275587526,2025-06-30T12.26.27.526,32.470,-9.390,-1.402,20.305
1751275587536,2025-06-30T12.26.27.536,32.480,-10.183,-1.280,17.927
1751275587546,2025-06-30T12.26.27.546,32.490,-9.512,1.463,15.854
1751275587556,2025-06-30T12.26.27.556,32.500,-8.293,4.268,13.720
1751275587566,2025-06-30T12.26.27.566,32.510,-7.805,5.671,12.012
1751275587576,2025-06-30T12.26.27.576,32.520,-7.683,5.976,9.939
1751275587586,2025-06-30T12.26.27.586,32.530,-7.805,5.427,6.829
1751275587596,2025-06-30T12.26.27.596,32.540,-7.500,4.085,3.476
1751275587606,2025-06-30T12.26.27.606,32.550,-7.378,2.439,1.463
1751275587616,2025-06-30T12.26.27.616,32.560,-7.256,0.183,0.488
1751275587626,2025-06-30T12.26.27.626,32.570,-7.378,-2.378,-0.732
1751275587636,2025-06-30T12.26.27.636,32.580,-7.561,-3.902,-2.378
1751275587646,2025-06-30T12.26.27.646,32.590,-7.500,-5.000,-3.780
1751275587656,2025-06-30T12.26.27.656,32.600,-7.622,-6.463,-4.878
1751275587666,2025-06-30T12.26.27.666,32.610,-7.073,-8.537,-6.402
1751275587676,2025-06-30T12.26.27.676,32.620,-6.646,-10.183,-8.780
1751275587686,2025-06-30T12.26.27.686,32.630,-6.280,-10.732,-11.341
1751275587696,2025-06-30T12.26.27.696,32.640,-5.854,-10.061,-13.598
1751275587706,2025-06-30T12.26.27.706,32.650,-5.061,-8.476,-15.671
1751275587716,2025-06-30T12.26.27.716,32.660,-4.146,-6.768,-18.049
1751275587726,2025-06-30T12.26.27.726,32.670,-2.988,-5.122,-19.939
1751275587736,2025-06-30T12.26.27.736,32.680,-2.134,-4.207,-21.341
1751275587746,2025-06-30T12.26.27.746,32.690,-1.707,-4.268,-22.927
1751275587756,2025-06-30T12.26.27.756,32.700,-1.402,-3.659,-24.817
1751275587766,2025-06-30T12.26.27.766,32.710,-0.671,-3.232,-27.195
1751275587776,2025-06-30T12.26.27.776,32.720,0.244,-3.232,-29.268
1751275587786,2025-06-30T12.26.27.786,32.730,0.976,-3.720,-31.037
1751275587796,2025-06-30T12.26.27.796,32.740,1.829,-4.024,-33.293
1751275587806,2025-06-30T12.26.27.806,32.750,3.110,-3.232,-35.793
1751275587816,2025-06-30T12.26.27.816,32.760,4.451,-1.951,-37.622
1751275587826,2025-06-30T12.26.27.826,32.770,5.549,-0.671,-39.573
1751275587836,2025-06-30T12.26.27.836,32.780,6.646,1.098,-41.707
1751275587846,2025-06-30T12.26.27.846,32.790,7.622,2.256,-43.110
1751275587856,2025-06-30T12.26.27.856,32.800,7.988,1.646,-43.902
1751275587866,2025-06-30T12.26.27.866,32.810,7.744,0.305,-44.329
1751275587876,2025-06-30T12.26.27.876,32.820,7.622,-1.951,-44.207
1751275587886,2025-06-30T12.26.27.886,32.830,7.073,-5.610,-43.963
1751275587896,2025-06-30T12.26.27.896,32.840,6.098,-9.085,-44.024
1751275587906,2025-06-30T12.26.27.906,32.850,5.610,-11.280,-45.183
1751275587916,2025-06-30T12.26.27.916,32.860,6.524,-11.402,-46.829
1751275587926,2025-06-30T12.26.27.926,32.870,7.988,-9.878,-47.500
1751275587936,2025-06-30T12.26.27.936,32.880,9.695,-8.963,-48.354
1751275587946,2025-06-30T12.26.27.946,32.890,10.671,-8.902,-49.512
1751275587956,2025-06-30T12.26.27.956,32.900,11.098,-9.512,-50.976
1751275587966,2025-06-30T12.26.27.966,32.910,11.768,-10.549,-52.927
1751275587976,2025-06-30T12.26.27.976,32.920,11.829,-12.012,-54.634
1751275587986,2025-06-30T12.26.27.986,32.930,11.890,-13.841,-56.220
1751275587996,2025-06-30T12.26.27.996,32.940,12.195,-15.732,-57.683
1751275588006,2025-06-30T12.26.28.006,32.950,12.683,-15.976,-58.780
1751275588016,2025-06-30T12.26.28.016,32.960,13.963,-13.354,-60.244
1751275588026,2025-06-30T12.26.28.026,32.970,15.915,-6.707,-61.463
1751275588036,2025-06-30T12.26.28.036,32.980,17.500,1.890,-60.549
1751275588046,2025-06-30T12.26.28.046,32.990,17.012,9.390,-58.902
1751275588056,2025-06-30T12.26.28.056,33.000,15.854,16.524,-56.585
