epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751274685947,2025-06-30T12.11.25.947,541.404,-4.695,87.439,12.561
1751274685957,2025-06-30T12.11.25.957,541.414,-5.305,84.878,10.915
1751274685967,2025-06-30T12.11.25.967,541.424,-3.293,86.463,8.110
1751274685977,2025-06-30T12.11.25.977,541.434,-0.671,89.695,4.390
1751274685987,2025-06-30T12.11.25.987,541.444,1.951,92.134,3.232
1751274685997,2025-06-30T12.11.25.997,541.454,3.476,91.524,4.268
1751274686007,2025-06-30T12.11.26.007,541.464,4.146,88.537,5.183
1751274686017,2025-06-30T12.11.26.017,541.474,3.476,86.768,6.280
1751274686027,2025-06-30T12.11.26.027,541.484,3.232,89.024,7.439
1751274686037,2025-06-30T12.11.26.037,541.494,4.512,93.659,7.927
1751274686047,2025-06-30T12.11.26.047,541.504,6.707,96.098,7.378
1751274686057,2025-06-30T12.11.26.057,541.514,7.622,89.939,6.890
1751274686067,2025-06-30T12.11.26.067,541.524,5.305,73.049,6.646
1751274686077,2025-06-30T12.11.26.077,541.534,0.915,48.598,6.037
1751274686087,2025-06-30T12.11.26.087,541.544,-3.415,20.427,5.366
1751274686097,2025-06-30T12.11.26.097,541.554,-7.927,-7.683,4.756
1751274686107,2025-06-30T12.11.26.107,541.564,-11.768,-29.634,4.390
1751274686117,2025-06-30T12.11.26.117,541.574,-13.171,-40.793,3.476
1751274686127,2025-06-30T12.11.26.127,541.584,-12.683,-41.402,2.988
1751274686137,2025-06-30T12.11.26.137,541.594,-11.341,-33.415,3.415
1751274686147,2025-06-30T12.11.26.147,541.604,-9.024,-23.293,3.598
1751274686157,2025-06-30T12.11.26.157,541.614,-6.524,-15.854,3.659
1751274686167,2025-06-30T12.11.26.167,541.624,-4.573,-11.463,3.902
1751274686177,2025-06-30T12.11.26.177,541.634,-3.537,-8.537,3.720
1751274686187,2025-06-30T12.11.26.187,541.644,-2.317,-7.134,2.439
1751274686197,2025-06-30T12.11.26.197,541.654,-1.585,-8.354,1.037
1751274686207,2025-06-30T12.11.26.207,541.664,-1.707,-13.415,0.244
1751274686217,2025-06-30T12.11.26.217,541.674,-2.439,-20.549,-0.488
1751274686227,2025-06-30T12.11.26.227,541.684,-3.171,-25.915,-1.159
1751274686237,2025-06-30T12.11.26.237,541.694,-3.232,-29.146,-1.890
1751274686247,2025-06-30T12.11.26.247,541.704,-2.866,-31.707,-2.134
1751274686257,2025-06-30T12.11.26.257,541.714,-2.561,-36.098,-2.012
1751274686267,2025-06-30T12.11.26.267,541.724,-2.683,-44.329,-2.195
1751274686277,2025-06-30T12.11.26.277,541.734,-3.659,-57.744,-2.378
1751274686287,2025-06-30T12.11.26.287,541.744,-5.488,-77.378,-2.256
1751274686297,2025-06-30T12.11.26.297,541.754,-7.500,-103.476,-1.768
1751274686307,2025-06-30T12.11.26.307,541.764,-10.122,-137.378,-0.610
1751274686317,2025-06-30T12.11.26.317,541.774,-13.110,-179.817,0.000
1751274686327,2025-06-30T12.11.26.327,541.784,-16.098,-231.159,-0.488
1751274686337,2025-06-30T12.11.26.337,541.794,-22.500,-284.634,-0.061
1751274686347,2025-06-30T12.11.26.347,541.804,-26.341,-348.902,-1.159
1751274686357,2025-06-30T12.11.26.357,541.814,-33.963,-404.390,-7.866
1751274686367,2025-06-30T12.11.26.367,541.824,-42.622,-439.451,-9.695
1751274686377,2025-06-30T12.11.26.377,541.834,-45.244,-455.671,-9.878
1751274686387,2025-06-30T12.11.26.387,541.844,-45.061,-454.878,-11.463
1751274686397,2025-06-30T12.11.26.397,541.854,-44.817,-439.329,-11.707
1751274686407,2025-06-30T12.11.26.407,541.864,-43.293,-412.012,-11.707
1751274686417,2025-06-30T12.11.26.417,541.874,-40.671,-371.890,-12.744
1751274686427,2025-06-30T12.11.26.427,541.884,-36.829,-323.902,-12.866
1751274686437,2025-06-30T12.11.26.437,541.894,-32.744,-275.915,-12.317
1751274686447,2025-06-30T12.11.26.447,541.904,-28.171,-225.671,-10.915
1751274686457,2025-06-30T12.11.26.457,541.914,-22.073,-172.317,-9.207
1751274686467,2025-06-30T12.11.26.467,541.924,-15.427,-120.000,-7.866
1751274686477,2025-06-30T12.11.26.477,541.934,-9.451,-77.195,-5.976
1751274686487,2025-06-30T12.11.26.487,541.944,-5.915,-51.829,-3.415
1751274686497,2025-06-30T12.11.26.497,541.954,-4.329,-44.268,-0.366
1751274686507,2025-06-30T12.11.26.507,541.964,-3.720,-44.878,2.073
1751274686517,2025-06-30T12.11.26.517,541.974,-3.293,-45.427,3.598
1751274686527,2025-06-30T12.11.26.527,541.984,-2.805,-42.317,4.695
1751274686537,2025-06-30T12.11.26.537,541.994,-1.768,-34.512,5.000
1751274686547,2025-06-30T12.11.26.547,542.004,-0.305,-21.524,5.061
1751274686557,2025-06-30T12.11.26.557,542.014,1.829,-3.780,4.756
1751274686567,2025-06-30T12.11.26.567,542.024,3.293,11.890,3.415
1751274686577,2025-06-30T12.11.26.577,542.034,4.024,21.037,2.134
1751274686587,2025-06-30T12.11.26.587,542.044,4.085,21.159,1.890
1751274686597,2025-06-30T12.11.26.597,542.054,3.476,15.610,1.280
1751274686607,2025-06-30T12.11.26.607,542.064,2.439,6.098,0.427
1751274686617,2025-06-30T12.11.26.617,542.074,0.793,-4.878,0.305
1751274686627,2025-06-30T12.11.26.627,542.084,-0.610,-13.049,0.366
1751274686637,2025-06-30T12.11.26.637,542.094,-1.159,-15.610,-0.427
1751274686647,2025-06-30T12.11.26.647,542.104,-1.159,-12.256,-1.768
1751274686657,2025-06-30T12.11.26.657,542.114,-0.427,-5.366,-2.683
1751274686667,2025-06-30T12.11.26.667,542.124,0.305,2.561,-2.805
1751274686677,2025-06-30T12.11.26.677,542.134,1.341,10.305,-2.561
1751274686687,2025-06-30T12.11.26.687,542.144,2.744,18.659,-2.378
1751274686697,2025-06-30T12.11.26.697,542.154,3.598,25.061,-2.195
1751274686707,2025-06-30T12.11.26.707,542.164,4.024,27.378,-2.012
1751274686717,2025-06-30T12.11.26.717,542.174,3.659,23.537,-1.524
1751274686727,2025-06-30T12.11.26.727,542.184,2.317,15.122,-0.549
1751274686737,2025-06-30T12.11.26.737,542.194,0.915,5.610,0.305
1751274686747,2025-06-30T12.11.26.747,542.204,-0.366,-1.646,0.366
1751274686757,2025-06-30T12.11.26.757,542.214,-1.280,-4.878,0.122
1751274686767,2025-06-30T12.11.26.767,542.224,-1.646,-4.634,-0.061
1751274686777,2025-06-30T12.11.26.777,542.234,-1.585,-1.951,0.000
1751274686787,2025-06-30T12.11.26.787,542.244,-1.037,3.049,-0.183
1751274686797,2025-06-30T12.11.26.797,542.254,-0.427,8.780,-0.488
1751274686807,2025-06-30T12.11.26.807,542.264,0.244,13.780,-0.671
1751274686817,2025-06-30T12.11.26.817,542.274,1.524,18.476,-1.098
1751274686827,2025-06-30T12.11.26.827,542.284,2.073,22.927,-1.646
1751274686837,2025-06-30T12.11.26.837,542.294,1.890,25.793,-1.829
1751274686847,2025-06-30T12.11.26.847,542.304,1.890,27.012,-2.012
1751274686857,2025-06-30T12.11.26.857,542.314,1.951,27.683,-2.256
1751274686867,2025-06-30T12.11.26.867,542.324,1.890,27.988,-2.378
1751274686877,2025-06-30T12.11.26.877,542.334,1.768,27.134,-2.500
1751274686887,2025-06-30T12.11.26.887,542.344,1.707,25.915,-2.561
1751274686897,2025-06-30T12.11.26.897,542.354,2.195,25.549,-2.561
1751274686907,2025-06-30T12.11.26.907,542.364,2.683,27.805,-2.439
1751274686917,2025-06-30T12.11.26.917,542.374,3.537,33.659,-2.134
1751274686927,2025-06-30T12.11.26.927,542.384,4.939,42.988,-1.402
1751274686937,2025-06-30T12.11.26.937,542.394,6.159,55.305,-0.671
1751274686947,2025-06-30T12.11.26.947,542.404,7.500,69.878,-0.244
1751274686957,2025-06-30T12.11.26.957,542.414,9.817,85.427,-0.122
1751274686967,2025-06-30T12.11.26.967,542.424,12.866,104.207,-0.183
1751274686977,2025-06-30T12.11.26.977,542.434,16.646,130.427,-0.061
1751274686987,2025-06-30T12.11.26.987,542.444,19.451,167.744,0.244
1751274686997,2025-06-30T12.11.26.997,542.454,22.927,215.915,0.061
1751274687007,2025-06-30T12.11.27.007,542.464,28.049,278.110,0.183
1751274687017,2025-06-30T12.11.27.017,542.474,35.976,345.000,1.768
1751274687027,2025-06-30T12.11.27.027,542.484,42.683,407.622,3.476
1751274687037,2025-06-30T12.11.27.037,542.494,47.256,456.098,4.939
1751274687047,2025-06-30T12.11.27.047,542.504,48.902,485.305,7.317
1751274687057,2025-06-30T12.11.27.057,542.514,50.854,489.268,10.061
1751274687067,2025-06-30T12.11.27.067,542.524,49.024,470.549,12.927
1751274687077,2025-06-30T12.11.27.077,542.534,46.707,435.305,13.598
1751274687087,2025-06-30T12.11.27.087,542.544,43.110,390.610,13.902
1751274687097,2025-06-30T12.11.27.097,542.554,36.646,337.927,13.049
1751274687107,2025-06-30T12.11.27.107,542.564,28.720,276.951,9.573
1751274687117,2025-06-30T12.11.27.117,542.574,18.415,212.439,7.805
1751274687127,2025-06-30T12.11.27.127,542.584,6.707,159.512,8.476
1751274687137,2025-06-30T12.11.27.137,542.594,0.366,127.256,8.537
1751274687147,2025-06-30T12.11.27.147,542.604,0.793,106.159,8.354
1751274687157,2025-06-30T12.11.27.157,542.614,0.976,87.683,7.988
1751274687167,2025-06-30T12.11.27.167,542.624,0.000,70.183,7.378
1751274687177,2025-06-30T12.11.27.177,542.634,0.427,54.512,5.976
1751274687187,2025-06-30T12.11.27.187,542.644,2.500,40.793,3.659
1751274687197,2025-06-30T12.11.27.197,542.654,3.476,32.134,2.134
1751274687207,2025-06-30T12.11.27.207,542.664,4.634,30.244,0.793
1751274687217,2025-06-30T12.11.27.217,542.674,6.463,31.890,0.732
1751274687227,2025-06-30T12.11.27.227,542.684,6.951,32.439,1.951
1751274687237,2025-06-30T12.11.27.237,542.694,6.524,27.927,3.049
1751274687247,2025-06-30T12.11.27.247,542.704,5.793,18.902,3.780
1751274687257,2025-06-30T12.11.27.257,542.714,4.756,7.500,3.537
1751274687267,2025-06-30T12.11.27.267,542.724,3.293,-3.293,2.927
1751274687277,2025-06-30T12.11.27.277,542.734,1.890,-9.878,2.683
1751274687287,2025-06-30T12.11.27.287,542.744,1.220,-11.341,2.317
1751274687297,2025-06-30T12.11.27.297,542.754,1.159,-10.122,1.768
1751274687307,2025-06-30T12.11.27.307,542.764,0.976,-10.671,1.280
1751274687317,2025-06-30T12.11.27.317,542.774,-0.061,-15.671,1.280
1751274687327,2025-06-30T12.11.27.327,542.784,-1.524,-23.354,1.402
1751274687337,2025-06-30T12.11.27.337,542.794,-2.744,-31.463,1.159
1751274687347,2025-06-30T12.11.27.347,542.804,-3.598,-40.305,0.915
1751274687357,2025-06-30T12.11.27.357,542.814,-4.207,-51.646,0.305
1751274687367,2025-06-30T12.11.27.367,542.824,-5.061,-67.195,-0.549
1751274687377,2025-06-30T12.11.27.377,542.834,-6.402,-86.768,-0.976
1751274687387,2025-06-30T12.11.27.387,542.844,-7.866,-109.451,-1.402
1751274687397,2025-06-30T12.11.27.397,542.854,-9.634,-134.939,-1.707
1751274687407,2025-06-30T12.11.27.407,542.864,-11.829,-162.317,-1.524
1751274687417,2025-06-30T12.11.27.417,542.874,-13.537,-190.610,-1.463
1751274687427,2025-06-30T12.11.27.427,542.884,-16.037,-219.695,-0.305
1751274687437,2025-06-30T12.11.27.437,542.894,-18.293,-255.549,0.976
1751274687447,2025-06-30T12.11.27.447,542.904,-21.951,-293.902,-0.549
1751274687457,2025-06-30T12.11.27.457,542.914,-27.195,-331.463,-1.341
1751274687467,2025-06-30T12.11.27.467,542.924,-30.549,-363.415,-2.073
1751274687477,2025-06-30T12.11.27.477,542.934,-33.780,-381.951,-2.500
1751274687487,2025-06-30T12.11.27.487,542.944,-34.695,-387.073,-2.256
1751274687497,2025-06-30T12.11.27.497,542.954,-33.902,-380.732,-2.134
1751274687507,2025-06-30T12.11.27.507,542.964,-32.988,-363.598,-1.159
1751274687517,2025-06-30T12.11.27.517,542.974,-31.951,-340.366,0.915
1751274687527,2025-06-30T12.11.27.527,542.984,-31.098,-312.988,2.012
1751274687537,2025-06-30T12.11.27.537,542.994,-29.817,-283.841,3.354
1751274687547,2025-06-30T12.11.27.547,543.004,-28.598,-256.890,4.756
1751274687557,2025-06-30T12.11.27.557,543.014,-27.317,-231.890,5.488
1751274687567,2025-06-30T12.11.27.567,543.024,-25.732,-206.037,5.549
1751274687577,2025-06-30T12.11.27.577,543.034,-24.695,-180.488,5.854
1751274687587,2025-06-30T12.11.27.587,543.044,-24.451,-160.976,5.915
1751274687597,2025-06-30T12.11.27.597,543.054,-24.024,-147.927,5.000
1751274687607,2025-06-30T12.11.27.607,543.064,-23.354,-139.329,4.573
1751274687617,2025-06-30T12.11.27.617,543.074,-23.110,-134.024,5.061
1751274687627,2025-06-30T12.11.27.627,543.084,-21.890,-125.549,4.390
1751274687637,2025-06-30T12.11.27.637,543.094,-20.488,-114.695,2.683
1751274687647,2025-06-30T12.11.27.647,543.104,-19.512,-103.049,1.402
1751274687657,2025-06-30T12.11.27.657,543.114,-17.744,-90.976,0.976
1751274687667,2025-06-30T12.11.27.667,543.124,-15.122,-77.927,0.915
1751274687677,2025-06-30T12.11.27.677,543.134,-12.744,-62.927,0.854
1751274687687,2025-06-30T12.11.27.687,543.144,-10.915,-49.085,1.037
1751274687697,2025-06-30T12.11.27.697,543.154,-8.841,-36.585,0.671
1751274687707,2025-06-30T12.11.27.707,543.164,-6.585,-24.756,0.610
1751274687717,2025-06-30T12.11.27.717,543.174,-4.329,-12.378,0.671
1751274687727,2025-06-30T12.11.27.727,543.184,-1.951,-0.061,0.488
1751274687737,2025-06-30T12.11.27.737,543.194,-0.244,10.488,0.610
1751274687747,2025-06-30T12.11.27.747,543.204,1.646,20.244,0.610
1751274687757,2025-06-30T12.11.27.757,543.214,3.110,27.317,0.366
1751274687767,2025-06-30T12.11.27.767,543.224,3.841,30.305,0.122
1751274687777,2025-06-30T12.11.27.777,543.234,3.902,28.354,-0.244
1751274687787,2025-06-30T12.11.27.787,543.244,3.598,22.073,-0.183
1751274687797,2025-06-30T12.11.27.797,543.254,2.378,13.049,-0.061
1751274687807,2025-06-30T12.11.27.807,543.264,1.707,5.183,0.183
1751274687817,2025-06-30T12.11.27.817,543.274,1.220,0.549,0.549
1751274687827,2025-06-30T12.11.27.827,543.284,0.793,-1.341,0.915
1751274687837,2025-06-30T12.11.27.837,543.294,0.671,-1.890,1.280
1751274687847,2025-06-30T12.11.27.847,543.304,0.610,-0.427,1.159
1751274687857,2025-06-30T12.11.27.857,543.314,0.732,1.098,0.671
1751274687867,2025-06-30T12.11.27.867,543.324,0.854,1.524,0.427
1751274687877,2025-06-30T12.11.27.877,543.334,1.159,2.317,0.244
1751274687887,2025-06-30T12.11.27.887,543.344,1.890,5.732,-0.061
1751274687897,2025-06-30T12.11.27.897,543.354,2.378,10.000,-0.305
1751274687907,2025-06-30T12.11.27.907,543.364,2.500,12.683,-0.610
1751274687917,2025-06-30T12.11.27.917,543.374,3.049,14.634,-0.793
1751274687927,2025-06-30T12.11.27.927,543.384,3.659,17.012,-0.854
1751274687937,2025-06-30T12.11.27.937,543.394,3.902,20.305,-0.854
1751274687947,2025-06-30T12.11.27.947,543.404,4.085,23.354,-0.366
1751274687957,2025-06-30T12.11.27.957,543.414,4.329,25.244,0.183
1751274687967,2025-06-30T12.11.27.967,543.424,4.207,25.671,0.366
1751274687977,2025-06-30T12.11.27.977,543.434,4.024,24.939,0.671
1751274687987,2025-06-30T12.11.27.987,543.444,3.720,23.598,0.793
1751274687997,2025-06-30T12.11.27.997,543.454,3.476,23.049,0.610
1751274688007,2025-06-30T12.11.28.007,543.464,3.963,24.817,0.732
1751274688017,2025-06-30T12.11.28.017,543.474,4.695,29.756,0.732
1751274688027,2025-06-30T12.11.28.027,543.484,6.098,38.354,0.000
1751274688037,2025-06-30T12.11.28.037,543.494,8.110,52.073,-0.915
1751274688047,2025-06-30T12.11.28.047,543.504,11.037,73.171,-2.256
1751274688057,2025-06-30T12.11.28.057,543.514,15.366,104.634,-3.415
1751274688067,2025-06-30T12.11.28.067,543.524,19.451,146.402,-4.146
1751274688077,2025-06-30T12.11.28.077,543.534,24.146,193.171,-5.244
1751274688087,2025-06-30T12.11.28.087,543.544,28.415,243.049,-6.707
1751274688097,2025-06-30T12.11.28.097,543.554,32.866,290.610,-7.073
1751274688107,2025-06-30T12.11.28.107,543.564,36.707,333.537,-7.500
1751274688117,2025-06-30T12.11.28.117,543.574,39.512,367.927,-7.561
1751274688127,2025-06-30T12.11.28.127,543.584,40.793,393.232,-6.707
1751274688137,2025-06-30T12.11.28.137,543.594,41.707,402.012,-6.829
1751274688147,2025-06-30T12.11.28.147,543.604,40.854,395.427,-7.622
1751274688157,2025-06-30T12.11.28.157,543.614,39.146,375.183,-7.500
1751274688167,2025-06-30T12.11.28.167,543.624,37.012,343.780,-7.622
1751274688177,2025-06-30T12.11.28.177,543.634,33.902,310.976,-9.329
1751274688187,2025-06-30T12.11.28.187,543.644,34.146,283.354,-12.622
1751274688197,2025-06-30T12.11.28.197,543.654,37.622,254.817,-16.037
1751274688207,2025-06-30T12.11.28.207,543.664,38.049,219.756,-16.646
1751274688217,2025-06-30T12.11.28.217,543.674,34.817,182.805,-16.280
1751274688227,2025-06-30T12.11.28.227,543.684,31.585,147.744,-14.451
1751274688237,2025-06-30T12.11.28.237,543.694,28.354,117.622,-11.829
1751274688247,2025-06-30T12.11.28.247,543.704,23.415,93.293,-9.573
1751274688257,2025-06-30T12.11.28.257,543.714,18.354,77.256,-7.256
1751274688267,2025-06-30T12.11.28.267,543.724,15.915,70.427,-4.390
1751274688277,2025-06-30T12.11.28.277,543.734,15.183,69.390,-1.890
1751274688287,2025-06-30T12.11.28.287,543.744,14.573,68.476,0.244
1751274688297,2025-06-30T12.11.28.297,543.754,13.293,66.037,1.829
1751274688307,2025-06-30T12.11.28.307,543.764,12.012,62.683,2.378
1751274688317,2025-06-30T12.11.28.317,543.774,10.976,59.329,2.622
1751274688327,2025-06-30T12.11.28.327,543.784,9.939,55.488,2.134
1751274688337,2025-06-30T12.11.28.337,543.794,8.476,50.122,1.951
1751274688347,2025-06-30T12.11.28.347,543.804,6.646,44.634,1.829
1751274688357,2025-06-30T12.11.28.357,543.814,5.854,39.207,0.915
1751274688367,2025-06-30T12.11.28.367,543.824,4.939,31.951,0.793
1751274688377,2025-06-30T12.11.28.377,543.834,3.232,21.890,0.915
1751274688387,2025-06-30T12.11.28.387,543.844,0.732,10.427,1.159
1751274688397,2025-06-30T12.11.28.397,543.854,-1.768,0.854,1.220
1751274688407,2025-06-30T12.11.28.407,543.864,-3.354,-4.634,0.732
1751274688417,2025-06-30T12.11.28.417,543.874,-3.049,-6.707,-0.183
1751274688427,2025-06-30T12.11.28.427,543.884,-2.256,-8.171,-0.793
1751274688437,2025-06-30T12.11.28.437,543.894,-2.561,-10.427,-1.037
1751274688447,2025-06-30T12.11.28.447,543.904,-3.476,-13.110,-0.976
1751274688457,2025-06-30T12.11.28.457,543.914,-4.146,-14.329,-0.732
1751274688467,2025-06-30T12.11.28.467,543.924,-4.268,-13.598,-0.671
1751274688477,2025-06-30T12.11.28.477,543.934,-4.024,-10.976,-0.305
1751274688487,2025-06-30T12.11.28.487,543.944,-3.232,-7.866,0.061
1751274688497,2025-06-30T12.11.28.497,543.954,-2.927,-7.195,0.488
1751274688507,2025-06-30T12.11.28.507,543.964,-3.537,-10.244,0.671
1751274688517,2025-06-30T12.11.28.517,543.974,-4.451,-15.549,0.793
1751274688527,2025-06-30T12.11.28.527,543.984,-5.061,-21.037,0.793
1751274688537,2025-06-30T12.11.28.537,543.994,-5.610,-26.402,0.854
1751274688547,2025-06-30T12.11.28.547,544.004,-6.341,-32.256,1.280
1751274688557,2025-06-30T12.11.28.557,544.014,-7.256,-37.012,0.915
1751274688567,2025-06-30T12.11.28.567,544.024,-6.768,-41.098,0.427
1751274688577,2025-06-30T12.11.28.577,544.034,-6.098,-46.707,0.427
1751274688587,2025-06-30T12.11.28.587,544.044,-5.366,-57.622,0.854
1751274688597,2025-06-30T12.11.28.597,544.054,-5.244,-75.366,1.341
1751274688607,2025-06-30T12.11.28.607,544.064,-6.220,-98.415,2.073
1751274688617,2025-06-30T12.11.28.617,544.074,-7.500,-126.890,2.988
1751274688627,2025-06-30T12.11.28.627,544.084,-9.695,-155.854,2.317
1751274688637,2025-06-30T12.11.28.637,544.094,-10.488,-182.134,0.854
1751274688647,2025-06-30T12.11.28.647,544.104,-11.098,-207.134,1.524
1751274688657,2025-06-30T12.11.28.657,544.114,-13.110,-231.524,-1.341
1751274688667,2025-06-30T12.11.28.667,544.124,-13.963,-253.293,-4.207
1751274688677,2025-06-30T12.11.28.677,544.134,-15.610,-272.378,-4.756
1751274688687,2025-06-30T12.11.28.687,544.144,-19.329,-287.256,-5.183
1751274688697,2025-06-30T12.11.28.697,544.154,-22.561,-297.988,-4.512
1751274688707,2025-06-30T12.11.28.707,544.164,-25.122,-305.671,-2.622
1751274688717,2025-06-30T12.11.28.717,544.174,-28.598,-307.561,-0.366
1751274688727,2025-06-30T12.11.28.727,544.184,-30.488,-303.537,3.232
1751274688737,2025-06-30T12.11.28.737,544.194,-30.915,-297.134,7.256
1751274688747,2025-06-30T12.11.28.747,544.204,-32.256,-287.195,10.671
1751274688757,2025-06-30T12.11.28.757,544.214,-32.622,-272.927,13.720
1751274688767,2025-06-30T12.11.28.767,544.224,-31.951,-253.598,15.549
1751274688777,2025-06-30T12.11.28.777,544.234,-30.305,-228.841,15.854
1751274688787,2025-06-30T12.11.28.787,544.244,-27.378,-199.207,15.610
1751274688797,2025-06-30T12.11.28.797,544.254,-24.634,-174.512,15.183
1751274688807,2025-06-30T12.11.28.807,544.264,-23.476,-163.049,14.817
1751274688817,2025-06-30T12.11.28.817,544.274,-23.720,-168.232,14.634
1751274688827,2025-06-30T12.11.28.827,544.284,-25.366,-184.573,15.183
1751274688837,2025-06-30T12.11.28.837,544.294,-26.341,-196.585,15.305
1751274688847,2025-06-30T12.11.28.847,544.304,-25.488,-192.866,15.061
1751274688857,2025-06-30T12.11.28.857,544.314,-23.293,-170.610,14.390
1751274688867,2025-06-30T12.11.28.867,544.324,-20.244,-136.159,13.171
1751274688877,2025-06-30T12.11.28.877,544.334,-17.073,-100.854,11.951
1751274688887,2025-06-30T12.11.28.887,544.344,-15.305,-76.402,10.854
1751274688897,2025-06-30T12.11.28.897,544.354,-15.366,-68.537,10.244
1751274688907,2025-06-30T12.11.28.907,544.364,-15.122,-71.585,9.939
1751274688917,2025-06-30T12.11.28.917,544.374,-14.878,-77.927,9.817
1751274688927,2025-06-30T12.11.28.927,544.384,-14.573,-81.341,11.098
1751274688937,2025-06-30T12.11.28.937,544.394,-13.902,-78.841,11.951
1751274688947,2025-06-30T12.11.28.947,544.404,-13.415,-73.110,12.012
1751274688957,2025-06-30T12.11.28.957,544.414,-13.110,-68.049,11.890
1751274688967,2025-06-30T12.11.28.967,544.424,-12.378,-64.024,11.341
1751274688977,2025-06-30T12.11.28.977,544.434,-11.220,-58.415,10.000
1751274688987,2025-06-30T12.11.28.987,544.444,-10.366,-50.976,8.780
1751274688997,2025-06-30T12.11.28.997,544.454,-9.146,-41.402,7.927
1751274689007,2025-06-30T12.11.29.007,544.464,-7.256,-29.573,7.439
1751274689017,2025-06-30T12.11.29.017,544.474,-4.695,-14.268,7.012
1751274689027,2025-06-30T12.11.29.027,544.484,-1.768,2.866,6.280
1751274689037,2025-06-30T12.11.29.037,544.494,0.671,19.207,5.549
1751274689047,2025-06-30T12.11.29.047,544.504,4.024,34.756,4.817
1751274689057,2025-06-30T12.11.29.057,544.514,5.976,44.390,3.841
1751274689067,2025-06-30T12.11.29.067,544.524,6.524,45.122,3.598
1751274689077,2025-06-30T12.11.29.077,544.534,6.707,37.500,3.537
1751274689087,2025-06-30T12.11.29.087,544.544,5.427,24.329,3.659
1751274689097,2025-06-30T12.11.29.097,544.554,4.268,12.500,3.598
1751274689107,2025-06-30T12.11.29.107,544.564,3.841,6.220,3.293
1751274689117,2025-06-30T12.11.29.117,544.574,3.963,7.195,2.500
1751274689127,2025-06-30T12.11.29.127,544.584,4.573,14.390,1.585
1751274689137,2025-06-30T12.11.29.137,544.594,5.671,24.573,1.098
1751274689147,2025-06-30T12.11.29.147,544.604,6.707,32.927,0.183
1751274689157,2025-06-30T12.11.29.157,544.614,7.683,36.768,-0.976
1751274689167,2025-06-30T12.11.29.167,544.624,8.537,36.646,-1.463
1751274689177,2025-06-30T12.11.29.177,544.634,9.207,35.549,-1.341
1751274689187,2025-06-30T12.11.29.187,544.644,9.939,37.073,-1.341
1751274689197,2025-06-30T12.11.29.197,544.654,10.976,41.646,-1.341
1751274689207,2025-06-30T12.11.29.207,544.664,11.707,47.988,-0.793
1751274689217,2025-06-30T12.11.29.217,544.674,13.232,57.317,-0.488
1751274689227,2025-06-30T12.11.29.227,544.684,15.732,71.341,-0.732
1751274689237,2025-06-30T12.11.29.237,544.694,19.268,92.317,-1.402
1751274689247,2025-06-30T12.11.29.247,544.704,24.024,122.622,-2.439
1751274689257,2025-06-30T12.11.29.257,544.714,30.488,163.841,-3.720
1751274689267,2025-06-30T12.11.29.267,544.724,37.073,215.305,-5.366
1751274689277,2025-06-30T12.11.29.277,544.734,43.598,275.610,-7.134
1751274689287,2025-06-30T12.11.29.287,544.744,50.854,340.366,-8.963
1751274689297,2025-06-30T12.11.29.297,544.754,57.378,402.195,-10.305
1751274689307,2025-06-30T12.11.29.307,544.764,61.768,454.573,-10.061
1751274689317,2025-06-30T12.11.29.317,544.774,64.085,487.805,-7.927
1751274689327,2025-06-30T12.11.29.327,544.784,62.683,498.720,-4.634
1751274689337,2025-06-30T12.11.29.337,544.794,58.841,483.659,-1.951
1751274689347,2025-06-30T12.11.29.347,544.804,50.732,447.744,-1.159
1751274689357,2025-06-30T12.11.29.357,544.814,42.317,401.341,-0.488
1751274689367,2025-06-30T12.11.29.367,544.824,38.598,352.805,-1.037
1751274689377,2025-06-30T12.11.29.377,544.834,35.061,306.768,-2.866
1751274689387,2025-06-30T12.11.29.387,544.844,31.341,261.707,-2.683
1751274689397,2025-06-30T12.11.29.397,544.854,27.988,207.866,-1.951
1751274689407,2025-06-30T12.11.29.407,544.864,20.366,158.537,-0.122
1751274689417,2025-06-30T12.11.29.417,544.874,12.744,120.976,2.378
1751274689427,2025-06-30T12.11.29.427,544.884,10.000,96.707,3.598
1751274689437,2025-06-30T12.11.29.437,544.894,8.537,81.402,4.268
1751274689447,2025-06-30T12.11.29.447,544.904,7.256,71.768,4.024
1751274689457,2025-06-30T12.11.29.457,544.914,7.561,64.146,4.817
1751274689467,2025-06-30T12.11.29.467,544.924,7.988,56.341,5.549
1751274689477,2025-06-30T12.11.29.477,544.934,7.561,47.744,5.183
1751274689487,2025-06-30T12.11.29.487,544.944,5.732,38.232,4.939
1751274689497,2025-06-30T12.11.29.497,544.954,3.598,30.244,5.122
1751274689507,2025-06-30T12.11.29.507,544.964,2.439,22.256,4.634
1751274689517,2025-06-30T12.11.29.517,544.974,0.793,12.805,4.024
1751274689527,2025-06-30T12.11.29.527,544.984,-0.976,3.841,3.293
1751274689537,2025-06-30T12.11.29.537,544.994,-1.951,-3.293,2.439
1751274689547,2025-06-30T12.11.29.547,545.004,-2.622,-8.049,1.220
1751274689557,2025-06-30T12.11.29.557,545.014,-2.622,-10.366,0.366
1751274689567,2025-06-30T12.11.29.567,545.024,-2.683,-11.768,0.000
