epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751274152066,2025-06-30T12.02.32.066,7.548,0.225,0.606,0.641
1751274152072,2025-06-30T12.02.32.072,7.554,0.232,0.601,0.639
1751274152077,2025-06-30T12.02.32.077,7.559,0.240,0.596,0.632
1751274152081,2025-06-30T12.02.32.081,7.563,0.244,0.596,0.627
1751274152087,2025-06-30T12.02.32.087,7.569,0.250,0.595,0.626
1751274152091,2025-06-30T12.02.32.091,7.573,0.262,0.593,0.628
1751274152097,2025-06-30T12.02.32.097,7.579,0.275,0.595,0.628
1751274152101,2025-06-30T12.02.32.101,7.583,0.287,0.595,0.625
1751274152106,2025-06-30T12.02.32.106,7.588,0.296,0.593,0.635
1751274152112,2025-06-30T12.02.32.112,7.594,0.310,0.596,0.634
1751274152116,2025-06-30T12.02.32.116,7.598,0.316,0.600,0.640
1751274152122,2025-06-30T12.02.32.122,7.604,0.323,0.601,0.639
1751274152126,2025-06-30T12.02.32.126,7.608,0.333,0.604,0.643
1751274152131,2025-06-30T12.02.32.131,7.613,0.336,0.604,0.648
1751274152137,2025-06-30T12.02.32.137,7.619,0.340,0.603,0.651
1751274152141,2025-06-30T12.02.32.141,7.623,0.342,0.605,0.654
1751274152147,2025-06-30T12.02.32.147,7.629,0.344,0.607,0.657
1751274152151,2025-06-30T12.02.32.151,7.633,0.345,0.606,0.655
1751274152156,2025-06-30T12.02.32.156,7.638,0.345,0.604,0.652
1751274152162,2025-06-30T12.02.32.162,7.644,0.344,0.608,0.649
1751274152166,2025-06-30T12.02.32.166,7.648,0.348,0.611,0.650
1751274152170,2025-06-30T12.02.32.170,7.652,0.350,0.613,0.649
1751274152176,2025-06-30T12.02.32.176,7.658,0.348,0.612,0.648
1751274152181,2025-06-30T12.02.32.181,7.663,0.343,0.612,0.650
1751274152186,2025-06-30T12.02.32.186,7.668,0.330,0.612,0.646
1751274152191,2025-06-30T12.02.32.191,7.673,0.319,0.614,0.647
1751274152195,2025-06-30T12.02.32.195,7.677,0.307,0.614,0.649
1751274152201,2025-06-30T12.02.32.201,7.683,0.302,0.611,0.649
1751274152205,2025-06-30T12.02.32.205,7.687,0.303,0.608,0.648
1751274152211,2025-06-30T12.02.32.211,7.693,0.298,0.607,0.646
1751274152216,2025-06-30T12.02.32.216,7.698,0.294,0.609,0.646
1751274152220,2025-06-30T12.02.32.220,7.702,0.292,0.607,0.649
1751274152226,2025-06-30T12.02.32.226,7.708,0.287,0.603,0.645
1751274152230,2025-06-30T12.02.32.230,7.712,0.284,0.604,0.643
1751274152236,2025-06-30T12.02.32.236,7.718,0.276,0.604,0.649
1751274152241,2025-06-30T12.02.32.241,7.723,0.271,0.602,0.651
1751274152245,2025-06-30T12.02.32.245,7.727,0.269,0.604,0.650
1751274152251,2025-06-30T12.02.32.251,7.733,0.265,0.606,0.656
1751274152255,2025-06-30T12.02.32.255,7.737,0.260,0.605,0.657
1751274152261,2025-06-30T12.02.32.261,7.743,0.258,0.606,0.661
1751274152266,2025-06-30T12.02.32.266,7.748,0.255,0.605,0.665
1751274152270,2025-06-30T12.02.32.270,7.752,0.255,0.608,0.671
1751274152276,2025-06-30T12.02.32.276,7.758,0.255,0.609,0.674
1751274152280,2025-06-30T12.02.32.280,7.762,0.251,0.614,0.681
1751274152286,2025-06-30T12.02.32.286,7.768,0.253,0.613,0.686
1751274152290,2025-06-30T12.02.32.290,7.772,0.257,0.619,0.692
1751274152295,2025-06-30T12.02.32.295,7.777,0.255,0.619,0.701
1751274152301,2025-06-30T12.02.32.301,7.783,0.256,0.618,0.706
1751274152305,2025-06-30T12.02.32.305,7.787,0.254,0.620,0.711
1751274152311,2025-06-30T12.02.32.311,7.793,0.251,0.620,0.720
1751274152315,2025-06-30T12.02.32.315,7.797,0.251,0.618,0.722
1751274152320,2025-06-30T12.02.32.320,7.802,0.255,0.622,0.730
1751274152326,2025-06-30T12.02.32.326,7.808,0.256,0.623,0.735
1751274152330,2025-06-30T12.02.32.330,7.812,0.257,0.622,0.738
1751274152336,2025-06-30T12.02.32.336,7.818,0.251,0.625,0.739
1751274152340,2025-06-30T12.02.32.340,7.822,0.249,0.625,0.743
1751274152345,2025-06-30T12.02.32.345,7.827,0.245,0.623,0.750
1751274152351,2025-06-30T12.02.32.351,7.833,0.237,0.623,0.746
1751274152355,2025-06-30T12.02.32.355,7.837,0.234,0.619,0.745
1751274152359,2025-06-30T12.02.32.359,7.841,0.229,0.621,0.745
1751274152365,2025-06-30T12.02.32.365,7.847,0.221,0.624,0.749
1751274152370,2025-06-30T12.02.32.370,7.852,0.218,0.619,0.748
1751274152375,2025-06-30T12.02.32.375,7.857,0.211,0.621,0.750
1751274152380,2025-06-30T12.02.32.380,7.862,0.204,0.620,0.752
1751274152384,2025-06-30T12.02.32.384,7.866,0.201,0.621,0.753
1751274152390,2025-06-30T12.02.32.390,7.872,0.195,0.621,0.753
1751274152394,2025-06-30T12.02.32.394,7.876,0.192,0.618,0.749
1751274152400,2025-06-30T12.02.32.400,7.882,0.192,0.620,0.750
1751274152405,2025-06-30T12.02.32.405,7.887,0.186,0.621,0.753
1751274152409,2025-06-30T12.02.32.409,7.891,0.182,0.625,0.757
1751274152415,2025-06-30T12.02.32.415,7.897,0.177,0.624,0.749
1751274152419,2025-06-30T12.02.32.419,7.901,0.168,0.626,0.749
1751274152425,2025-06-30T12.02.32.425,7.907,0.167,0.629,0.749
1751274152430,2025-06-30T12.02.32.430,7.912,0.163,0.634,0.752
1751274152434,2025-06-30T12.02.32.434,7.916,0.162,0.635,0.749
1751274152440,2025-06-30T12.02.32.440,7.922,0.157,0.643,0.751
1751274152444,2025-06-30T12.02.32.444,7.926,0.155,0.650,0.752
1751274152450,2025-06-30T12.02.32.450,7.932,0.154,0.650,0.752
1751274152455,2025-06-30T12.02.32.455,7.937,0.153,0.656,0.754
1751274152459,2025-06-30T12.02.32.459,7.941,0.150,0.661,0.760
1751274152465,2025-06-30T12.02.32.465,7.947,0.156,0.663,0.758
1751274152469,2025-06-30T12.02.32.469,7.951,0.155,0.669,0.756
1751274152475,2025-06-30T12.02.32.475,7.957,0.151,0.673,0.758
1751274152479,2025-06-30T12.02.32.479,7.961,0.147,0.677,0.759
1751274152484,2025-06-30T12.02.32.484,7.966,0.146,0.681,0.756
1751274152490,2025-06-30T12.02.32.490,7.972,0.143,0.682,0.760
1751274152494,2025-06-30T12.02.32.494,7.976,0.147,0.685,0.763
1751274152500,2025-06-30T12.02.32.500,7.982,0.155,0.688,0.766
1751274152504,2025-06-30T12.02.32.504,7.986,0.158,0.695,0.766
1751274152509,2025-06-30T12.02.32.509,7.991,0.156,0.700,0.765
1751274152515,2025-06-30T12.02.32.515,7.997,0.158,0.703,0.768
1751274152519,2025-06-30T12.02.32.519,8.001,0.159,0.708,0.769
1751274152523,2025-06-30T12.02.32.523,8.005,0.159,0.711,0.768
1751274152529,2025-06-30T12.02.32.529,8.011,0.158,0.717,0.765
1751274152534,2025-06-30T12.02.32.534,8.016,0.162,0.721,0.762
1751274152539,2025-06-30T12.02.32.539,8.021,0.160,0.725,0.758
1751274152544,2025-06-30T12.02.32.544,8.026,0.154,0.730,0.759
1751274152548,2025-06-30T12.02.32.548,8.030,0.153,0.729,0.749
1751274152554,2025-06-30T12.02.32.554,8.036,0.152,0.732,0.752
1751274152559,2025-06-30T12.02.32.559,8.041,0.156,0.738,0.756
1751274152564,2025-06-30T12.02.32.564,8.046,0.160,0.744,0.751
1751274152569,2025-06-30T12.02.32.569,8.051,0.164,0.749,0.755
1751274152573,2025-06-30T12.02.32.573,8.055,0.164,0.754,0.752
1751274152579,2025-06-30T12.02.32.579,8.061,0.159,0.760,0.747
1751274152583,2025-06-30T12.02.32.583,8.065,0.161,0.762,0.739
1751274152589,2025-06-30T12.02.32.589,8.071,0.158,0.765,0.740
1751274152594,2025-06-30T12.02.32.594,8.076,0.157,0.765,0.741
1751274152598,2025-06-30T12.02.32.598,8.080,0.162,0.766,0.733
1751274152604,2025-06-30T12.02.32.604,8.086,0.164,0.773,0.728
1751274152608,2025-06-30T12.02.32.608,8.090,0.161,0.775,0.723
1751274152614,2025-06-30T12.02.32.614,8.096,0.163,0.776,0.720
1751274152619,2025-06-30T12.02.32.619,8.101,0.160,0.783,0.720
1751274152623,2025-06-30T12.02.32.623,8.105,0.160,0.783,0.719
1751274152629,2025-06-30T12.02.32.629,8.111,0.163,0.779,0.717
1751274152633,2025-06-30T12.02.32.633,8.115,0.156,0.774,0.720
1751274152639,2025-06-30T12.02.32.639,8.121,0.155,0.778,0.715
1751274152643,2025-06-30T12.02.32.643,8.125,0.155,0.779,0.719
1751274152648,2025-06-30T12.02.32.648,8.130,0.154,0.774,0.720
1751274152654,2025-06-30T12.02.32.654,8.136,0.150,0.771,0.719
1751274152658,2025-06-30T12.02.32.658,8.140,0.146,0.768,0.719
1751274152664,2025-06-30T12.02.32.664,8.146,0.146,0.764,0.720
1751274152668,2025-06-30T12.02.32.668,8.150,0.137,0.759,0.712
1751274152673,2025-06-30T12.02.32.673,8.155,0.135,0.753,0.709
1751274152679,2025-06-30T12.02.32.679,8.161,0.131,0.746,0.715
1751274152683,2025-06-30T12.02.32.683,8.165,0.128,0.745,0.715
1751274152689,2025-06-30T12.02.32.689,8.171,0.121,0.737,0.712
1751274152693,2025-06-30T12.02.32.693,8.175,0.117,0.731,0.708
1751274152698,2025-06-30T12.02.32.698,8.180,0.113,0.732,0.705
1751274152704,2025-06-30T12.02.32.704,8.186,0.108,0.725,0.704
1751274152708,2025-06-30T12.02.32.708,8.190,0.108,0.718,0.704
1751274152714,2025-06-30T12.02.32.714,8.196,0.105,0.713,0.708
1751274152718,2025-06-30T12.02.32.718,8.200,0.103,0.710,0.710
1751274152723,2025-06-30T12.02.32.723,8.205,0.103,0.705,0.707
1751274152728,2025-06-30T12.02.32.728,8.210,0.097,0.696,0.705
1751274152733,2025-06-30T12.02.32.733,8.215,0.090,0.687,0.706
1751274152737,2025-06-30T12.02.32.737,8.219,0.084,0.683,0.706
1751274152743,2025-06-30T12.02.32.743,8.225,0.084,0.678,0.707
1751274152747,2025-06-30T12.02.32.747,8.229,0.081,0.673,0.705
1751274152753,2025-06-30T12.02.32.753,8.235,0.076,0.667,0.702
1751274152758,2025-06-30T12.02.32.758,8.240,0.073,0.663,0.700
1751274152762,2025-06-30T12.02.32.762,8.244,0.070,0.658,0.701
1751274152768,2025-06-30T12.02.32.768,8.250,0.068,0.650,0.703
1751274152772,2025-06-30T12.02.32.772,8.254,0.064,0.646,0.701
1751274152778,2025-06-30T12.02.32.778,8.260,0.062,0.640,0.698
1751274152783,2025-06-30T12.02.32.783,8.265,0.056,0.633,0.695
1751274152787,2025-06-30T12.02.32.787,8.269,0.057,0.628,0.696
1751274152793,2025-06-30T12.02.32.793,8.275,0.049,0.622,0.691
1751274152797,2025-06-30T12.02.32.797,8.279,0.045,0.617,0.698
1751274152803,2025-06-30T12.02.32.803,8.285,0.040,0.616,0.697
1751274152808,2025-06-30T12.02.32.808,8.290,0.040,0.609,0.700
1751274152812,2025-06-30T12.02.32.812,8.294,0.040,0.604,0.706
1751274152818,2025-06-30T12.02.32.818,8.300,0.041,0.599,0.708
1751274152822,2025-06-30T12.02.32.822,8.304,0.042,0.598,0.708
1751274152828,2025-06-30T12.02.32.828,8.310,0.046,0.591,0.715
1751274152832,2025-06-30T12.02.32.832,8.314,0.047,0.590,0.718
1751274152837,2025-06-30T12.02.32.837,8.319,0.043,0.587,0.722
1751274152843,2025-06-30T12.02.32.843,8.325,0.046,0.580,0.720
1751274152847,2025-06-30T12.02.32.847,8.329,0.050,0.576,0.727
1751274152853,2025-06-30T12.02.32.853,8.335,0.049,0.563,0.729
1751274152857,2025-06-30T12.02.32.857,8.339,0.053,0.563,0.728
1751274152862,2025-06-30T12.02.32.862,8.344,0.055,0.561,0.726
1751274152868,2025-06-30T12.02.32.868,8.350,0.061,0.556,0.724
1751274152872,2025-06-30T12.02.32.872,8.354,0.063,0.555,0.722
1751274152878,2025-06-30T12.02.32.878,8.360,0.067,0.552,0.716
1751274152882,2025-06-30T12.02.32.882,8.364,0.070,0.551,0.705
1751274152887,2025-06-30T12.02.32.887,8.369,0.071,0.550,0.702
1751274152893,2025-06-30T12.02.32.893,8.375,0.074,0.548,0.698
1751274152897,2025-06-30T12.02.32.897,8.379,0.078,0.545,0.692
1751274152903,2025-06-30T12.02.32.903,8.385,0.079,0.546,0.693
1751274152907,2025-06-30T12.02.32.907,8.389,0.083,0.547,0.688
1751274152912,2025-06-30T12.02.32.912,8.394,0.089,0.543,0.689
1751274152917,2025-06-30T12.02.32.917,8.399,0.100,0.547,0.693
1751274152922,2025-06-30T12.02.32.922,8.404,0.105,0.554,0.691
1751274152926,2025-06-30T12.02.32.926,8.408,0.112,0.559,0.688
1751274152932,2025-06-30T12.02.32.932,8.414,0.119,0.564,0.698
1751274152936,2025-06-30T12.02.32.936,8.418,0.126,0.570,0.700
1751274152942,2025-06-30T12.02.32.942,8.424,0.132,0.578,0.704
1751274152947,2025-06-30T12.02.32.947,8.429,0.135,0.579,0.712
1751274152951,2025-06-30T12.02.32.951,8.433,0.141,0.583,0.714
1751274152957,2025-06-30T12.02.32.957,8.439,0.151,0.585,0.713
1751274152961,2025-06-30T12.02.32.961,8.443,0.153,0.590,0.724
1751274152967,2025-06-30T12.02.32.967,8.449,0.163,0.596,0.725
1751274152972,2025-06-30T12.02.32.972,8.454,0.167,0.602,0.726
1751274152976,2025-06-30T12.02.32.976,8.458,0.166,0.605,0.726
1751274152982,2025-06-30T12.02.32.982,8.464,0.169,0.606,0.723
1751274152986,2025-06-30T12.02.32.986,8.468,0.166,0.614,0.723
1751274152992,2025-06-30T12.02.32.992,8.474,0.170,0.622,0.716
1751274152997,2025-06-30T12.02.32.997,8.479,0.178,0.629,0.710
1751274153001,2025-06-30T12.02.33.001,8.483,0.186,0.646,0.709
1751274153007,2025-06-30T12.02.33.007,8.489,0.192,0.662,0.708
1751274153011,2025-06-30T12.02.33.011,8.493,0.200,0.679,0.711
1751274153017,2025-06-30T12.02.33.017,8.499,0.202,0.691,0.713
1751274153021,2025-06-30T12.02.33.021,8.503,0.197,0.701,0.717
1751274153026,2025-06-30T12.02.33.026,8.508,0.201,0.707,0.721
1751274153032,2025-06-30T12.02.33.032,8.514,0.206,0.716,0.716
1751274153036,2025-06-30T12.02.33.036,8.518,0.210,0.730,0.714
1751274153042,2025-06-30T12.02.33.042,8.524,0.214,0.750,0.715
1751274153046,2025-06-30T12.02.33.046,8.528,0.227,0.779,0.715
1751274153051,2025-06-30T12.02.33.051,8.533,0.237,0.812,0.720
1751274153057,2025-06-30T12.02.33.057,8.539,0.250,0.847,0.726
1751274153061,2025-06-30T12.02.33.061,8.543,0.254,0.875,0.733
1751274153067,2025-06-30T12.02.33.067,8.549,0.254,0.902,0.744
1751274153071,2025-06-30T12.02.33.071,8.553,0.254,0.917,0.758
1751274153076,2025-06-30T12.02.33.076,8.558,0.245,0.924,0.768
1751274153081,2025-06-30T12.02.33.081,8.563,0.237,0.924,0.776
1751274153086,2025-06-30T12.02.33.086,8.568,0.227,0.915,0.779
1751274153092,2025-06-30T12.02.33.092,8.574,0.219,0.899,0.779
1751274153096,2025-06-30T12.02.33.096,8.578,0.210,0.878,0.770
1751274153101,2025-06-30T12.02.33.101,8.583,0.201,0.854,0.759
1751274153106,2025-06-30T12.02.33.106,8.588,0.190,0.837,0.739
1751274153111,2025-06-30T12.02.33.111,8.593,0.185,0.812,0.722
1751274153115,2025-06-30T12.02.33.115,8.597,0.181,0.792,0.698
1751274153121,2025-06-30T12.02.33.121,8.603,0.181,0.780,0.667
1751274153125,2025-06-30T12.02.33.125,8.607,0.181,0.768,0.641
1751274153131,2025-06-30T12.02.33.131,8.613,0.176,0.758,0.609
1751274153136,2025-06-30T12.02.33.136,8.618,0.175,0.754,0.583
1751274153140,2025-06-30T12.02.33.140,8.622,0.176,0.750,0.558
1751274153146,2025-06-30T12.02.33.146,8.628,0.177,0.751,0.540
1751274153150,2025-06-30T12.02.33.150,8.632,0.179,0.750,0.518
1751274153156,2025-06-30T12.02.33.156,8.638,0.187,0.755,0.500
1751274153161,2025-06-30T12.02.33.161,8.643,0.189,0.757,0.485
1751274153165,2025-06-30T12.02.33.165,8.647,0.197,0.769,0.471
1751274153171,2025-06-30T12.02.33.171,8.653,0.205,0.783,0.458
1751274153175,2025-06-30T12.02.33.175,8.657,0.211,0.795,0.449
1751274153181,2025-06-30T12.02.33.181,8.663,0.213,0.810,0.441
1751274153185,2025-06-30T12.02.33.185,8.667,0.221,0.828,0.439
1751274153190,2025-06-30T12.02.33.190,8.672,0.229,0.843,0.440
1751274153196,2025-06-30T12.02.33.196,8.678,0.233,0.862,0.444
1751274153200,2025-06-30T12.02.33.200,8.682,0.243,0.878,0.448
1751274153206,2025-06-30T12.02.33.206,8.688,0.248,0.897,0.456
1751274153210,2025-06-30T12.02.33.210,8.692,0.256,0.917,0.456
1751274153215,2025-06-30T12.02.33.215,8.697,0.261,0.934,0.457
1751274153221,2025-06-30T12.02.33.221,8.703,0.275,0.950,0.456
1751274153225,2025-06-30T12.02.33.225,8.707,0.280,0.966,0.456
1751274153231,2025-06-30T12.02.33.231,8.713,0.291,0.979,0.460
1751274153235,2025-06-30T12.02.33.235,8.717,0.304,0.988,0.456
1751274153240,2025-06-30T12.02.33.240,8.722,0.311,0.995,0.458
1751274153246,2025-06-30T12.02.33.246,8.728,0.316,0.997,0.460
1751274153250,2025-06-30T12.02.33.250,8.732,0.329,0.994,0.462
1751274153256,2025-06-30T12.02.33.256,8.738,0.341,0.990,0.464
1751274153260,2025-06-30T12.02.33.260,8.742,0.348,0.981,0.469
1751274153265,2025-06-30T12.02.33.265,8.747,0.352,0.968,0.474
1751274153270,2025-06-30T12.02.33.270,8.752,0.360,0.956,0.487
1751274153275,2025-06-30T12.02.33.275,8.757,0.363,0.940,0.492
1751274153281,2025-06-30T12.02.33.281,8.763,0.361,0.921,0.497
1751274153285,2025-06-30T12.02.33.285,8.767,0.360,0.902,0.509
1751274153289,2025-06-30T12.02.33.289,8.771,0.358,0.887,0.511
1751274153295,2025-06-30T12.02.33.295,8.777,0.355,0.876,0.517
1751274153300,2025-06-30T12.02.33.300,8.782,0.351,0.865,0.518
1751274153304,2025-06-30T12.02.33.304,8.786,0.344,0.852,0.516
1751274153310,2025-06-30T12.02.33.310,8.792,0.343,0.845,0.519
1751274153314,2025-06-30T12.02.33.314,8.796,0.342,0.838,0.513
1751274153320,2025-06-30T12.02.33.320,8.802,0.340,0.831,0.504
1751274153325,2025-06-30T12.02.33.325,8.807,0.339,0.828,0.498
1751274153329,2025-06-30T12.02.33.329,8.811,0.343,0.826,0.483
1751274153335,2025-06-30T12.02.33.335,8.817,0.340,0.828,0.477
1751274153339,2025-06-30T12.02.33.339,8.821,0.338,0.825,0.465
1751274153345,2025-06-30T12.02.33.345,8.827,0.336,0.824,0.450
1751274153350,2025-06-30T12.02.33.350,8.832,0.332,0.819,0.440
1751274153354,2025-06-30T12.02.33.354,8.836,0.325,0.817,0.423
1751274153360,2025-06-30T12.02.33.360,8.842,0.324,0.817,0.411
1751274153364,2025-06-30T12.02.33.364,8.846,0.320,0.817,0.401
1751274153370,2025-06-30T12.02.33.370,8.852,0.317,0.814,0.386
1751274153374,2025-06-30T12.02.33.374,8.856,0.305,0.812,0.384
1751274153379,2025-06-30T12.02.33.379,8.861,0.305,0.812,0.373
1751274153385,2025-06-30T12.02.33.385,8.867,0.303,0.812,0.365
1751274153389,2025-06-30T12.02.33.389,8.871,0.302,0.809,0.362
1751274153395,2025-06-30T12.02.33.395,8.877,0.303,0.806,0.356
1751274153399,2025-06-30T12.02.33.399,8.881,0.304,0.808,0.352
1751274153404,2025-06-30T12.02.33.404,8.886,0.306,0.814,0.350
1751274153410,2025-06-30T12.02.33.410,8.892,0.306,0.815,0.343
1751274153414,2025-06-30T12.02.33.414,8.896,0.305,0.818,0.337
1751274153420,2025-06-30T12.02.33.420,8.902,0.302,0.822,0.336
1751274153424,2025-06-30T12.02.33.424,8.906,0.299,0.826,0.338
1751274153429,2025-06-30T12.02.33.429,8.911,0.298,0.832,0.338
1751274153434,2025-06-30T12.02.33.434,8.916,0.298,0.837,0.336
1751274153439,2025-06-30T12.02.33.439,8.921,0.296,0.843,0.332
1751274153445,2025-06-30T12.02.33.445,8.927,0.293,0.848,0.329
1751274153449,2025-06-30T12.02.33.449,8.931,0.292,0.852,0.327
1751274153454,2025-06-30T12.02.33.454,8.936,0.294,0.859,0.327
1751274153459,2025-06-30T12.02.33.459,8.941,0.295,0.867,0.320
1751274153464,2025-06-30T12.02.33.464,8.946,0.293,0.876,0.314
1751274153470,2025-06-30T12.02.33.470,8.952,0.291,0.888,0.307
1751274153474,2025-06-30T12.02.33.474,8.956,0.287,0.897,0.305
1751274153478,2025-06-30T12.02.33.478,8.960,0.293,0.905,0.298
1751274153484,2025-06-30T12.02.33.484,8.966,0.293,0.915,0.296
1751274153489,2025-06-30T12.02.33.489,8.971,0.285,0.923,0.293
1751274153493,2025-06-30T12.02.33.493,8.975,0.287,0.928,0.290
1751274153499,2025-06-30T12.02.33.499,8.981,0.290,0.935,0.284
1751274153503,2025-06-30T12.02.33.503,8.985,0.288,0.939,0.273
1751274153509,2025-06-30T12.02.33.509,8.991,0.285,0.940,0.279
1751274153514,2025-06-30T12.02.33.514,8.996,0.287,0.939,0.277
1751274153518,2025-06-30T12.02.33.518,9.000,0.292,0.936,0.273
1751274153524,2025-06-30T12.02.33.524,9.006,0.296,0.937,0.273
1751274153528,2025-06-30T12.02.33.528,9.010,0.299,0.939,0.273
1751274153534,2025-06-30T12.02.33.534,9.016,0.301,0.941,0.270
1751274153539,2025-06-30T12.02.33.539,9.021,0.307,0.944,0.271
1751274153543,2025-06-30T12.02.33.543,9.025,0.310,0.948,0.275
1751274153549,2025-06-30T12.02.33.549,9.031,0.311,0.947,0.273
1751274153553,2025-06-30T12.02.33.553,9.035,0.320,0.947,0.274
1751274153559,2025-06-30T12.02.33.559,9.041,0.319,0.945,0.278
1751274153563,2025-06-30T12.02.33.563,9.045,0.319,0.939,0.282
1751274153568,2025-06-30T12.02.33.568,9.050,0.325,0.937,0.284
1751274153574,2025-06-30T12.02.33.574,9.056,0.329,0.931,0.287
1751274153578,2025-06-30T12.02.33.578,9.060,0.330,0.926,0.293
1751274153584,2025-06-30T12.02.33.584,9.066,0.333,0.926,0.291
1751274153588,2025-06-30T12.02.33.588,9.070,0.335,0.919,0.292
1751274153593,2025-06-30T12.02.33.593,9.075,0.338,0.916,0.292
1751274153599,2025-06-30T12.02.33.599,9.081,0.342,0.914,0.295
1751274153603,2025-06-30T12.02.33.603,9.085,0.342,0.914,0.292
1751274153609,2025-06-30T12.02.33.609,9.091,0.344,0.913,0.293
1751274153613,2025-06-30T12.02.33.613,9.095,0.350,0.910,0.294
1751274153618,2025-06-30T12.02.33.618,9.100,0.348,0.908,0.295
1751274153623,2025-06-30T12.02.33.623,9.105,0.352,0.908,0.298
1751274153628,2025-06-30T12.02.33.628,9.110,0.352,0.903,0.293
1751274153634,2025-06-30T12.02.33.634,9.116,0.352,0.904,0.295
1751274153638,2025-06-30T12.02.33.638,9.120,0.350,0.899,0.298
1751274153643,2025-06-30T12.02.33.643,9.125,0.346,0.897,0.294
1751274153648,2025-06-30T12.02.33.648,9.130,0.347,0.896,0.297
1751274153653,2025-06-30T12.02.33.653,9.135,0.348,0.895,0.308
1751274153659,2025-06-30T12.02.33.659,9.141,0.343,0.895,0.310
1751274153663,2025-06-30T12.02.33.663,9.145,0.343,0.890,0.315
1751274153667,2025-06-30T12.02.33.667,9.149,0.339,0.890,0.319
1751274153673,2025-06-30T12.02.33.673,9.155,0.336,0.890,0.325
1751274153678,2025-06-30T12.02.33.678,9.160,0.328,0.891,0.329
1751274153682,2025-06-30T12.02.33.682,9.164,0.320,0.891,0.335
1751274153688,2025-06-30T12.02.33.688,9.170,0.313,0.894,0.346
1751274153692,2025-06-30T12.02.33.692,9.174,0.306,0.893,0.345
1751274153698,2025-06-30T12.02.33.698,9.180,0.310,0.893,0.350
1751274153703,2025-06-30T12.02.33.703,9.185,0.310,0.891,0.356
1751274153707,2025-06-30T12.02.33.707,9.189,0.309,0.890,0.361
1751274153713,2025-06-30T12.02.33.713,9.195,0.309,0.893,0.366
1751274153717,2025-06-30T12.02.33.717,9.199,0.305,0.889,0.366
1751274153723,2025-06-30T12.02.33.723,9.205,0.301,0.889,0.370
1751274153727,2025-06-30T12.02.33.727,9.209,0.299,0.890,0.370
1751274153732,2025-06-30T12.02.33.732,9.214,0.295,0.890,0.375
1751274153738,2025-06-30T12.02.33.738,9.220,0.292,0.892,0.374
1751274153742,2025-06-30T12.02.33.742,9.224,0.288,0.893,0.373
1751274153748,2025-06-30T12.02.33.748,9.230,0.287,0.892,0.375
1751274153752,2025-06-30T12.02.33.752,9.234,0.288,0.893,0.379
1751274153757,2025-06-30T12.02.33.757,9.239,0.288,0.896,0.381
1751274153763,2025-06-30T12.02.33.763,9.245,0.289,0.901,0.382
1751274153767,2025-06-30T12.02.33.767,9.249,0.283,0.906,0.386
1751274153773,2025-06-30T12.02.33.773,9.255,0.282,0.907,0.395
1751274153777,2025-06-30T12.02.33.777,9.259,0.279,0.906,0.392
1751274153782,2025-06-30T12.02.33.782,9.264,0.273,0.905,0.394
1751274153788,2025-06-30T12.02.33.788,9.270,0.265,0.908,0.397
1751274153792,2025-06-30T12.02.33.792,9.274,0.262,0.909,0.399
1751274153798,2025-06-30T12.02.33.798,9.280,0.260,0.910,0.398
1751274153802,2025-06-30T12.02.33.802,9.284,0.257,0.912,0.400
1751274153807,2025-06-30T12.02.33.807,9.289,0.256,0.917,0.398
1751274153812,2025-06-30T12.02.33.812,9.294,0.250,0.915,0.399
1751274153817,2025-06-30T12.02.33.817,9.299,0.245,0.918,0.401
1751274153823,2025-06-30T12.02.33.823,9.305,0.246,0.917,0.402
1751274153827,2025-06-30T12.02.33.827,9.309,0.244,0.922,0.400
1751274153831,2025-06-30T12.02.33.831,9.313,0.241,0.928,0.400
1751274153837,2025-06-30T12.02.33.837,9.319,0.237,0.929,0.395
1751274153842,2025-06-30T12.02.33.842,9.324,0.236,0.930,0.395
1751274153848,2025-06-30T12.02.33.848,9.330,0.232,0.934,0.394
1751274153852,2025-06-30T12.02.33.852,9.334,0.233,0.936,0.397
1751274153856,2025-06-30T12.02.33.856,9.338,0.231,0.930,0.399
1751274153862,2025-06-30T12.02.33.862,9.344,0.227,0.929,0.394
1751274153867,2025-06-30T12.02.33.867,9.349,0.226,0.927,0.394
1751274153871,2025-06-30T12.02.33.871,9.353,0.225,0.924,0.395
1751274153877,2025-06-30T12.02.33.877,9.359,0.224,0.921,0.391
1751274153881,2025-06-30T12.02.33.881,9.363,0.223,0.927,0.395
1751274153887,2025-06-30T12.02.33.887,9.369,0.228,0.933,0.398
1751274153892,2025-06-30T12.02.33.892,9.374,0.229,0.940,0.396
1751274153896,2025-06-30T12.02.33.896,9.378,0.233,0.946,0.393
1751274153902,2025-06-30T12.02.33.902,9.384,0.239,0.951,0.396
1751274153906,2025-06-30T12.02.33.906,9.388,0.241,0.957,0.395
1751274153912,2025-06-30T12.02.33.912,9.394,0.250,0.965,0.396
1751274153916,2025-06-30T12.02.33.916,9.398,0.253,0.967,0.394
1751274153921,2025-06-30T12.02.33.921,9.403,0.262,0.974,0.392
1751274153927,2025-06-30T12.02.33.927,9.409,0.263,0.978,0.393
1751274153931,2025-06-30T12.02.33.931,9.413,0.263,0.980,0.393
1751274153937,2025-06-30T12.02.33.937,9.419,0.268,0.985,0.389
